"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.832559567E2,-2.607863545E-1,1.948339641E-1,7.904689759E-2
4.833459597E2,-3.338417709E-1,-5.492954701E-2,-1.550165713E-1
4.834409457E2,-2.394444048E-1,3.515389934E-2,1.363431960E-1
4.835359277E2,-1.294238307E-2,-2.281233370E-1,-4.268215224E-2
4.836309047E2,3.382057846E-1,3.996007517E-2,-3.528320789E-2
4.837258707E2,6.587012857E-2,4.626509175E-2,-3.201546669E-1
4.838208677E2,1.473057568E-1,-3.073929548E-1,-5.513099432E-1
4.839158507E2,-2.756227739E-2,-2.315205038E-1,-7.915218920E-2
4.840108337E2,2.146063447E-1,2.095027417E-1,7.262600958E-2
4.841058087E2,1.827239692E-1,9.081679583E-2,-7.624359727E-1
4.842007957E2,1.298319101E-1,-1.344684362E-1,2.739325538E-2
4.842957767E2,-3.572694063E-1,9.314581752E-2,8.269392699E-2
4.843907597E2,-4.263056070E-2,-8.843357116E-2,-5.550078750E-1
4.844857387E2,2.565557957E-1,1.406680793E-1,-1.110183001E-1
4.845807217E2,2.919132262E-2,-8.374982513E-3,-8.069174737E-2
4.846757037E2,-1.479603797E-1,1.695652753E-1,-2.172766477E-1
4.847706827E2,-1.766799837E-1,1.710982025E-1,-7.052993029E-2
4.848656587E2,9.736252576E-2,-2.100410312E-1,-1.591588259E-1
4.849606477E2,5.751117319E-2,-1.677998304E-1,3.952457383E-2
4.850556257E2,1.369395643E-3,9.015006572E-2,4.863330349E-2
4.851506087E2,-6.846209615E-2,-1.315196976E-2,-1.071497425E-1
4.852455917E2,7.354476303E-2,9.369857609E-2,6.420084089E-2
4.853405607E2,-2.524650991E-1,-3.137331083E-2,4.995147139E-2
4.854355477E2,1.396703422E-1,1.011945903E-1,-2.601498365E-1
4.855305207E2,2.359629720E-1,-2.361799777E-1,9.471413493E-2
4.856255147E2,-1.214805245E-1,-2.790635228E-1,1.255502552E-1
4.857204967E2,7.396562397E-2,-1.525037140E-1,1.023547649E-1
4.858154657E2,1.632982343E-1,-4.807236791E-1,9.169834107E-2
4.859104457E2,-2.039151452E-2,-4.751895368E-2,3.109333515E-1
4.860054407E2,-4.875437915E-2,4.919593781E-2,5.159000754E-1
4.861003997E2,-1.794594675E-1,5.385657549E-1,5.905162096E-1
4.861904047E2,-3.698960245E-1,1.144047827E-1,3.368768394E-1
4.862853857E2,-1.472997814E-1,-5.220922176E-3,3.415481448E-1
4.863802257E2,2.589296363E-2,-3.856795141E-3,5.093452930E-1
4.864752087E2,-1.336471885E-1,-1.584036797E-1,4.307084084E-1
4.865701877E2,2.605924606E-1,-1.114699990E-1,3.074044585E-1
4.866651697E2,1.518827826E-1,1.720502079E-1,3.690980375E-1
4.867601517E2,-2.516552806E-1,-3.849121034E-1,-6.496982276E-2
4.868551317E2,4.686037600E-1,1.279394627E0,3.761691153E-1
4.869501147E2,-2.596358657E-1,-1.858777404E-1,3.666995466E-1
4.870450827E2,1.055080723E-2,6.370931268E-1,-2.796615064E-1
4.871400717E2,-3.521007001E-1,-2.412900776E-1,-5.901503190E-2
4.872350377E2,-1.669242680E-1,-4.924024343E-1,1.748814732E-1
4.873250407E2,-3.312576935E-2,-3.666931391E-1,4.103450570E-3
4.874200227E2,1.186066046E-1,-2.467458099E-1,-2.921979427E-1
4.875149967E2,2.082590945E-3,1.833036095E-1,-3.919364214E-1
4.876099597E2,-6.841456145E-2,-1.458344460E-1,-2.113246918E-1
4.876999667E2,-1.677345783E-1,-1.566447169E-1,-1.493480206E-1
4.877949487E2,1.528257784E-2,1.252596527E-1,1.316592842E-2
4.878899017E2,7.307220995E-2,-1.200827062E-1,2.138984203E-1
4.879848847E2,-5.759190023E-2,5.454335734E-2,2.684571743E-1
4.880798747E2,4.750193283E-2,4.429409653E-2,5.265575368E-3
4.881698747E2,7.004149258E-2,-9.204331040E-2,3.158165514E-2
4.882648547E2,4.110863805E-2,4.745240882E-2,4.125532694E-3
4.883598237E2,7.743946463E-2,5.387980491E-3,-1.487810314E-1
4.884547897E2,8.528850228E-2,1.112034768E-1,-1.033190414E-1
4.885448017E2,5.328206345E-2,4.512356222E-2,-6.180479750E-2
4.886397807E2,-6.528148055E-2,1.092959940E-1,-1.644498706E-1
4.887347627E2,1.897176057E-1,-1.580888405E-2,-2.276407927E-1
4.888297397E2,-4.952045158E-2,1.527795941E-2,4.700660706E-2
4.889247257E2,-3.515863791E-2,2.062333226E-1,3.999010101E-2
4.890197077E2,3.604025766E-2,4.575847834E-2,1.137310565E-1
4.891146897E2,-1.251956075E-1,-3.001229763E-1,1.998978555E-1
4.892096687E2,5.483179912E-2,-1.787250862E-2,1.865979880E-1
4.893046487E2,-8.607874811E-2,2.033562660E-1,1.673680395E-1
4.893996337E2,-1.820023209E-1,4.975803569E-2,2.608383000E-1
4.894946137E2,-1.815382242E-1,9.432889521E-2,4.747450948E-1
4.895895947E2,8.921459317E-2,1.045365557E-1,9.156212211E-2
4.896845777E2,-6.580965221E-2,2.019099332E-2,2.374753803E-1
4.897795367E2,8.792325854E-2,5.406654626E-2,2.888402641E-1
4.898695397E2,6.301803887E-2,2.486431412E-2,2.162819505E-1
4.899645217E2,-8.072780073E-2,1.372691989E-1,1.953266859E-1
4.900595037E2,-7.154148817E-2,-5.048457906E-2,1.801770478E-1
4.901544757E2,-8.354381472E-2,-6.633528322E-2,2.291350067E-1
4.902494657E2,1.925741509E-2,-1.626809128E-2,1.116367579E-1
4.903444477E2,2.609233931E-2,1.971393451E-2,3.485289216E-2
4.904394277E2,7.839068770E-2,2.636550069E-1,-9.347072244E-2
4.905343847E2,3.793358207E-1,4.842141271E-1,-1.831730008E-1
4.906293657E2,1.271895319E-1,6.595595479E-1,-9.565421194E-2
4.907193757E2,2.380662858E-1,5.479623079E-1,-8.992224932E-2
4.908143547E2,4.288856685E-1,3.628270468E-3,-3.661795259E-1
4.909093247E2,-3.972023129E-1,-6.344258189E-1,-1.326764375E-1
4.910043057E2,-9.031540751E-1,-6.146915555E-1,-3.091586754E-2
4.910992987E2,7.944772393E-2,4.146899879E-1,-4.520209432E-1
4.911942807E2,2.159620970E-1,-8.787777275E-3,-3.286890090E-1
4.912892627E2,9.553760290E-2,2.982547283E-1,1.841076463E-2
4.913841145E2,-2.702937126E-1,-5.521045327E-1,-2.149238288E-1
4.914790795E2,4.022507668E-1,-1.630220562E-1,-1.420422941E-1
4.915690795E2,6.992015243E-2,5.708084255E-2,2.790755033E-1
4.916640565E2,-2.167183459E-1,1.098556295E-1,-1.062563434E-1
4.917590405E2,8.195824176E-2,-5.138735101E-2,-1.657005548E-1
4.918540185E2,1.620253026E-1,-6.815958023E-2,9.292446077E-2
4.919490055E2,-1.757823825E-1,3.397775590E-1,1.679174975E-2
4.920439835E2,-2.004107088E-2,-4.533676058E-2,1.124507412E-1
4.921389665E2,2.598198056E-1,8.762879968E-1,-1.485540867E-1
4.922339495E2,-1.078384519E-1,6.160223857E-2,2.545287367E-3
4.923289075E2,-3.856397867E-1,-3.506289423E-1,-3.808597624E-1
4.924189105E2,1.069757044E-1,-3.503082693E-2,-1.026783288E-1
4.925138935E2,-4.080139399E-1,-1.876573265E-1,-1.494672745E-1
4.926088765E2,5.088564381E-2,-8.130954951E-2,-4.151640832E-1
4.927038465E2,-1.241805255E-1,-6.199811026E-2,-4.797216356E-1
4.927988115E2,2.525705099E-2,-1.701478809E-1,7.607936114E-2
4.928938065E2,-6.579053402E-2,-2.320299000E-1,-1.013672799E-1
4.929887995E2,-1.389144082E-2,-7.729317248E-2,-1.366567612E-1
4.930837725E2,-3.190462710E-3,1.022048518E-1,-7.441569120E-2
4.931787515E2,-4.794684798E-2,1.899813712E-1,4.733401164E-2
4.932737185E2,1.460723430E-1,4.524412751E-1,-1.266243458E-1
4.933637265E2,-2.422831953E-1,-6.129686162E-2,-1.803934425E-1
4.934587085E2,3.733016253E-1,4.375683665E-1,-7.118877769E-2
4.935536905E2,-4.342935979E-2,-3.661049604E-1,-5.056165531E-2
4.936486705E2,-1.118950546E-1,1.759650558E-1,7.236384600E-2
4.937436525E2,1.704796450E-3,-1.117520481E-1,-2.226724923E-1
4.938386355E2,1.538828015E-1,-1.334482580E-1,6.647130102E-2
4.939336145E2,5.578759313E-2,1.053125784E-2,-1.054670289E-1
4.940285975E2,-2.935181372E-3,4.038470797E-3,-7.082981616E-2
4.941235795E2,-2.475907654E-2,7.879885286E-2,-2.551895380E-2
4.942185585E2,5.354950204E-2,-2.764452398E-1,-1.171339527E-1
4.943135215E2,9.515891969E-2,-2.091524452E-1,1.301470697E-1
4.944035235E2,-5.472066626E-2,-1.338264346E-2,-1.085292920E-1
4.944985055E2,-1.441220101E-2,1.514105797E-1,-1.612332277E-2
4.945934865E2,5.747475661E-3,5.439722538E-1,-2.708210051E-2
4.946884675E2,-3.003667295E-1,-1.048697755E-1,-7.315973938E-2
4.947834505E2,3.315741122E-1,3.980533481E-1,-2.134417370E-2
4.948784055E2,8.322992362E-3,-2.384852171E-1,9.110791981E-2
4.949734035E2,7.618211955E-2,-2.253238484E-2,-1.179282442E-1
4.950683695E2,4.325819016E-2,1.717036813E-1,-5.827943608E-2
4.951583765E2,4.262002185E-2,-2.353008240E-1,5.306054652E-2
4.952533455E2,5.499405414E-2,-6.738314033E-2,-1.104899123E-1
4.953483235E2,6.164682284E-2,2.659024000E-1,6.503692828E-3
4.954433215E2,-6.408134848E-2,-2.307928056E-1,-4.702597857E-2
4.955382995E2,9.278195351E-2,-1.904759556E-1,9.668314829E-3
4.956332835E2,4.153977334E-2,-2.757389247E-1,7.238768041E-2
4.957282505E2,-6.602084637E-2,1.519806981E-1,-8.584921807E-2
4.958232315E2,-1.022016406E-1,-7.928553224E-2,1.274445839E-2
4.959182265E2,7.758342661E-3,1.866511106E-1,-9.662449360E-3
4.960132095E2,1.244559214E-1,2.437014133E-1,2.905522706E-3
4.961081895E2,9.958346374E-3,-1.637110263E-1,1.217096299E-1
4.962031715E2,6.822451204E-2,9.054978192E-2,-1.003518030E-1
4.962981295E2,-2.893246897E-2,-1.279143989E-1,4.343560338E-2
4.963930084E2,-5.777458847E-2,7.755575329E-2,-2.476464026E-2
4.964879904E2,2.837646939E-2,2.891045995E-2,-5.661114585E-3
4.965829724E2,-2.364463359E-2,-2.445382625E-1,-5.087070540E-2
4.966779484E2,5.507097021E-2,-8.285040408E-2,2.592432499E-2
4.967729294E2,7.706212997E-2,-1.666946858E-1,1.084935516E-1
4.968679184E2,-2.259112522E-2,1.979264021E-1,-8.563432097E-2
4.969628744E2,-9.157489985E-2,3.403772116E-1,1.283599138E-1
4.970578734E2,-3.674038053E-1,9.766522795E-2,-1.066812128E-2
4.971528484E2,2.407302409E-1,2.833259404E-1,-6.328858435E-2
4.972478424E2,2.117462903E-1,-7.603379488E-1,1.163690910E-1
4.973428234E2,-1.637815982E-1,5.662239343E-2,-6.187960133E-2
4.974377814E2,8.891446143E-2,1.095823646E-1,1.181664392E-1
4.975327854E2,-8.848808706E-2,1.103823073E-3,-1.579110771E-1
4.976277684E2,7.768244017E-3,-9.664216638E-2,9.798555821E-2
4.977227504E2,7.973796874E-2,-1.050301455E-2,-3.698810190E-2
4.978177294E2,1.790573075E-2,8.625696599E-2,-6.032415479E-2
4.979126934E2,-1.056631207E-1,-5.302362144E-2,1.734590828E-1
4.980076734E2,6.609577686E-2,-1.943705678E-1,-1.397468150E-1
4.980976774E2,1.043945365E-2,-1.469514966E-1,3.532975167E-2
4.981926554E2,3.250083700E-2,-8.174682409E-2,4.164260253E-2
4.982876394E2,-3.231938928E-3,1.371052209E-2,-5.708038434E-2
4.983826214E2,-9.065632522E-2,8.647818118E-2,8.454377204E-2
4.984776004E2,1.531928033E-2,7.052979618E-2,-9.253895842E-3
4.985725824E2,4.783136025E-2,2.125335485E-1,-5.253543612E-3
4.986675654E2,-5.312602594E-2,-3.496532142E-2,8.103975654E-2
4.987625284E2,7.721925527E-2,5.679235980E-2,-3.956352174E-2
4.988575004E2,7.763572037E-3,-8.916116506E-2,5.940632522E-2
4.989475094E2,-3.263045475E-2,8.654225618E-3,9.598711506E-3
4.990424914E2,-3.297886252E-2,6.315342337E-2,3.494761884E-2
4.991374434E2,-4.421841353E-3,-8.836419135E-2,-3.242238238E-2
4.992324314E2,2.671034262E-2,-1.778461784E-1,-3.604090959E-2
4.993224364E2,-1.163468324E-2,-1.144877225E-1,8.687019348E-2
4.994174184E2,4.367090017E-2,6.299416721E-2,-1.392364800E-1
4.995123754E2,-5.334870890E-2,-8.314032108E-2,-4.474141449E-2
4.996073724E2,-7.674846053E-2,3.024599142E-2,4.932814091E-2
4.997023454E2,1.052524298E-1,1.735798866E-1,-3.051743470E-2
4.997923454E2,-6.391766947E-4,2.075709105E-1,3.432620317E-2
4.998873154E2,-2.473073639E-2,-5.951146036E-2,-5.653942749E-2
4.999822814E2,6.031566486E-2,-1.171276066E-2,7.509904355E-2
5.000772774E2,-3.830668330E-2,2.702734200E-3,2.503291890E-2
5.001722694E2,1.026451215E-2,5.633142218E-2,5.083934590E-2
5.002672344E2,2.555917390E-2,3.814744949E-2,-2.289106138E-3
5.003622184E2,-2.940236963E-2,-1.854043007E-1,-1.031220183E-1
5.004572134E2,1.322452165E-2,-1.207211912E-1,2.880978282E-4
5.005521954E2,1.012294739E-1,-1.744768023E-1,5.559458584E-2
5.006471784E2,-6.616403162E-2,6.090388820E-2,-1.301318556E-1
5.007421574E2,-5.508252978E-2,-2.435245924E-2,1.334040314E-1
5.008371394E2,1.286211144E-2,6.270834059E-2,-3.357120603E-2
5.009321164E2,3.066573665E-2,1.278926134E-1,-2.625550702E-2
5.010271024E2,-1.461089123E-2,1.599815488E-1,3.919564560E-2
5.011220844E2,-7.554230280E-3,-5.120052770E-2,3.370606154E-2
5.012170664E2,4.720844701E-2,1.186561212E-1,3.242924809E-2
5.013120304E2,-4.907976836E-2,-4.385509714E-2,3.217862919E-2
5.014068869E2,1.186664496E-2,5.209956691E-2,-5.820618197E-2
5.015018859E2,5.923740193E-2,-8.140224032E-3,3.409253806E-2
5.015968459E2,-4.025560990E-2,-7.899732888E-2,-7.066398859E-3
5.016918429E2,5.480166525E-3,-1.000510082E-1,-3.381666495E-3
5.017868079E2,6.234006491E-3,-9.241598845E-2,3.601332754E-2
5.018768099E2,1.446189638E-2,5.097132176E-2,-1.349526346E-1
5.019717929E2,-1.188484021E-2,-3.704018518E-2,1.214262750E-2
5.020667749E2,-3.982175514E-2,4.393813387E-2,1.795434020E-2
5.021617479E2,1.101996750E-1,1.105099246E-1,-2.356393635E-2
5.022567369E2,-5.184145644E-2,1.239236817E-1,2.495046146E-2
5.023516899E2,-1.380711515E-2,-3.184521571E-2,-2.524431422E-2
5.024417009E2,8.644860238E-2,1.404225677E-1,1.016005781E-2
5.025366669E2,-4.314506426E-2,-9.973990172E-2,8.657901734E-2
5.026316639E2,-5.352144316E-2,2.150900476E-2,-3.514677752E-3
5.027266459E2,7.167423517E-2,6.582797319E-2,1.877854019E-2
5.028216279E2,-6.982827932E-2,-1.247975826E-1,-4.252215475E-2
5.029166079E2,1.791958325E-2,-1.028619707E-1,1.999505796E-2
5.030115899E2,8.659350872E-2,-1.150939167E-1,8.459616452E-2
5.031065719E2,-5.022962019E-2,2.838694118E-2,-1.729278564E-1
5.032015529E2,-1.127142087E-1,-1.981973089E-2,1.015252173E-1
5.032965339E2,-9.968004189E-3,3.771113977E-2,-1.495723426E-2
5.033915179E2,7.065958530E-2,1.244002432E-1,-2.307315171E-2
5.034864949E2,-1.282051764E-2,1.914029568E-1,1.953365095E-2
5.035814609E2,1.952097751E-2,-5.257844925E-2,5.805478245E-2
5.036714609E2,1.695437357E-2,6.739361584E-2,-7.774373889E-2
5.037664439E2,-2.517513558E-2,-8.147552609E-2,7.156903297E-2
5.038614169E2,-6.131225382E-4,-3.091324866E-2,-1.105790436E-1
5.039563999E2,3.071900085E-2,8.729194105E-2,6.392738968E-2
5.040513759E2,-2.455042489E-2,-8.178561926E-2,-1.688233390E-2
5.041463569E2,2.012630180E-2,-1.859229654E-1,2.226088569E-2
5.042413509E2,3.932530060E-2,-5.321924388E-2,1.049778685E-1
5.043363079E2,-5.353301391E-2,-6.842348725E-2,-1.355260909E-1
5.044313109E2,-9.609845467E-3,6.691849232E-2,5.606824532E-2
5.045262939E2,-1.006758288E-1,1.948443428E-2,2.131921612E-2
5.046212769E2,8.235506713E-2,-8.604427800E-3,1.669700816E-2
5.047162559E2,4.663806781E-2,1.992249489E-1,1.550932880E-2
5.048112279E2,8.349311352E-2,1.111878082E-1,1.024932936E-1
5.049062199E2,9.372030385E-3,1.488736365E-2,9.682238847E-2
5.050011999E2,4.154110327E-2,-1.463952959E-1,2.746093273E-1
5.050961819E2,1.014987454E-1,-1.537543256E-2,1.616709381E-1
5.051911649E2,3.140643984E-2,1.052100211E-1,2.447047681E-1
5.052861369E2,-1.140972017E-3,2.604657784E-2,2.202146798E-1
5.053811259E2,-6.599248201E-2,-1.585660428E-1,-1.840756304E-4
5.054761089E2,-7.598256320E-2,-4.065094888E-2,1.547960341E-1
5.055710589E2,9.065338224E-2,-2.534442116E-3,1.849566102E-1
5.056660489E2,-1.057681511E-3,-6.522604823E-2,-1.949117184E-1
5.057560519E2,-1.011363938E-1,9.700224549E-2,1.934348494E-1
5.058510359E2,5.103751644E-2,6.395730376E-2,4.796124622E-2
5.059460159E2,-2.959374152E-2,1.615031362E-1,-1.815810986E-2
5.060409739E2,1.200118288E-2,9.137340635E-2,-9.040916339E-3
5.061359599E2,-7.733284682E-2,-4.101500660E-2,4.711994529E-2
5.062259629E2,1.088268030E-2,-5.128388479E-2,5.863254145E-2
5.063209419E2,1.238859817E-1,2.993158251E-2,-1.415199880E-2
5.064157836E2,-4.142206162E-2,8.171378821E-2,2.885289863E-2
5.065107646E2,6.146815419E-2,1.566157117E-2,-5.302671343E-2
5.066057596E2,2.781381831E-2,-2.450996190E-1,-1.439265460E-1
5.067007426E2,-6.310673803E-2,-6.674755365E-2,-5.929203471E-4
5.067957246E2,1.095611155E-1,-6.034969911E-2,9.154168516E-2
5.068907046E2,-3.376407083E-3,-8.315964043E-2,-1.640355885E-1
5.069856876E2,-1.336607039E-1,1.901695877E-2,1.592180133E-1
5.070806696E2,-1.675481722E-2,-1.294733724E-3,3.147592768E-2
5.071756496E2,-1.646630280E-2,1.167519018E-1,-5.634512752E-2
5.072706076E2,-8.455174416E-2,3.661997616E-2,-2.043814957E-2
5.073656006E2,-8.469284326E-2,-3.996719047E-2,3.100106865E-2
5.074605766E2,5.265323445E-2,8.885914832E-2,1.020772159E-1
5.075555756E2,1.613887250E-1,-4.928221926E-2,1.238761544E-1
5.076505576E2,-1.653281897E-1,7.780353725E-2,-4.479045048E-2
5.077455366E2,1.035740525E-1,3.742977232E-2,-5.912398919E-3
5.078405156E2,-4.487138987E-2,-1.684427261E-1,-1.279238760E-1
5.079354756E2,-7.140515372E-3,-6.086150557E-2,4.878856242E-2
5.080254856E2,6.098602712E-2,-5.530218408E-2,3.767989576E-2
5.081204646E2,-1.522323210E-2,-1.164610218E-2,-1.741764247E-1
5.082154286E2,-9.732727706E-2,1.489650831E-2,1.413088888E-1
5.083104246E2,3.255141526E-2,-3.210403398E-2,-4.317623563E-3
5.084054086E2,-5.582979880E-3,3.155336156E-2,-4.866921157E-2
5.085003926E2,6.090209819E-3,1.259084195E-1,6.292856485E-2
5.085953736E2,-1.094324049E-2,6.882073730E-2,-5.530783162E-2
5.086903286E2,-7.384989411E-2,3.991567716E-2,-2.061985806E-2
5.087803356E2,2.647337504E-2,-2.953514084E-2,1.094465256E-1
5.088753176E2,1.293989122E-1,3.708384186E-2,1.175677776E-1
5.089703006E2,-9.235936403E-2,-1.471600309E-2,-7.817943394E-2
5.090652806E2,5.761261098E-3,8.354886621E-2,-1.543807238E-1
5.091602616E2,-6.154881418E-2,-1.902110726E-1,2.686871681E-3
5.092552186E2,-2.673633955E-2,-7.544895262E-2,-1.498036683E-1
5.093452276E2,5.289449915E-2,-9.359467775E-2,2.785110474E-2
5.094402066E2,-5.964656547E-2,5.861268565E-2,-2.071056515E-1
5.095351616E2,-1.101178080E-1,-4.826185480E-2,5.704521760E-2
5.096251706E2,-6.141011603E-3,-4.645737354E-3,-7.426641881E-2
5.097201546E2,5.294646323E-2,5.441044271E-2,-2.922724001E-2
5.098151336E2,-5.569821224E-2,1.190106198E-1,-2.729693055E-2
5.099101166E2,-5.673264340E-2,1.179150864E-1,-3.263288736E-2
5.100050986E2,-1.344812661E-1,9.534690529E-3,-1.181521341E-1
5.101000786E2,-6.147018820E-2,-1.735825390E-1,1.645453572E-1
5.101950596E2,1.391203701E-1,1.745377295E-2,-5.872540176E-3
5.102900256E2,-2.136895806E-2,4.019074515E-2,-2.875956520E-2
5.103800256E2,3.076376393E-2,4.357132688E-2,-3.254913539E-2
5.104750006E2,-1.410759706E-2,-1.838972867E-1,-5.656734481E-2
5.105699866E2,-3.935331013E-3,-1.442030668E-1,-1.082303189E-2
5.106649696E2,6.411290914E-2,-3.684525937E-2,9.378856421E-2
5.107599276E2,5.335501209E-2,-2.861433662E-3,-1.972875744E-1
5.108549246E2,-9.719434381E-2,5.555763841E-2,1.547803730E-1
5.109499136E2,4.056648165E-2,-1.081993431E-2,-4.289758578E-2
5.110448936E2,2.861645445E-2,2.655017376E-2,-2.291309647E-2
5.111398766E2,-1.937964559E-2,4.668182880E-2,-2.081171144E-3
5.112348356E2,-2.080554515E-2,4.793937132E-2,4.690548033E-2
5.113298386E2,-2.160246484E-2,3.820955381E-2,1.497796830E-2
5.114247055E2,-5.100361630E-2,1.658007316E-2,-2.889062092E-2
5.115196575E2,1.501482353E-2,-4.495831951E-2,-1.311586797E-2
5.116146665E2,1.512913778E-2,-3.969833627E-2,-3.124702349E-2
5.117096375E2,-5.663153133E-4,1.286317594E-2,5.788763240E-2
5.118046315E2,-2.585982718E-2,-1.551455557E-1,-5.141391233E-2
5.118995835E2,5.254254118E-2,1.521291137E-1,1.547736973E-1
5.119895945E2,1.440452188E-1,7.249266654E-2,-1.103964075E-1
5.120845765E2,-9.775655717E-2,8.347301930E-2,-4.977049306E-2
5.121795595E2,-9.287690371E-2,-4.569964856E-2,-8.223877847E-2
5.122745385E2,5.506713316E-2,-5.357101560E-2,2.068524957E-1
5.123695215E2,8.388671279E-2,2.045107447E-2,2.255654708E-2
5.124645035E2,-2.884176373E-2,1.616270691E-1,-3.657903150E-2
5.125594655E2,1.924887300E-2,-4.910966381E-2,2.972341888E-2
5.126494655E2,-2.820855379E-2,-2.300771326E-1,-9.677654505E-2
5.127444295E2,5.986225978E-2,-6.288536638E-2,1.527187601E-2
5.128344305E2,6.676312536E-2,9.859337471E-3,6.085946411E-2
5.129293895E2,3.128609806E-2,-8.602446318E-2,-1.308051646E-1
5.130193955E2,-8.356605470E-2,5.737131834E-2,1.104887277E-1
5.131143745E2,2.931981534E-2,-4.611318000E-3,-3.203980997E-2
5.132093575E2,4.564921558E-2,1.161224172E-1,2.199877985E-2
5.133043405E2,-4.549751058E-2,1.272914410E-1,-2.683463879E-2
5.133993145E2,-5.736928061E-2,-2.448724210E-2,-7.957827300E-2
5.134942755E2,5.436194316E-2,-7.508032769E-2,2.317141891E-1
5.135842845E2,1.044799015E-1,-2.071649767E-3,3.586510941E-2
5.136792665E2,-1.080718711E-1,9.179496765E-2,-1.863432117E-2
5.137742255E2,-7.066809339E-4,2.835242637E-2,1.457461342E-2
5.138692235E2,2.407939360E-2,-1.714242846E-1,-8.982054144E-2
5.139642115E2,-1.821614243E-2,-1.125696674E-1,-2.023683395E-3
5.140591915E2,4.526829720E-2,-7.767214440E-3,3.536656965E-3
5.141541725E2,9.588127583E-2,-2.815825306E-2,-7.043414563E-2
5.142491525E2,-1.201906428E-1,1.746726595E-2,8.292069286E-2
5.143441355E2,5.392198637E-2,-5.700052716E-3,-8.016400971E-3
5.144391175E2,2.368199639E-2,1.775964051E-1,-1.967513561E-2
5.145341005E2,-3.255396336E-2,1.133792475E-1,-7.133423351E-3
5.146290795E2,-1.224790439E-1,-5.548587441E-2,1.250653877E-3
5.147240635E2,9.136079997E-2,3.961367160E-2,9.767501801E-2
5.148190455E2,1.156599149E-1,4.089407250E-2,1.224378347E-1
5.149140245E2,-1.180146411E-1,6.051296368E-2,-7.263708115E-2
5.150089845E2,4.522546381E-2,1.296530962E-1,-2.447300963E-2
5.151039805E2,-5.664314702E-2,-2.367081344E-1,-4.953392968E-2
5.151989605E2,5.491441116E-2,-3.430177644E-2,3.065865487E-2
5.152939515E2,7.377512008E-2,-8.196522295E-2,9.286214411E-2
5.153889345E2,-7.396222791E-4,-5.670177285E-3,-2.224097848E-1
5.154839025E2,-1.112119853E-1,7.316899486E-3,1.995083094E-1
5.155788705E2,3.770650551E-2,-2.950091660E-2,-7.911270112E-2
5.156688775E2,2.623515390E-2,1.242641807E-1,-2.655883506E-2
5.157638605E2,-1.933911256E-2,1.686944515E-1,-6.334777176E-2
5.158588405E2,-5.932128429E-2,2.453470603E-2,-6.421584636E-2
5.159538085E2,-1.150178537E-2,6.367190182E-2,7.567097247E-2
5.160488045E2,1.304064970E-2,4.103858490E-3,9.109245986E-2
5.161437855E2,-1.173535362E-1,4.536320269E-2,-1.297429949E-1
5.162387685E2,5.932303518E-2,9.878314286E-2,-2.066729963E-2
5.163337505E2,9.620025754E-3,-1.736956388E-1,-9.249181300E-2
5.164285831E2,2.358861268E-2,-6.614666432E-2,-1.555876732E-1
5.165235751E2,-1.389408484E-2,-1.209298894E-1,4.989413172E-2
5.166185581E2,-2.616341691E-3,-3.634390654E-3,-2.316410542E-1
5.167135331E2,-1.075209975E-1,-7.347612642E-3,1.463332120E-2
5.168085191E2,-2.533690305E-3,-4.143119231E-2,-7.694280148E-2
5.169035011E2,7.155895978E-2,9.110318124E-2,-8.317148685E-2
5.169984821E2,2.173132263E-2,1.323453039E-1,-1.221508458E-1
5.170934641E2,-2.342971973E-2,2.520120703E-3,-1.674892846E-3
5.171884461E2,-1.363352090E-1,2.712127380E-2,-1.284088641E-1
5.172834181E2,6.109735370E-2,-1.352803856E-1,1.382754296E-1
5.173784091E2,1.647072881E-1,2.034516260E-2,1.077727415E-2
5.174733921E2,-4.147927836E-2,1.472387761E-1,-5.982182547E-2
5.175683701E2,-3.876500204E-2,-4.203718528E-2,8.477485925E-2
5.176633461E2,2.104801685E-2,-1.213356629E-1,-6.457068771E-2
5.177583321E2,-1.164669357E-2,-1.029193178E-1,3.626091033E-2
5.178532891E2,7.562468946E-2,5.179917440E-2,-3.598363325E-2
5.179432981E2,6.139735878E-2,-1.464616228E-2,-9.977383912E-2
5.180382651E2,-8.609949052E-2,4.539863765E-2,1.234075278E-1
5.181332621E2,3.411361203E-2,-1.222770102E-2,-4.153633490E-3
5.182282421E2,2.808757359E-3,6.136755645E-2,3.693960980E-2
5.183232251E2,1.310630143E-2,1.472485960E-1,-9.967173636E-2
5.184182051E2,-5.130082741E-2,4.631367978E-3,4.091921449E-2
5.185131871E2,1.244760118E-3,4.932489619E-2,-3.760577738E-2
5.186081701E2,-5.549162626E-2,-1.327825189E-1,8.936567605E-2
5.187031511E2,1.439611465E-1,3.987181932E-3,-4.782069847E-2
5.187981321E2,1.243280806E-2,1.262993813E-1,7.058165036E-3
5.188930931E2,-3.506609425E-2,-3.810106963E-2,2.971832082E-2
5.189830971E2,7.542602718E-2,-8.398213983E-2,-8.306744695E-2
5.190780791E2,2.421708591E-2,-1.293258816E-1,1.074114665E-1
5.191730591E2,3.317917930E-3,7.165500894E-3,-1.468760520E-1
5.192680421E2,-1.210815087E-1,-4.179457203E-2,1.950632036E-2
