"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.932053270E2,7.646524310E-1,1.180633232E-1,6.092101336E-1
4.932953410E2,2.854926586E-1,4.489558041E-1,1.140387535E0
4.933903140E2,-1.924812049E-1,-7.171900570E-2,2.473812997E-1
4.934853120E2,-1.487458050E-1,2.122176439E-1,2.573142350E-1
4.935803100E2,3.561289907E-1,-1.098083109E-1,5.775570869E-1
4.936753080E2,-3.481602967E-1,-5.509243608E-1,6.353089958E-2
4.937703020E2,-4.534391165E-1,-4.445043802E-1,-4.226042330E-1
4.938652950E2,7.908517122E-1,2.374079823E-1,2.516766079E-2
4.939602870E2,8.134655952E-1,7.158034444E-1,6.680181026E-1
4.940552790E2,1.208348036E0,1.866591871E-1,1.578267217E0
4.941502720E2,-1.009796023E0,-9.736163169E-2,-5.463327169E-1
4.942452640E2,-4.968312681E-1,-1.403380036E0,-6.386641264E-1
4.943402550E2,-1.553270221E-1,1.862723529E-1,4.427285194E-1
4.944352500E2,-3.456738219E-2,-5.772935748E-1,9.318132699E-2
4.945302410E2,-3.074536026E-1,-3.235269487E-1,7.472652942E-2
4.946252060E2,-6.998001933E-1,-1.369486570E0,-2.337182760E-1
4.947152260E2,1.278121710E0,6.754605174E-1,2.559370697E-1
4.948102180E2,5.809465647E-1,6.036964059E-1,7.396712154E-2
4.949052090E2,-1.460078806E-1,-3.308219314E-1,-4.093307629E-2
4.950002030E2,-5.455023646E-1,7.380149513E-2,-1.143560171E0
4.950951960E2,1.198347330E0,1.785849184E-1,-4.161336124E-1
4.951901830E2,-2.982682586E-1,-5.458861217E-2,8.972640634E-1
4.952851590E2,4.866493642E-1,-3.210285306E-1,-6.167827845E-1
4.953751740E2,-7.513344288E-1,-3.672966659E-1,-2.914389372E-1
4.954701400E2,-9.815973043E-1,4.832958430E-2,-6.830137968E-1
4.955601590E2,-7.008107305E-1,1.454971582E-1,-1.395937502E-1
4.956551510E2,-1.641023517E0,8.917234838E-2,4.366596788E-2
4.957501440E2,-7.117729783E-1,1.358012915E0,-1.776626945E0
4.958451360E2,9.254817963E-1,3.124860227E-1,-5.342545509E-1
4.959401060E2,6.898393631E-1,3.651346266E-1,-4.716642499E-1
4.960301200E2,-1.685741901E0,5.625145435E-1,2.938633859E-1
4.961251130E2,1.466529723E-2,-1.030661464E-1,-5.890014768E-1
4.962201070E2,-9.720146656E-1,3.216652572E-1,-3.580099940E-1
4.963150970E2,-1.369515341E-2,1.777727343E-2,4.627131671E-2
4.964100910E2,-2.811259031E-1,-3.991625085E-2,2.858528793E-1
4.965050830E2,-2.927962244E-1,4.851075709E-1,-9.659975767E-1
4.966000830E2,3.056479394E-1,-3.639869094E-1,1.772366092E-2
4.966950680E2,-9.097272754E-1,2.148554176E-1,3.376013935E-1
4.967900610E2,-1.223527312E0,-3.525989354E-1,-1.499265879E-1
4.968850370E2,4.122356698E-2,-4.234606922E-1,-4.511176646E-1
4.969800340E2,9.098398685E-1,2.134571820E-1,5.193786323E-2
4.970700360E2,4.207054675E-1,4.921232164E-1,7.292582840E-2
4.971650310E2,-1.176799774E0,1.720252395E0,1.682833880E-1
4.972600070E2,1.702486753E0,-1.315557361E-1,-5.870710015E-1
4.973550020E2,5.587050691E-2,-4.766244292E-1,-6.894105673E-1
4.974500000E2,-9.802486300E-1,1.272962928E0,6.757938862E-1
4.975449980E2,5.329154134E-1,-5.143501163E-1,-4.632397294E-1
4.976399930E2,-4.878534973E-1,-4.393410310E-2,-2.433994114E-1
4.977349820E2,2.737618238E-2,-4.001893997E-1,-7.517693043E-1
4.978299770E2,4.631600678E-1,-8.931218386E-1,3.696557581E-1
4.979249690E2,7.513192892E-1,1.511953473E0,8.400692344E-1
4.980199620E2,2.871539593E-1,-1.739719391E0,1.678570628E0
4.981147979E2,-2.627995797E-2,3.928152472E-2,-4.280111194E-1
4.982097899E2,-5.971145034E-1,-6.959672570E-1,5.784963369E-1
4.983047839E2,7.698920965E-1,-9.507240355E-2,1.211110950E-1
4.983997749E2,4.065878391E-1,-1.341287971E0,-1.489823014E-1
4.984947689E2,-8.987100720E-1,-8.168910444E-2,-4.729171395E-1
4.985897609E2,7.485644221E-1,2.360398322E-1,-9.308567271E-3
4.986847519E2,6.143998504E-1,-2.903096974E-1,5.274066925E-1
4.987797449E2,1.558665872E0,1.417928219E0,1.591551304E0
4.988747379E2,6.785352528E-2,-3.593663871E-1,-1.901139170E-1
4.989697109E2,1.597050577E-1,2.974199951E-1,-7.787215710E-2
4.990597219E2,1.529149711E-1,3.299172223E-1,8.466621637E-1
4.991547149E2,-2.515495121E-1,-7.417644858E-1,-2.746574283E-1
4.992497079E2,-1.338573247E-1,-6.411234736E-1,-5.616096258E-1
4.993446989E2,3.478261530E-1,8.999845386E-2,-1.221791729E-1
4.994396919E2,8.412905931E-1,-6.853775382E-1,2.008216232E-1
4.995346859E2,3.827934861E-1,2.085226029E-1,1.397517473E-1
4.996296629E2,-2.093183547E-1,4.251595736E-1,-5.729329586E-1
4.997196689E2,-1.397380382E-1,1.629950851E-1,2.085912824E-1
4.998146459E2,3.998899162E-1,-1.353939027E-1,2.723128498E-1
4.999046549E2,2.584429681E-1,3.893673420E-1,-3.873395026E-1
4.999996479E2,-5.132789016E-1,-5.604196787E-1,2.527403831E-1
5.000946389E2,-2.892264128E-1,-3.608080149E-1,6.972198188E-2
5.001896319E2,-1.032544494E0,-2.336358279E-1,-7.260434628E-1
5.002846259E2,3.254538774E-1,-3.851012588E-1,-2.121217102E-1
5.003796019E2,-8.284577131E-1,2.810931019E-2,5.010335445E-1
5.004745819E2,-1.562560163E-2,1.306103945E0,8.028723598E-1
5.005646029E2,-8.810084462E-1,5.127626061E-1,6.530990005E-1
5.006595809E2,-1.093332171E0,1.722077966E0,-7.855040431E-1
5.007495879E2,-6.318901181E-1,1.016094208E0,-1.209888101E0
5.008445739E2,-3.242999017E-1,2.354959965E0,-9.215034246E-1
5.009395719E2,5.031332374E-1,1.711031914E0,-1.392806292E0
5.010345659E2,-1.625564396E-1,3.695343733E0,-2.229310036E0
5.011295399E2,1.513409466E-1,2.725483656E0,-1.553507209E0
5.012245369E2,1.713459939E-1,2.634333611E0,-8.998986483E-1
5.013195239E2,-2.423748374E-1,1.853485227E0,1.769310422E-2
5.014095349E2,4.534294307E-1,6.283324361E-1,4.903097749E-1
5.015045099E2,2.376932621E0,8.504632115E-2,-2.027351856E0
5.015995069E2,-1.210493803E0,1.393983603E0,-1.358449221E0
5.016895129E2,-2.076388597E0,4.123267829E-1,-3.302651644E-1
5.017845059E2,7.245787978E-1,-1.994774789E-1,-3.337998390E-1
5.018794799E2,1.185704589E0,6.031021476E-1,1.243327111E-1
5.019744669E2,-4.191122055E-1,-8.243247867E-1,-7.457038164E-1
5.020644829E2,-1.453055739E0,-4.933417737E-1,-7.044119239E-1
5.021594759E2,-5.136731863E-1,9.047745466E-1,-8.930026889E-1
5.022544449E2,1.754329056E-1,4.916425347E-1,4.595079720E-1
5.023444459E2,3.004703522E-1,1.352418780E0,6.032069325E-1
5.024344509E2,2.335996628E-1,-3.225425482E-1,8.446740508E-1
5.025294459E2,1.772202492E0,-5.402611494E-1,-1.232534289E0
5.026244389E2,-2.566453516E-1,-7.969623059E-2,-8.760585189E-1
5.027194149E2,-9.548420906E-1,2.630835474E-1,-3.554841578E-1
5.028144109E2,-9.657188058E-1,-3.683876097E-1,-3.520147502E-1
5.029044159E2,-3.505767090E-3,2.467682809E-1,7.464628816E-1
5.029994079E2,-6.321608424E-1,9.383786917E-1,1.210902572E0
5.030942475E2,-1.229488105E-1,1.827025563E-1,1.113156796E0
5.031842485E2,-1.238780767E-1,-4.709428847E-1,6.331363320E-1
5.032792465E2,-2.348757833E-1,-2.297968119E-1,-2.946425378E-1
5.033742415E2,2.433858626E-2,-1.126763076E-1,-3.175473958E-2
5.034692165E2,4.149459898E-1,-7.307218909E-1,-5.487696528E-1
5.035642125E2,4.222236872E-1,-1.881316155E-1,4.228783548E-1
5.036591945E2,3.223127127E-1,1.037966534E-1,4.399690628E-1
5.037492105E2,2.223322541E-2,1.234119385E-1,3.092633784E-1
5.038441835E2,-1.000546962E-1,5.771304965E-1,2.647794187E-1
5.039391825E2,-1.433950663E-1,-4.681388736E-1,-2.162118703E-1
5.040341785E2,2.994508445E-1,-1.111790419E0,-1.035191774E0
5.041241785E2,8.264727592E-1,6.000829339E-1,-5.108070374E-1
5.042191555E2,3.367927074E-1,-9.694997072E-1,3.580717742E-1
5.043141505E2,-3.391647935E-1,-1.117227912E0,3.619715869E-1
5.044091485E2,-1.134994149E0,-5.843455791E-1,7.743502259E-1
5.045041495E2,-2.535035908E-1,-7.663515955E-2,4.342782795E-1
5.045991425E2,-7.128940523E-2,6.579094529E-1,9.593397975E-1
5.046941215E2,2.704281509E-1,-5.446537137E-1,2.396461964E-1
5.047891265E2,-2.640835047E-1,-6.014235020E-1,-1.411060452E0
5.048841195E2,-9.628100395E-1,2.630544007E-1,7.278411984E-1
5.049791055E2,6.039294600E-1,-7.824376225E-1,-3.358673155E-1
5.050691055E2,8.914290667E-1,-8.418346047E-1,-8.006486297E-1
5.051640975E2,-4.785452485E-1,-2.335707545E-1,-4.386431277E-1
5.052590835E2,6.093322635E-1,5.514179468E-1,-4.636202753E-1
5.053490835E2,-3.064301424E-2,4.230972528E-1,-4.434832036E-1
5.054440755E2,-1.244806170E0,-2.132760763E0,-8.909966350E-1
5.055390675E2,3.403204978E-1,-1.315241009E-1,2.557049990E-1
5.056340595E2,5.580068827E-1,1.634152383E-1,1.777192354E-1
5.057290525E2,-4.261166453E-1,-1.967558146E0,3.890435994E-1
5.058240445E2,3.733596802E-1,-5.618577600E-1,-1.620305926E-1
5.059190375E2,7.560023069E-1,-5.997390151E-1,-4.108174145E-1
5.060139995E2,7.363608479E-1,-1.136454582E0,6.170643568E-1
5.061040235E2,-2.045958638E-1,-5.637598634E-1,2.001631260E-1
5.061990105E2,2.413676828E-1,-4.667158425E-1,5.501572490E-1
5.062940075E2,3.766795993E-1,9.011610597E-2,4.298844635E-1
5.063889995E2,-6.419400871E-2,2.073681653E-1,3.155955672E-1
5.064839665E2,-1.754223555E-1,-8.696937561E-2,-3.565070629E-1
5.065739835E2,-2.239721417E-1,2.918304205E-1,-2.721669972E-1
5.066689765E2,1.001494884E0,-8.454722166E-1,3.040953577E-1
5.067639455E2,-3.000018299E-1,3.974730074E-1,3.435473144E-1
5.068539625E2,-3.694334626E-1,1.116359532E-1,9.459611177E-1
5.069489525E2,-5.696645752E-2,-4.613116682E-1,3.310989141E-1
5.070439375E2,8.610951304E-1,-1.229940131E-1,4.822638351E-3
5.071339395E2,3.895913661E-1,-6.796677113E-1,1.025397539E0
5.072289345E2,-6.624878049E-1,-5.482589081E-2,-3.707405031E-1
5.073239225E2,8.379132301E-2,3.146566078E-2,-7.331455499E-2
5.074188885E2,4.624394774E-1,-7.295207679E-2,1.106588840E-1
5.075089095E2,4.814648628E-2,8.474423885E-1,-5.127239972E-2
5.076039035E2,3.830213249E-1,8.379556537E-1,-6.180903912E-1
5.076988915E2,-6.068466902E-1,1.217632666E-1,2.363678962E-1
5.077938575E2,-1.731675118E-1,-4.298173264E-2,4.828819335E-1
5.078838835E2,2.920120656E-1,5.036967993E-1,-9.984792769E-2
5.079788745E2,-1.717823148E-1,-7.740976810E-1,-4.314739406E-1
5.080737148E2,-2.560836971E-1,2.460709810E-1,-2.296227813E-1
5.081687008E2,-2.417825937E0,2.989635170E-1,7.323572040E-1
5.082636968E2,1.169893026E0,8.652706146E-1,-1.730332524E-1
5.083537158E2,-7.110370994E-1,5.318929553E-1,-1.113896251E0
5.084487098E2,1.333208203E0,-7.753230333E-1,4.294579029E-1
5.085436698E2,-8.111125976E-2,3.017159365E-2,8.115763664E-1
5.086386658E2,-4.131588042E-1,9.727883935E-1,1.000126638E-2
5.087336768E2,4.184466898E-1,-9.860181212E-1,-9.290651679E-1
5.088236788E2,3.204782307E-1,-5.510578752E-1,-3.585402966E-1
5.089186688E2,7.568333745E-1,3.025815010E0,5.154109955E0
5.090136358E2,-9.447444677E-1,3.521074727E-2,-2.117658615E0
5.091086558E2,1.024241209E0,-5.909548402E-1,4.301215112E-1
5.092036488E2,1.438844800E0,8.971580304E-3,9.355016947E-1
5.092986428E2,-7.308877707E-1,8.881002069E-1,-5.764240026E-1
5.093936198E2,-8.165081739E-1,2.712900043E-1,-8.315219283E-1
5.094836278E2,5.242415071E-1,-7.869950533E-1,-3.471886218E-1
5.095786198E2,5.861497521E-1,-2.540222742E-2,-4.029031694E-1
5.096735858E2,9.961093962E-2,1.310626864E0,-3.008576334E-1
5.097686038E2,-1.005589843E0,-3.561742008E-1,-4.525879025E-1
5.098635858E2,9.882546067E-1,1.371569932E-1,1.019651741E-1
5.099535898E2,-5.979611874E-1,8.657691628E-2,4.944071472E-1
5.100485828E2,2.035953254E-1,2.530857325E-1,-2.669329345E-1
5.101435738E2,-2.103224397E-2,-1.212289453E0,-7.969442606E-1
5.102385678E2,-4.742006361E-1,6.365408301E-1,-5.240361094E-1
5.103335598E2,-9.343219399E-1,1.090847611E0,7.046346664E-1
5.104285508E2,-2.888574123E0,-5.831152797E-1,-1.447158337E0
5.105235458E2,1.939366341E0,1.001237988E0,-1.336186409E0
5.106185378E2,-5.819391608E-1,-3.146980703E-2,-4.936220050E-1
5.107135048E2,-5.689941049E-1,2.911676187E-3,-9.741126299E-1
5.108085018E2,-6.014750898E-2,3.345812904E-3,-3.088724613E-1
5.108985148E2,-2.597413957E-1,1.920230687E-1,-1.410172731E-1
5.109935078E2,9.342321754E-1,1.831562757E0,8.340974450E-1
5.110884748E2,5.309736133E-1,-8.793223500E-1,-5.033667088E-1
5.111834708E2,-5.963992476E-1,-1.731521487E-1,9.488214552E-2
5.112734848E2,-9.445797205E-1,-2.616137862E-1,1.900135875E-1
5.113684788E2,-8.105346560E-1,3.211162388E-1,6.747468710E-1
5.114634438E2,1.580856681E0,1.043889165E0,8.666636348E-1
5.115584408E2,8.076178432E-1,-1.357359290E0,-2.801475488E-2
5.116534388E2,1.305364519E-1,-1.141525805E-1,-9.401785210E-3
5.117434498E2,-6.857674718E-1,1.095914364E0,-1.368376464E-1
5.118384138E2,5.668134689E-1,-6.330241561E-1,-5.615390539E-1
5.119334098E2,1.001593843E-1,4.164992273E-2,-1.020256877E0
5.120284058E2,-2.285426855E-1,4.412407279E-1,-2.373744974E-5
5.121184188E2,-1.642691493E0,5.059980229E-2,2.707181275E-1
5.122134118E2,8.978964090E-1,1.396004438E0,1.042169452E0
5.123083798E2,-5.677687526E-1,-1.308093905E0,-7.409123778E-1
5.124033728E2,7.337544560E-1,1.994049698E-1,-6.112312675E-1
5.124983888E2,-6.044099927E-1,4.382280409E-1,9.467958808E-1
5.125933648E2,1.533691883E-1,-6.646149158E-1,-5.822957158E-1
5.126883488E2,4.741525277E-2,-7.428692579E-1,-3.102385104E-1
5.127833638E2,-1.136626676E-1,6.152531505E-1,-7.528658956E-2
5.128783588E2,-5.642924905E-1,2.874693274E-1,2.197402157E-2
5.129733518E2,1.447734356E0,2.403258085E0,1.647331238E0
5.130682075E2,7.097707391E-1,-1.013912797E0,-4.638840258E-1
5.131632015E2,3.505813479E-1,-2.266833633E-1,-9.533704072E-2
5.132581945E2,-1.239068747E0,-1.578821540E-1,2.816867232E-1
5.133531865E2,1.022211015E-1,-6.853477955E-1,-1.181931794E-1
5.134481785E2,-2.426293492E-1,-6.491656303E-1,-1.122969627E0
5.135431715E2,1.003839374E0,1.663741656E-2,3.529498279E-1
5.136381435E2,-5.367159843E-1,-3.789631128E-1,3.114549518E-1
5.137331265E2,-1.225197092E-1,8.951100111E-1,2.974607348E-1
5.138231495E2,1.058100257E-2,-5.517957807E-1,2.916519642E-1
5.139181425E2,5.067246556E-1,-2.328216098E-2,-5.943440199E-1
5.140131265E2,5.975500345E-1,-5.575891733E-1,-1.364756823E-1
5.141081095E2,-6.417019665E-2,-7.198064923E-1,-3.650448099E-2
5.141981195E2,-6.674822569E-1,-1.943379343E-1,-6.549631804E-2
5.142931125E2,5.988222361E-1,2.486121505E-1,8.619440347E-2
5.143880825E2,2.434145212E-1,1.798762977E-1,5.838838816E-1
5.144830795E2,4.851487875E-1,-9.171819687E-1,-3.246583641E-1
5.145730875E2,-1.293229908E-1,-6.102305651E-1,-4.286918417E-2
5.146680835E2,8.502267003E-1,-1.116023511E-1,1.783807725E-1
5.147630525E2,6.007291675E-1,1.872185022E-1,7.299281955E-1
5.148580485E2,-6.110033393E-1,6.374239177E-2,1.721667647E0
5.149530455E2,1.772855818E-1,2.942526042E-1,7.095925808E-1
5.150430535E2,1.241573021E-1,2.937828302E-1,1.156995520E-1
5.151380465E2,2.721482813E-1,-8.468609303E-2,5.447157025E-1
5.152330375E2,1.127530336E0,-1.618232578E-1,6.776099205E-1
5.153280305E2,-4.292377234E-1,-2.274795026E-1,-5.356241763E-2
5.154229955E2,4.852477089E-2,-3.498404920E-1,-1.850076765E-1
5.155179915E2,4.638550282E-1,-3.754890859E-1,1.875612289E-1
5.156129855E2,-4.883990288E-1,4.028011262E-1,5.101554394E-1
5.157030025E2,-1.628152966E0,3.961102068E-1,-5.572277308E-1
5.157979945E2,-1.728319377E-1,1.271219552E-1,7.738319039E-2
5.158929605E2,2.725562096E0,1.131110545E-2,5.106472373E-1
5.159879565E2,3.789975774E-3,-1.078449011E0,1.156617641E0
5.160779715E2,2.722759545E-1,-1.258442998E0,1.752159953E0
5.161729405E2,9.502314329E-1,-7.666931748E-1,1.622267365E0
5.162679305E2,2.835308015E-1,-2.929405868E-1,1.263700247E0
5.163629265E2,9.102407098E-1,-2.476827949E-1,7.600990534E-1
5.164529305E2,-1.903610379E-1,3.053964078E-1,6.613952518E-1
5.165429355E2,5.250254273E-1,-8.427812457E-1,8.941839337E-1
5.166379005E2,1.062962860E-1,-3.458992541E-1,2.064999044E-1
5.167328965E2,-6.140084863E-1,-4.920905232E-1,9.003307223E-1
5.168278925E2,1.467383504E-1,-6.758525968E-1,3.402878046E-1
5.169179045E2,-7.527007461E-1,-5.391250849E-1,-4.786911607E-2
5.170128985E2,-6.593782902E-1,4.297990203E-1,-5.632817745E-1
5.171078625E2,9.148658514E-1,-9.423717856E-1,4.113304019E-1
5.171978825E2,1.019483566E0,-7.160755396E-1,-1.788019836E-1
5.172928615E2,-3.973628879E-1,3.311121166E-1,-4.294180572E-1
5.173828685E2,-9.272646308E-1,-7.429977655E-1,3.529588580E-1
5.174778645E2,8.685135841E-1,-3.221201897E-1,-2.020062357E-1
5.175728525E2,7.239849865E-2,-1.115265489E0,-3.713791668E-1
5.176678475E2,3.778869510E-1,-3.187733591E-1,-7.413810492E-1
5.177628085E2,2.730286121E-1,-1.098057866E0,2.600382268E-1
5.178528315E2,-1.728948802E-1,-5.404905677E-1,3.655490875E-1
5.179478245E2,-1.149712205E-1,5.180196762E-1,1.470919847E0
5.180428145E2,9.758799672E-1,4.732844234E-1,9.410884976E-1
5.181376625E2,-8.207894564E-1,-3.939677477E-1,4.254369810E-2
5.182276845E2,4.741171002E-1,2.487573624E-1,-2.149612084E-2
5.183226805E2,1.038693339E-1,-2.057758272E-1,1.366092682E0
5.184176725E2,-4.653170332E-2,4.187066853E-1,-7.429185510E-1
5.185126525E2,5.455424786E-1,-6.352566183E-2,2.328960299E-1
5.186076385E2,1.008932114E0,-6.845721006E-1,2.385955751E-1
5.186976495E2,-2.217826247E-1,2.673910558E-1,-2.698632479E-1
5.187926215E2,-2.629823387E-1,-4.080291986E-1,-2.573113143E-2
5.188826355E2,7.832329869E-1,3.307392821E-2,4.126324952E-1
5.189775985E2,1.143105745E0,-7.552394867E-1,-4.907113612E-1
5.190725895E2,-2.712935507E-1,-2.540032566E-1,-7.050496340E-1
5.191626135E2,8.261279464E-1,-7.167115211E-1,3.829788566E-1
5.192576055E2,-1.016378284E0,-6.524854302E-1,1.460804582E0
5.193525785E2,-2.697018683E-1,-5.156547427E-1,8.013486862E-1
5.194475635E2,-4.024909139E-1,-3.242352307E-1,2.602879405E-1
5.195375835E2,1.096668959E0,-5.543730855E-1,6.991267204E-1
5.196325565E2,-3.725707531E-1,1.240997389E-1,5.317366123E-2
5.197225685E2,-2.398569882E-1,-4.036418498E-1,-2.833485603E-1
5.198175335E2,2.239795625E-1,-5.439871550E-1,-9.950723499E-2
5.199075525E2,2.490848303E-1,4.052284062E-1,-1.445887983E-1
5.200025465E2,1.067595407E-1,-4.574767053E-1,4.394926131E-2
5.200975395E2,7.594190240E-1,2.376667500E0,1.548368812E0
5.201925145E2,3.084223159E-2,-9.905136377E-2,-9.308449030E-1
5.202874995E2,-1.813979447E-1,-5.199408904E-2,-4.258937240E-1
5.203775175E2,-3.267382383E-1,-1.308601201E-1,-7.868233952E-4
5.204724875E2,-5.766849965E-2,-6.331070065E-1,-2.328052819E-1
5.205674725E2,-6.001674104E-3,3.643798232E-1,2.931973636E-1
5.206624685E2,9.350706935E-1,4.480286539E-1,1.596004486E0
5.207574655E2,7.722387910E-1,-2.520785108E-2,-5.407277942E-1
5.208474805E2,-1.479189396E0,3.793942630E-1,1.761239022E-1
5.209424425E2,-1.256542563E0,-1.424105883E0,-1.326390624E0
5.210374385E2,3.716764748E-1,4.274438620E-1,-4.659147561E-2
5.211324325E2,5.400581956E-1,-7.155967951E-1,6.764885783E-1
5.212224505E2,-4.588533640E-1,-6.149122715E-1,-3.527258337E-1
5.213174435E2,-3.932164013E-1,-3.810528219E-1,1.785666645E-1
5.214124245E2,-4.635884166E-1,2.667765617E-1,8.052883297E-2
5.215074035E2,5.714600086E-1,3.630136251E-1,-8.797168732E-1
5.215974205E2,-8.259731531E-1,-5.775615573E-1,5.439431071E-1
5.216924125E2,7.910017371E-1,-1.958841681E-1,-5.633136630E-1
5.217873785E2,5.123950243E-1,-5.642525554E-1,-1.191209108E-1
5.218773825E2,5.541853309E-1,-2.898910344E-1,1.635623127E-1
5.219723615E2,-1.376240134E0,5.827083588E-1,1.295959234E0
5.220623835E2,4.524292052E-1,-1.818683892E-1,7.163400203E-2
5.221573465E2,1.001837030E-1,7.236081641E-3,-5.630749464E-1
5.222523425E2,3.957524002E-1,-4.561989754E-2,5.778288841E-2
5.223473395E2,-1.868557036E-1,-1.152494907E0,-9.238329530E-2
5.224373525E2,-3.221873045E-1,-3.580448925E-1,-5.335841775E-1
5.225323165E2,1.267092079E-1,-5.999367833E-1,1.405837238E-1
5.226223245E2,8.133370280E-1,-9.996504337E-2,7.191987634E-1
5.227173055E2,-6.035829782E-1,3.238642812E-1,8.854752183E-1
5.228073055E2,1.095712334E-1,-1.160273328E-1,-1.917549223E-1
5.228973175E2,6.666716933E-1,-3.146237433E-1,-5.267090797E-1
5.229923115E2,-2.526859641E-1,-3.602268994E-1,4.439975321E-1
5.230871469E2,-7.367531061E-1,-2.692806721E-1,-5.974450111E-1
5.231821429E2,-7.252079248E-1,-4.938290715E-1,-4.824544191E-1
5.232771389E2,3.184148073E-1,-2.371674180E-1,2.442621887E-1
5.233671489E2,-3.286524415E-1,1.765838146E0,1.381956220E0
5.234621339E2,1.616744697E-2,5.927973390E-1,-2.188706845E-1
5.235571129E2,8.368260264E-1,-4.007894099E-1,-6.366488934E-1
5.236471139E2,2.182146460E-1,3.946006596E-1,1.598603874E-1
5.237371189E2,-3.169047832E-1,-9.293416142E-1,-4.364521503E-1
5.238321019E2,-4.535159767E-1,-1.266118139E-1,-4.110750258E-1
5.239221049E2,-9.510757029E-2,5.061568320E-2,-1.932501346E-1
5.240170789E2,4.728113301E-3,1.927079111E-1,-2.344360650E-1
5.241070889E2,-8.527668566E-2,1.375040770E0,2.458388209E-1
5.242020829E2,-7.230000496E-1,2.512807250E-1,-6.990171224E-2
5.242970759E2,9.552148581E-1,2.331864387E-1,-6.551117301E-1
5.243920479E2,-9.119019508E-1,5.284389481E-2,1.049150974E-1
5.244870439E2,-1.752183735E-1,-2.228128612E-1,-4.709649980E-1
5.245770529E2,-6.591462344E-2,-2.137297839E-1,-4.422874451E-1
5.246720459E2,5.751855299E-2,-1.136580259E-1,-3.467224240E-1
5.247670169E2,-2.836572528E-1,1.437515616E0,5.931863189E-1
5.248620139E2,-6.640437245E-2,5.636302233E-1,3.509788588E-2
5.249520219E2,9.986935258E-1,2.483819611E-2,-2.565039992E-1
5.250470169E2,-8.909484744E-1,1.372308493E0,6.261603832E-1
5.251419869E2,8.797067404E-1,-8.085172772E-1,-2.191459984E-1
5.252369829E2,-2.964014411E-1,-5.444246531E-1,-4.910567403E-1
5.253269889E2,-7.182015181E-1,-2.608275115E-1,-3.714508414E-1
5.254219759E2,4.682683647E-1,3.348030895E-2,2.925211489E-1
5.255119789E2,-1.088317394E0,1.023576930E-1,6.560016870E-1
5.256069529E2,6.312475801E-1,1.835501380E-2,1.144247293E0
5.257019409E2,1.288826317E-1,4.871315658E-1,-6.126505136E-1
5.257919559E2,-8.868928552E-1,2.858378589E-1,-6.729706377E-2
5.258869489E2,8.718023896E-1,6.118381023E-1,-3.079508245E-1
5.259819219E2,-1.623622626E-1,-6.061489582E-1,-3.233717382E-1
5.260769179E2,-5.609954596E-1,-6.295951009E-1,-1.906138062E-1
5.261718979E2,7.233032584E-1,1.836804301E-1,2.580714524E-1
5.262619199E2,1.022989675E-1,-3.048569262E-1,5.994195938E-1
5.263568919E2,6.808218956E-1,-7.212756276E-1,1.509860754E0
5.264518879E2,-2.450350225E-1,5.986413360E-1,-1.158827424E0
5.265468839E2,2.051922381E-1,-1.403195113E-1,5.677628517E-1
5.266368899E2,1.985570431E0,-1.725506224E-2,5.017679930E-1
5.267318609E2,-1.307982802E0,-1.410762668E-1,-7.769058347E-1
5.268268589E2,-2.500047907E-2,-3.878820539E-1,-2.910013199E-1
5.269218539E2,8.765223622E-1,-1.431319416E-1,5.313907266E-1
5.270168589E2,-1.042761207E0,-3.308641613E-1,5.675879121E-1
5.271118519E2,-2.739620805E-1,5.968703628E-1,-2.471476942E-1
5.272068269E2,2.560345829E-1,1.263303012E-1,-5.439872146E-1
5.273018069E2,1.115628839E0,1.960593164E-1,5.610284805E-1
5.273918289E2,4.217346907E-1,4.762343131E-3,-1.712242961E-1
5.274868209E2,-4.018751681E-1,-1.667194068E-1,-6.213738322E-1
5.275817929E2,-6.863359809E-1,-9.316386580E-1,-3.780792952E-1
5.276717929E2,-2.105162889E-1,5.937720537E-1,2.456478029E-1
5.277667729E2,-4.986691177E-1,4.983058572E-1,1.314896494E-1
5.278567919E2,-9.083854407E-2,1.007912397E0,7.287856340E-1
5.279517849E2,1.048141837E0,8.295269608E-1,-1.252144694E0
5.280467779E2,-5.618379638E-2,-2.311645299E-1,-1.492041722E-2
5.281416344E2,-4.713541865E-1,1.110998631E0,2.156056166E-1
5.282366274E2,1.741381884E-1,-1.133406609E-1,1.454873681E-1
5.283316034E2,-4.713876545E-1,-1.528158039E-1,-2.800971270E-1
5.284266124E2,-2.567849159E-1,2.665203214E-1,-7.186942697E-1
5.285216034E2,-6.375890374E-1,-2.442959845E-1,-5.328978598E-2
5.286165964E2,-2.664693594E-1,-6.509453058E-2,-4.170374870E-1
5.287115634E2,1.099092737E-1,3.001492023E-1,-4.096662402E-1
5.288015824E2,-1.295494940E-2,7.244874835E-1,-6.838123500E-2
5.288965744E2,-2.445896119E-1,-4.090520740E-1,2.301336676E-1
5.289915684E2,4.927850068E-1,7.077088952E-1,2.985994220E-1
5.290865284E2,6.781817973E-2,-2.833190858E-1,-3.747168183E-1
5.291765524E2,-4.980689883E-1,-2.870368063E-1,-2.105637044E-1
5.292715444E2,-7.782168984E-1,5.543870926E-1,-4.998862147E-1
5.293665374E2,2.214372903E-1,-3.387021124E-1,2.323972993E-2
