"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.933045792E0,-2.256364226E-1,5.173845291E-1,-3.826327622E-2
6.028025792E0,-1.507619321E-1,8.352321386E-1,-3.808053732E-1
6.122991792E0,-3.781497478E-1,1.277585775E-1,3.537774459E-2
6.217982792E0,3.801487386E-2,7.470554113E-1,3.169714510E-1
6.312943792E0,-7.664749622E-1,8.928337693E-2,6.658065319E-1
6.402943792E0,-6.189098954E-1,-3.408932984E-1,1.763000250E0
6.497919792E0,-5.202398300E-1,4.370733202E-1,1.764025688E0
6.592900792E0,1.123700619E0,-7.378985286E-1,5.204374790E-1
6.687880792E0,1.794487119E0,-1.496326923E0,1.168884277E0
6.782845792E0,1.575808167E0,-2.302193880E0,2.038314104E0
6.877838792E0,9.319159389E-1,-3.932238221E-1,2.335847139E0
6.972818792E0,8.322370648E-1,3.352746367E-1,2.432174683E0
7.067775792E0,5.884631872E-1,-1.313324571E0,1.978350401E0
7.157775792E0,2.018983603E0,-9.910000563E-1,1.678201437E0
7.252754792E0,1.485978603E0,5.455315113E-3,1.730025887E0
7.347735792E0,3.447026312E-1,6.838262081E-1,7.376791239E-1
7.442702792E0,6.207343936E-1,2.883583307E-1,5.276740789E-1
7.537692792E0,3.638918400E-1,2.184283733E-1,6.321026683E-1
7.632665792E0,4.112454653E-1,3.295048475E-1,3.647024632E-1
7.727618792E0,6.421559453E-1,1.235294640E-1,1.166677237E0
7.822608792E0,4.753321707E-1,9.025517106E-2,1.013980031E0
7.917607792E0,-2.130137682E-1,3.727448583E-1,5.722877011E-2
8.012586792E0,-4.365339577E-1,2.524159849E-1,-7.391400933E-1
8.107553792E0,-5.771199465E-1,3.498863429E-2,-1.354291439E0
8.202519792E0,-7.531695962E-1,1.537534148E-1,-1.618473053E0
8.292524792E0,-6.833163500E-1,2.092306316E-1,-1.154615521E0
8.387503792E0,-2.662804425E-1,3.004469327E-4,-2.070727795E-1
8.482483792E0,4.024200439E-1,-4.439042881E-2,1.001033306E0
8.577448792E0,5.758386254E-1,-2.552171238E-2,1.277428746E0
8.672440792E0,1.221899018E-1,-1.263622940E-1,5.278689265E-1
8.767420792E0,-1.332705617E-1,-1.042110007E-2,-3.624281585E-1
8.862400792E0,3.014688492E-1,-3.025572598E-1,-5.010720491E-1
8.957224292E0,1.798933893E-1,-3.675991595E-1,1.564629674E-1
9.052210292E0,-2.258591801E-1,-4.342795163E-2,5.349504352E-1
9.147186292E0,-7.633771300E-1,3.139004111E-1,8.651424199E-3
9.237190292E0,-7.799843550E-1,2.744491994E-1,-7.658583522E-1
9.332167292E0,-4.226203561E-1,-1.864075959E-1,-8.715099096E-1
9.427146292E0,-6.214818954E-1,-1.203549877E-1,-1.486193776E0
9.522126292E0,-6.696934700E-1,-6.817506999E-2,-1.460210204E0
9.617103292E0,-3.458234668E-1,-2.590920590E-2,-8.245501518E-1
9.712084292E0,1.349843889E-1,-1.878833584E-2,1.738571525E-1
9.807062292E0,2.406297922E-1,3.218247741E-2,5.411216617E-1
9.902039292E0,2.817557454E-1,-7.821424305E-2,6.356942654E-1
9.997020292E0,2.249306440E-1,-9.004236013E-2,4.125553370E-1
1.009199929E1,2.461109124E-2,-2.855976485E-2,4.549858160E-3
1.018696029E1,-6.530138850E-2,-1.299209148E-1,-1.673863530E-1
1.028195629E1,-8.356804401E-2,-8.835593611E-2,-1.602577865E-1
1.037693729E1,-3.366094828E-2,2.537847124E-2,-5.051971599E-2
1.047189129E1,2.678807452E-2,1.211052760E-1,8.282281458E-2
1.056189329E1,8.453398198E-2,8.814633638E-2,5.259489641E-2
1.065687329E1,1.097051725E-1,2.133772336E-2,1.266160458E-1
1.075185429E1,2.043034881E-2,1.940927841E-2,2.653607726E-1
1.084681129E1,7.687835023E-3,1.827305183E-2,2.631172538E-1
1.094180629E1,9.707847983E-2,-2.139198966E-2,1.277254224E-1
1.103679029E1,-4.685689136E-2,-5.489595234E-2,-1.004021466E-1
1.113175429E1,4.446706548E-2,1.642071642E-2,3.546060622E-2
1.122672229E1,6.970865279E-2,5.715211481E-2,5.896211043E-2
1.131672729E1,-5.854706466E-2,-3.364107385E-2,-1.080643907E-1
1.141170729E1,-3.474369645E-1,6.023504585E-2,-3.454867303E-1
1.150666229E1,-1.102785841E-1,3.882246464E-2,-3.357495964E-1
1.160165929E1,-1.779909618E-2,4.939814657E-2,-1.879133582E-1
1.169664329E1,-1.285421550E-1,8.310735226E-2,-1.848030537E-1
1.179160529E1,-1.423782259E-1,2.117127646E-3,-1.536937058E-1
1.188659929E1,8.732073754E-2,7.902221754E-3,-6.699998397E-3
1.198157929E1,1.352225840E-1,2.464495599E-2,1.268470883E-1
1.207654829E1,6.199708581E-2,-2.898243815E-2,1.263864189E-1
1.217151329E1,6.061621383E-2,-2.241090685E-2,1.678942740E-1
1.226650929E1,5.702798367E-1,2.898545237E-3,1.235125810E-1
1.236149329E1,8.218653202E-1,9.931474328E-1,-8.145261407E-1
1.245647329E1,4.972345233E-1,2.097186565E0,-1.530380964E0
1.255145229E1,2.939169705E-1,1.086312890E0,-1.997627914E-1
1.264643029E1,-7.887561619E-2,4.754792154E-1,-1.223245729E-2
1.274139629E1,-8.707702160E-2,1.415172368E-1,2.329777926E-1
1.283636429E1,7.753188908E-2,7.462663203E-2,1.484704018E-1
1.293136729E1,7.595895976E-2,8.648809046E-2,-7.957470417E-2
1.302634729E1,1.166318879E-1,4.330453277E-2,-2.473412007E-1
1.312132729E1,1.652314067E-1,8.414337784E-2,-2.204186767E-1
1.321630429E1,6.053093076E-2,-1.624462605E-1,9.599483758E-2
1.331128329E1,-1.298635602E-1,-4.085724950E-1,3.487606347E-1
1.340623629E1,1.169543481E-3,-1.208106518E0,1.386541009E0
1.349624229E1,-6.888650358E-2,-1.581865430E0,2.407980204E0
1.359121929E1,-4.793111384E-1,-1.733405739E-1,1.367320895E0
1.368620029E1,-5.063657090E-2,2.230102718E-1,3.075704277E-1
1.378118029E1,-6.415767968E-2,6.493912637E-2,-2.533675432E-1
1.387613929E1,-3.645113707E-1,4.183357954E-2,-9.155038595E-1
1.397100554E1,-2.815193534E-1,3.208943456E-2,-7.708721757E-1
1.406598554E1,9.575429372E-3,-4.061518237E-3,1.819841377E-2
1.416095054E1,1.004349440E-1,8.412495255E-2,3.574613631E-1
1.425594154E1,5.799210817E-2,6.201184914E-2,2.069405913E-1
1.435092254E1,-3.246803954E-2,1.927930862E-3,-5.147507042E-2
1.444589954E1,-2.438137308E-2,-5.238796584E-4,-1.376873851E-1
1.454087854E1,-2.377422303E-1,9.482726455E-2,-8.571018279E-2
1.463586054E1,-1.045783088E-1,5.902983621E-2,-1.013811082E-1
1.473083554E1,4.125273228E-2,-5.392992869E-2,-2.189000845E-1
1.482581554E1,1.525237598E-2,-3.826778382E-2,-1.571481116E-2
1.492076754E1,6.890730560E-2,5.587180145E-3,4.863896072E-1
1.501077554E1,1.893648505E-1,-3.561554477E-2,4.663594365E-1
1.510574454E1,2.005842701E-2,-4.812196642E-2,-8.595046401E-2
1.520073054E1,-7.388298959E-2,-4.760921467E-3,-3.480069935E-1
1.529571154E1,-6.835246086E-2,9.585736319E-3,-2.372163981E-1
1.539068854E1,2.111216076E-2,2.066973038E-2,2.990956046E-2
1.548565254E1,5.330288410E-2,1.802710071E-2,1.388857812E-1
1.558061854E1,-1.839318685E-2,-3.266232088E-2,7.450094074E-2
1.567562454E1,-3.281693906E-2,-3.830827028E-2,1.366243418E-2
1.577060454E1,-3.593449667E-2,1.701710187E-2,-1.855001599E-2
1.586556154E1,-1.015326679E-1,1.549240295E-2,-6.496004015E-2
1.596056154E1,-6.545631588E-2,1.355587691E-2,-5.077457428E-2
1.605554054E1,3.161612840E-4,-4.525633156E-2,-1.490113288E-1
1.615052154E1,1.049386710E-1,-9.450625628E-2,-3.811401129E-2
1.624549754E1,3.118339367E-2,-8.122151345E-2,1.518547088E-1
1.634047754E1,-2.101549655E-1,-3.110772744E-2,1.217140853E-1
1.643545754E1,-1.333022267E-1,-9.778966196E-3,-2.185745388E-1
1.653040754E1,-2.024646550E-1,-1.236333251E-1,-6.044227481E-1
1.662041354E1,-3.193177283E-1,-7.790797204E-2,-7.889277935E-1
1.671539454E1,-1.484656930E-1,-3.477191553E-2,-3.155632615E-1
1.681037354E1,-1.409320980E-1,2.390045300E-2,-5.897622555E-2
1.690535054E1,-1.229670644E-1,1.173049957E-2,-1.844744235E-1
1.700033154E1,-2.008397579E-1,-5.034403875E-2,-4.203879833E-1
1.709530954E1,-2.204491794E-1,-3.371693194E-2,-5.111859441E-1
1.719027854E1,-3.469819203E-2,-2.731863409E-2,-1.717675477E-1
1.728525254E1,1.796828359E-1,-1.376446802E-2,3.213030100E-1
1.738024654E1,2.429220974E-1,1.296444051E-2,5.327303410E-1
1.747522054E1,2.473510653E-1,4.482584447E-2,4.953568578E-1
1.757019354E1,1.436923295E-1,6.324110180E-2,4.133485854E-1
1.766516754E1,1.210389775E-3,2.738070302E-2,1.341021061E-1
1.776015754E1,-7.058314234E-2,1.068664249E-2,-2.180916667E-1
1.785513954E1,9.663504362E-2,2.859527767E-1,-3.657341599E-1
1.795009554E1,2.958597839E-1,3.100976646E-1,-1.306730360E-1
1.804509654E1,4.066710770E-1,3.866148889E-1,-4.578116164E-2
1.814007654E1,4.496353865E-1,-2.570793629E-1,3.108685613E-1
1.823503754E1,-8.161218837E-3,4.135340154E-1,-6.356818080E-1
1.833003254E1,1.033545256E0,3.920335770E-1,-1.156238616E-1
1.842501254E1,2.753412127E-1,-1.032054424E-2,4.300336912E-2
1.851997454E1,-2.181337178E-1,-8.361145854E-2,7.600186020E-2
1.861496954E1,-6.401761770E-1,-4.762521759E-2,-1.070391238E-1
1.870994954E1,-6.254171729E-1,-3.409143686E-1,-1.131967381E-1
1.880492254E1,-3.304926455E-1,-3.336594999E-1,-4.567291141E-1
1.889990554E1,-1.360924482E0,-6.661385298E-2,-1.392246336E-1
1.899475754E1,-4.871229827E-1,7.416023612E-1,-2.770781517E-1
1.908973754E1,-1.119094849E0,-1.352151185E-1,-4.616430402E-1
1.918469754E1,-6.725828052E-1,-3.178111911E-1,-9.521633387E-1
1.927969354E1,-3.332296014E-1,-5.194260478E-1,-2.351283789E0
1.937467454E1,-2.521422878E-2,5.548593029E-2,-2.390123606E0
1.946963054E1,-2.426973432E-1,1.514641643E-1,-1.916309834E0
1.956462654E1,3.013653159E-1,9.530690312E-1,-7.201765180E-1
1.965960554E1,1.951728702E0,1.403619409E0,-1.179661870E0
1.975456154E1,1.464642525E0,5.843777061E-1,-9.827775359E-1
1.984456754E1,-2.849200740E-2,-1.702377647E-1,3.614856303E-1
1.993953454E1,-7.501145601E-1,-4.888518713E-3,8.132986426E-1
2.003450554E1,-3.114876803E-3,3.901717961E-1,4.404637814E-1
2.012450654E1,-7.970932126E-1,4.655828774E-1,3.465007544E-1
2.021945854E1,1.105471551E-1,2.568887174E-1,7.236992568E-2
2.031444354E1,1.672421247E-1,7.626467198E-2,-3.386786580E-1
2.040943954E1,-7.217912674E-1,-2.920237603E-3,-3.103844821E-1
2.050442054E1,5.176177621E-2,-4.541464150E-1,-2.869303711E-2
2.059939954E1,-3.295876458E-2,-5.100296736E-1,-5.163982511E-2
2.069435154E1,6.924591660E-1,-5.024482608E-1,-2.175418288E-1
2.078435954E1,5.047563314E-1,1.797778904E-1,-1.356973499E-1
2.087932754E1,-7.356007695E-1,8.464845419E-1,-2.212343067E-1
2.097431454E1,-9.513965249E-2,-2.532261014E-1,2.034990042E-1
2.106929654E1,-3.742115572E-2,1.204237700E0,-5.228771828E-3
2.116427254E1,-9.735144377E-1,-8.396820426E-1,5.865270495E-1
2.125923354E1,-3.121592402E-1,4.611073062E-2,-2.066655606E-1
2.135420254E1,2.431887574E-2,-8.636517078E-2,-6.239070371E-2
2.144421154E1,-1.051130891E-1,4.390933365E-2,-1.610525995E-1
2.153918854E1,-1.464496702E-1,-2.300044000E-1,-6.766152382E-2
2.163416954E1,-2.143153250E-1,-1.105274707E-1,2.613412682E-3
2.172914154E1,-2.983475327E-1,-2.284416854E-1,2.015191764E-1
2.182412554E1,1.430296451E-1,2.926067412E-1,4.208733141E-1
2.191910654E1,-2.293871045E-1,1.860629469E-1,1.080487370E0
2.201408654E1,-1.373336911E-1,-1.794960946E-1,1.592030764E0
2.210906254E1,4.440838099E-1,4.763134420E-1,1.507466674E0
2.220404254E1,2.975226641E-1,3.977718949E-1,1.218772411E0
2.229902254E1,1.073393822E-1,2.211029530E-1,9.737420678E-1
2.239399854E1,1.023046076E-1,1.089995801E-1,6.875602007E-1
2.248897354E1,-7.432048768E-2,-1.526855081E-1,5.143772364E-1
2.258395854E1,-1.656897366E-1,-1.783318669E-1,7.364981622E-2
2.267891654E1,-4.853516817E-2,-1.781048775E-1,-2.416650504E-1
2.277391554E1,-6.012730300E-2,-1.293682456E-1,-5.679566264E-1
2.286889554E1,3.706256300E-2,-4.380138814E-1,-4.965814054E-1
2.296386254E1,6.092102528E-1,-7.227761298E-2,-1.089319348E0
2.305882754E1,3.523451090E-1,-7.002056390E-2,-1.599886060E0
2.314883154E1,-4.635496810E-2,-5.824223161E-1,-1.841258645E0
2.324381254E1,-1.454892904E-1,-3.926729262E-1,-2.035760403E0
2.333878454E1,1.752063781E-1,-2.904502153E-1,-1.865929246E0
2.343376754E1,-1.716884784E-2,-2.555445433E-1,-1.749599695E0
2.352872854E1,-1.031694636E-1,-1.753922701E-1,-1.361862540E0
2.361872854E1,-6.190547347E-2,-6.827594340E-2,-4.957725406E-1
2.371370454E1,-5.418307707E-2,3.417176008E-2,3.050401211E-1
2.380867554E1,1.489821970E-1,2.470912486E-1,7.982741594E-1
2.390364154E1,1.085542366E-1,3.635978997E-1,8.986451626E-1
2.399851229E1,-2.244326323E-1,7.132644057E-1,9.154739976E-1
2.409349229E1,4.260622859E-1,3.751749992E-1,8.120573163E-1
2.418845529E1,3.994182050E-1,-1.192178652E-1,4.387679100E-1
2.428344929E1,-2.793124318E-1,6.342239678E-3,-2.293098345E-2
2.437842929E1,8.547632396E-2,-2.199641168E-1,3.616780937E-1
2.447340829E1,2.778239250E-1,3.158190474E-2,1.270219833E-1
2.456835929E1,1.812284589E-1,8.114282042E-2,8.011828363E-2
2.466334329E1,3.866473213E-2,5.583497286E-1,3.240624964E-1
2.475334529E1,2.037118375E-2,5.088236332E-1,2.271417677E-1
2.484832529E1,1.864840537E-1,1.675627381E-1,3.408333063E-1
2.494330129E1,4.536807239E-1,-1.889491337E-3,3.748792112E-1
2.503828229E1,4.619368613E-1,2.618856132E-1,4.452865720E-1
2.513326129E1,-5.331090093E-2,9.117694944E-2,1.482102275E-1
2.522821229E1,4.386105388E-2,2.064669281E-1,3.393520117E-1
2.532319029E1,-1.283804476E-1,2.009276599E-1,1.896891892E-1
2.541319729E1,-1.158441305E-1,2.111759633E-1,7.044337690E-2
2.550817829E1,-4.999273121E-1,4.647207558E-1,-1.589164287E-1
2.560313729E1,-1.155402586E-1,-1.212872192E-2,-2.454853430E-2
2.569813429E1,-2.896255255E-1,-3.192028999E-1,-8.673229814E-2
2.579311529E1,2.018472999E-1,-6.901462674E-1,-2.458290160E-1
2.588809129E1,-5.487773195E-2,-9.055501223E-1,-2.441616952E-1
2.598304629E1,9.453041852E-2,-1.192868829E0,-4.898623824E-1
2.607804129E1,2.897256613E-1,-1.345868826E0,-7.995921373E-1
2.617302829E1,3.960985839E-1,-1.281213522E0,-1.270812869E0
2.626800829E1,-2.975854874E-1,1.195482254E0,-1.384024382E0
2.636298629E1,3.498651087E-1,7.674998641E-1,-1.029011846E0
2.645796429E1,8.542066813E-1,4.029406011E-1,-1.205059886E0
2.655293129E1,6.957029700E-1,1.595503539E-1,2.252035141E-1
2.664792429E1,1.049341187E-1,-3.428005427E-2,8.625427634E-2
2.674290129E1,-9.332863241E-2,2.319815904E-1,1.856337041E-1
2.683788129E1,-2.085191458E-1,-2.369275093E-1,1.352895647E-1
2.693286029E1,-1.763530374E-1,-2.305515707E-1,9.721001238E-2
2.702783129E1,-3.677992523E-1,-1.556931585E-1,6.850019097E-2
2.712281729E1,-3.628573120E-1,-1.575921178E-1,1.207531616E-1
2.721779729E1,-1.308111399E-1,1.401536399E-3,1.723452657E-1
2.731276229E1,-6.362918019E-2,8.675727248E-2,1.108350977E-1
2.740775329E1,-7.080413401E-2,2.801381052E-2,9.821744263E-2
2.750273329E1,-7.230438292E-2,-4.155271500E-2,4.095051065E-2
2.759770529E1,-2.178907245E-1,-1.582621187E-1,7.415539771E-2
2.769267129E1,-5.798064172E-2,4.719254375E-2,8.121681958E-2
2.778765829E1,2.849907055E-2,-2.293285355E-2,6.418514252E-2
2.788264629E1,-9.530003369E-2,-7.748463750E-2,1.463457197E-1
2.797762729E1,-3.483858109E-1,-1.934176870E-2,2.652133107E-1
2.807257929E1,-9.267690182E-1,9.884224832E-2,7.824639678E-1
2.816758229E1,-9.206117392E-1,3.040298522E-1,8.743923903E-1
2.826255629E1,-1.307105273E-1,8.073988557E-2,2.700320482E-1
2.835754329E1,5.289234519E-1,-7.841243595E-2,-4.359350801E-1
2.845252029E1,1.895104051E-1,-1.046322361E-1,-2.557409406E-1
2.854750029E1,-1.153332293E-1,-1.080615446E-1,-1.246051956E-2
2.864246129E1,-5.618713330E-3,-8.694461547E-3,-7.895566523E-2
2.873745629E1,7.158579677E-2,3.231434897E-2,-3.685542941E-2
2.883243629E1,6.812658906E-2,3.701596521E-3,1.223145239E-2
2.892741529E1,-2.134586684E-3,-8.764054626E-2,-8.606830239E-2
2.902225896E1,6.670960039E-2,-3.610581905E-2,-6.965325028E-2
2.911724296E1,-1.832875423E-2,-5.030332878E-2,-6.932261586E-2
2.921222196E1,-2.724511549E-2,-2.988061495E-2,-2.261354774E-2
2.930719996E1,2.523351286E-4,-1.690801606E-2,-7.496385835E-3
2.940216696E1,-1.896738820E-2,-4.356034473E-2,1.480408572E-2
2.949713696E1,2.154052071E-2,-2.641774341E-2,-5.127873737E-3
2.958713896E1,-3.773071989E-2,-6.620600820E-2,-2.682658285E-2
2.968210996E1,-1.124022761E-3,-5.025075749E-3,3.186404705E-2
2.977707096E1,-4.368389025E-2,-3.287090361E-2,4.756234586E-2
2.986707196E1,-2.376986668E-2,2.167572081E-2,6.457570195E-2
2.996205496E1,3.170511499E-2,1.221612841E-2,4.488703236E-2
3.005703196E1,1.599274762E-2,-1.992462389E-2,2.569351718E-2
3.015201296E1,-9.880426805E-4,-2.214196511E-2,2.128285915E-2
3.024697996E1,8.430650458E-3,-1.562853158E-2,3.945432603E-2
3.034196796E1,-4.761268198E-2,-5.329655856E-2,1.138505433E-2
3.043694796E1,1.283869985E-2,-1.857426134E-3,1.280930638E-2
3.053192796E1,-2.828700468E-2,-3.202546015E-2,-2.261081524E-2
3.062687696E1,5.426779017E-2,1.431003027E-2,1.206171047E-2
3.071688396E1,3.200509772E-2,1.204821281E-2,4.403734580E-3
3.081186496E1,-3.150226176E-2,-2.989961207E-2,-1.945654489E-2
3.090681196E1,7.803626824E-3,-1.586100832E-2,-1.918487623E-2
3.099682396E1,1.842880249E-2,2.291574841E-3,-2.555162460E-2
3.109177796E1,8.101090044E-2,3.728521056E-3,-3.744167043E-3
3.118178096E1,3.488064045E-3,7.617345080E-3,-2.045831457E-2
3.127676196E1,-4.615713283E-2,-4.915994406E-2,-4.314356670E-2
3.137173996E1,1.095955167E-2,-1.890614815E-2,-1.405825280E-2
3.146671796E1,1.625362970E-2,1.626766659E-2,-2.586820163E-2
3.156169796E1,-2.939888276E-2,-3.180654347E-2,-1.761883125E-2
3.165667696E1,8.757217787E-3,-7.089692168E-3,-9.905802086E-3
3.175165296E1,-4.982710350E-3,-1.349940151E-2,-2.073059417E-2
3.184663396E1,3.928277642E-2,1.465588994E-2,1.895226538E-2
3.194161396E1,1.076865382E-2,-1.964149810E-2,6.039779168E-3
3.203656896E1,-4.015138745E-2,-1.344327349E-2,-1.897883601E-2
3.212656996E1,2.092909301E-3,1.563677751E-2,8.996699005E-3
3.222154896E1,-2.640625089E-2,-9.006890468E-3,-1.673018560E-2
3.231649896E1,-2.649395168E-2,7.016738877E-3,-1.146901306E-2
3.240650996E1,-3.332155757E-3,2.222932503E-2,7.890549488E-3
3.250148596E1,7.104545832E-3,9.673906490E-3,3.364349902E-2
3.259646596E1,-3.640839458E-2,-2.994377539E-2,3.765669465E-2
3.269144696E1,2.043501846E-2,7.181635499E-2,6.658852100E-2
3.278641896E1,3.247305006E-2,3.775202786E-4,4.039885849E-2
3.288138496E1,3.353330493E-2,1.103250310E-2,3.610429913E-2
3.297638196E1,2.512825420E-3,1.639731415E-2,5.396109447E-2
3.307135896E1,-8.685439825E-2,1.119011864E-1,1.972727478E-2
3.316631596E1,-1.307544708E0,1.075753808E0,-1.005326748E0
3.326130696E1,2.356685400E-1,-1.566441730E-2,-2.325821400E0
3.335629496E1,6.086843610E-1,-2.421510071E-1,-1.459590077E0
3.345126796E1,4.323379695E-1,-2.578692138E-1,-1.571726203E-1
3.354625496E1,-3.102241158E-1,1.059811711E-1,6.068722010E-1
3.364123096E1,-5.601994395E-1,-1.526671797E-1,7.227666974E-1
3.373621196E1,-8.749535680E-2,1.736934632E-1,5.149195790E-1
3.383119096E1,8.709976822E-2,1.625015438E-1,1.906568706E-1
3.392615896E1,-1.792051345E-1,-2.744129896E-1,2.879322767E-1
3.402103842E1,2.963926271E-2,1.107211560E-1,3.650448620E-1
3.411601742E1,-8.790986985E-2,1.851155162E-1,4.115955830E-1
3.421099342E1,-2.971158028E-1,-1.381688192E-2,7.460244298E-1
3.430597442E1,-1.553082019E-1,2.641287819E-2,5.319806933E-1
3.440095442E1,7.180448622E-2,1.744060665E-1,2.415948063E-1
3.449590342E1,7.007563859E-2,8.791263402E-2,2.227496207E-1
3.459088242E1,-2.372138016E-2,-3.434023634E-2,1.552497298E-1
3.468088942E1,1.403113827E-2,7.727660239E-2,3.371540830E-2
3.477587042E1,1.397820935E-2,1.282244455E-2,-7.789009809E-2
3.487082142E1,-5.071568303E-3,-3.729594499E-2,-7.780784369E-2
3.496580842E1,4.041848332E-2,9.884036146E-3,-6.479259580E-2
3.506080542E1,-1.941840537E-2,-1.360740326E-2,-1.625260897E-2
3.515578242E1,-1.207808405E-2,-1.989521459E-2,8.834423497E-4
3.525076242E1,5.776137114E-2,-1.306844526E-3,4.193935543E-2
3.534571742E1,4.896544293E-2,1.160028111E-2,7.589536905E-2
3.544071842E1,4.882185161E-2,3.723293915E-2,8.431341499E-2
3.553569842E1,2.483260073E-2,-2.702053823E-2,4.599389806E-2
3.563067842E1,-4.583844915E-2,-9.577347338E-2,-5.525779910E-3
3.572565442E1,-6.744815968E-3,-1.210341975E-1,3.968096152E-2
3.582063442E1,1.466106176E-1,-1.652666330E-1,2.849502861E-2
3.591561442E1,2.662242055E-1,-1.277079340E-2,-1.126287282E-1
3.601059142E1,-9.194739908E-2,-7.134688646E-2,-2.659348845E-1
3.610557042E1,4.991807509E-3,4.926376417E-2,-3.390216231E-1
3.620055142E1,-1.418962795E-2,-7.383928448E-2,-4.281992912E-1
3.629552542E1,-1.156864036E-2,-9.373506159E-2,-3.407385349E-1
