"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.370822250E0,9.115545452E-2,6.690350175E-2,-1.805061549E-1
3.465796250E0,3.094650507E-1,1.463050395E-1,-2.874643803E-1
3.560793250E0,1.641143560E-1,1.120257825E-1,-1.874715835E-1
3.655779250E0,6.813183427E-2,-1.512183398E-1,-4.029953852E-2
3.750762250E0,6.388658881E-1,-5.179010034E-1,-2.785783112E-1
3.845748250E0,-4.207221791E-2,-1.272646785E-1,1.886984706E-1
3.940736250E0,9.189188480E-2,1.565485746E-1,8.547950536E-2
4.035712250E0,1.572345197E-1,-9.113530070E-2,-1.946227998E-2
4.130705250E0,3.094891608E-1,-2.338808030E-1,-1.240178421E-1
4.225691250E0,5.463670194E-2,4.709050525E-3,3.140462935E-2
4.320654250E0,8.881210536E-2,-3.874676302E-2,5.644878373E-2
4.415650250E0,4.024893641E-1,-6.771948934E-2,2.288649529E-1
4.510625250E0,5.122796893E-1,-3.906588852E-1,1.821588725E-1
4.600633250E0,3.516375721E-1,-1.745024025E-1,2.394647151E-1
4.695593250E0,3.919863701E-2,1.558886766E-1,2.171427906E-1
4.790583250E0,3.707270697E-2,-3.073320538E-2,-6.913437974E-3
4.885563250E0,6.457989663E-2,-5.505204946E-2,2.966346592E-2
4.980573250E0,-4.490717500E-2,-2.385971993E-1,9.861467034E-2
5.075559250E0,5.799840763E-2,7.718107104E-2,4.562047776E-3
5.170545250E0,2.054118067E-1,-1.976978332E-1,1.827926040E-1
5.265529250E0,-1.071168780E-1,-1.159639060E-1,1.252329350E-1
5.360505250E0,-1.355668753E-1,1.744785607E-1,-2.634127811E-2
5.455500250E0,-2.068733983E-2,-3.162975237E-2,5.970271677E-2
5.550485250E0,-5.332448706E-2,-3.407824785E-2,1.466543693E-2
5.645470250E0,2.992017567E-2,3.211188316E-2,-5.194174498E-2
5.740457250E0,-8.748557419E-3,1.093234867E-2,8.497724310E-3
5.835429250E0,2.317559719E-2,5.736114457E-2,-1.639878154E-1
5.930427250E0,-4.055887461E-2,3.931244612E-1,-1.627183557E-1
6.025413250E0,3.729946911E-2,4.705576599E-1,-7.493843883E-2
6.120385250E0,9.666901827E-2,8.695620298E-2,-3.664232045E-2
6.215369250E0,2.902933061E-1,-1.418699175E-1,-9.998621047E-2
6.305369250E0,1.407420933E-1,1.869501621E-1,-1.388458908E-1
6.400355250E0,1.847835928E-1,4.250996187E-2,-2.923384309E-1
6.495335250E0,3.536522686E-1,1.732652448E-2,-1.010453999E-1
6.590313250E0,6.120455638E-2,-2.249339372E-1,1.454223841E-1
6.685299250E0,-2.830232382E-1,3.322015405E-1,3.083431423E-1
6.780294250E0,3.282166421E-1,-1.612013876E-1,-1.836765260E-1
6.875278250E0,-1.320965439E-1,7.139318436E-2,2.948075235E-1
6.970242250E0,-1.531924307E-1,-1.737355292E-1,3.744319379E-1
7.065093125E0,2.216551304E-1,-2.079434842E-1,-2.792754471E-1
7.160078125E0,1.784068495E-1,9.794786572E-2,-3.086034656E-1
7.255064125E0,-6.317600142E-3,2.479470521E-1,2.785792388E-2
7.350049125E0,-7.907867432E-2,2.158029750E-2,4.198176786E-2
7.445035125E0,-1.885339618E-1,6.002213061E-2,1.665324122E-1
7.540000125E0,8.220725507E-2,2.210850120E-1,1.620107889E-1
7.630006125E0,8.577054739E-2,3.542372212E-2,-1.152705178E-1
7.724992125E0,1.078480557E-1,-1.939311773E-1,-1.343874931E-1
7.819976125E0,4.505958781E-2,-1.468463987E-1,-2.992209494E-1
7.914963125E0,1.351532221E0,6.721804142E-1,-5.662726760E-1
8.009947125E0,1.654283166E0,4.477093220E-1,-7.191790938E-1
8.104916125E0,3.557865322E-1,-3.370209932E-1,-6.876354218E-1
8.194919125E0,-1.728585482E0,-1.078034878E0,-6.795397997E-1
8.289905125E0,-1.693490267E0,-9.090605378E-1,-6.031789780E-1
8.384889125E0,-1.090642735E-1,-5.180001259E-1,-1.489252001E-1
8.479875125E0,3.276613057E-1,5.069996119E-1,2.079552859E-1
8.574861125E0,-7.732138634E-1,6.150199771E-1,3.856759518E-2
8.669821125E0,-8.649684191E-1,9.011436701E-1,-3.341621757E-1
8.759827125E0,-3.414687514E-1,3.376452029E-1,-1.353040189E-1
8.854813125E0,-1.720526367E-1,2.263307273E-1,-1.332899928E-1
8.949804125E0,1.437902600E-1,1.962201595E-1,2.743660100E-2
9.044770125E0,7.088933140E-2,-8.075052500E-2,-7.654790580E-2
9.139766125E0,2.893080115E-1,-2.131861597E-1,-7.612983882E-2
9.234754125E0,7.133601308E-1,-3.444198072E-1,1.994499378E-2
9.329743125E0,1.613538861E-1,-7.910822630E-1,3.617675602E-1
9.424729125E0,-5.791012049E-1,-7.909955978E-1,8.449995518E-1
9.519705125E0,4.149022996E-1,1.372934133E-1,1.534499884E0
9.614700125E0,-3.678607643E-1,-5.063422322E-1,1.661891222E0
9.709682125E0,5.644916296E-1,4.704334438E-1,1.739114285E0
9.804672125E0,-4.360640422E-2,5.752184987E-1,1.077861905E0
9.899655125E0,3.137324750E-1,4.831649959E-1,3.805415928E-1
9.994642125E0,3.172732517E-2,2.290756404E-1,7.104485482E-2
1.008962813E1,2.637729943E-1,-1.301493347E-1,-1.011595055E-1
1.018460513E1,3.670942485E-1,-8.404225856E-2,-1.429975927E-1
1.027959813E1,2.879138291E-1,-1.105681993E-2,4.347892478E-2
1.037458513E1,1.339932084E-1,-2.506996505E-2,1.571626961E-1
1.046954413E1,7.292849571E-2,-1.690560877E-1,-3.072825074E-1
1.055955413E1,1.753543615E-1,-2.127620578E-2,-2.664369345E-1
1.065454013E1,1.030412540E-1,2.194626033E-1,-8.082013726E-1
1.074952712E1,4.241195321E-2,-4.508428276E-2,-1.283927560E0
1.084448513E1,-9.308060259E-2,-2.910230774E-3,-2.136076093E-1
1.093948413E1,7.848531008E-2,4.208267033E-1,7.419244647E-1
1.103446713E1,3.990725875E-1,1.151480060E-2,1.287723303E0
1.112447013E1,-9.218604565E-1,2.571546137E-1,1.343735456E0
1.121943013E1,-7.111086845E-1,7.775783539E-3,3.942553103E-1
1.131441913E1,-1.460874230E-1,-1.940100312E0,5.776839256E-1
1.140940412E1,-7.618834823E-2,-4.842512012E-1,7.473148704E-1
1.149941113E1,1.435707211E-1,6.124674082E-1,5.038571358E-2
1.159439613E1,5.150803924E-1,2.525505796E-2,-1.909935027E-1
1.168935813E1,-3.616181388E-2,9.255398512E-1,3.638880551E-1
1.178435012E1,-3.423234224E-1,1.545530677E0,-5.903187767E-2
1.187435313E1,9.311932325E-1,1.192859054E0,-4.250776172E-1
1.196931313E1,-1.284913540E0,1.673190117E0,1.845086217E0
1.206417417E1,-2.094646454E0,4.631574154E-1,4.907392979E0
1.215917117E1,-1.863189101E0,2.546509504E0,3.942458391E0
1.225417217E1,-6.391718388E-1,2.023829699E0,2.992814064E0
1.234915817E1,-5.704873800E-1,1.086949587E0,1.241466522E0
1.244414417E1,-7.431253791E-1,4.658068120E-1,5.243201256E-1
1.253912917E1,-1.072523594E0,-6.416859478E-2,1.147661924E0
1.263411417E1,-1.489350200E0,-6.774235964E-1,1.836574435E0
1.272910117E1,-2.371458530E0,-2.749036312E0,4.237910271E0
1.282408417E1,-1.918119907E0,-2.311885834E0,4.014529228E0
1.291907117E1,1.399357080E0,-8.982698917E-1,3.211934805E0
1.301405717E1,2.075220346E0,3.669947684E-1,2.607002497E0
1.310901717E1,1.549959898E0,2.494386211E-2,2.148577929E0
1.320400617E1,1.746104002E0,2.787878215E-1,3.627940714E-1
1.329401417E1,1.221167922E0,1.923499107E-1,3.401533365E-1
1.338900017E1,2.576194108E-1,2.092551589E-1,1.905158162E-1
1.348397917E1,-3.419336081E-1,6.925114989E-2,-8.079387248E-2
1.357894517E1,-8.490173221E-1,4.006553292E-1,3.403907716E-1
1.366895617E1,-9.235773087E-1,6.855379790E-2,5.443615839E-2
1.376394217E1,-1.034640789E0,-2.453987002E-1,-1.914458573E-1
1.385891817E1,-8.827280402E-1,4.302776456E-1,5.775337815E-1
1.395389917E1,3.815272152E-1,3.831210732E-1,3.348363638E-1
1.404886817E1,-1.883501559E-2,-3.131633997E-1,2.539809048E-1
1.413888517E1,2.169280946E-1,-1.382390708E-1,8.147855997E-1
1.423384817E1,-1.853544861E-1,4.365175366E-1,9.078490734E-1
1.432385217E1,1.860357635E-2,2.599850893E-1,5.727256536E-1
1.441881717E1,2.137532234E-1,9.954938293E-2,2.715490758E-1
1.450882717E1,3.439424634E-1,-2.806084603E-2,-2.819200419E-2
1.460379017E1,-5.614876151E-1,6.736441702E-2,-5.994842649E-1
1.469380117E1,-1.535029769E0,5.721505880E-1,4.271331429E-1
1.478877517E1,-2.904140949E-1,-3.679626584E-1,-1.083722338E-1
1.488377117E1,2.392832488E-1,-1.012390256E-1,-8.427206427E-2
1.497875617E1,7.525324821E-1,-9.518644959E-2,1.175570861E-1
1.507373117E1,4.576188922E-1,-5.795249343E-2,-1.463404447E-1
1.516872817E1,1.852038549E-3,1.588637531E-1,-1.546274275E-1
1.526370017E1,-6.655644178E-1,-9.345321655E-1,-1.376314044E0
1.535869817E1,1.112787127E0,-2.483079195E0,-1.492159843E0
1.545368517E1,1.102476120E0,-4.957359433E-1,-8.982153535E-1
1.554866017E1,2.623999119E-1,4.774787426E-1,3.035997152E-1
1.564365417E1,1.308729172E0,-2.650957704E-1,-2.483794391E-1
1.573864117E1,7.416508198E-1,7.796396017E-1,2.286273718E0
1.583362717E1,-1.129213199E-1,1.909459829E0,-1.042584896E0
1.592861217E1,6.381181479E-1,5.561918020E-1,-6.541756392E-1
1.602359717E1,1.371434808E0,1.621867120E-1,-4.220817983E-1
1.611858417E1,-1.033548340E-1,7.797079682E-1,7.528440952E-1
1.621354317E1,-2.661333561E0,1.199812293E0,3.247304559E-1
1.630355417E1,-2.082694620E-1,1.038080931E0,-1.408554316E-1
1.639854017E1,-2.650361955E-1,8.127065748E-2,1.671042442E-1
1.649352717E1,1.255168230E-3,-4.451282322E-1,3.530343622E-2
1.658850217E1,-1.153441191E0,-4.945517182E-1,2.694907598E-2
1.668349717E1,3.554572538E-2,-3.594622910E-1,-1.798801273E-1
1.677848417E1,3.914909363E-1,-5.616753176E-2,-7.029986382E-1
1.687344417E1,-1.618595272E-1,9.776803851E-2,-8.674834371E-1
1.696842817E1,-6.316290796E-2,9.733135253E-2,-5.448306203E-1
1.706329800E1,-2.112308145E-1,1.064278651E-2,-4.755526781E-1
1.715828200E1,9.277517092E-4,-9.312956780E-2,-5.051420927E-1
1.725326700E1,2.900983393E-1,2.217237651E-1,-4.792057872E-1
1.734822800E1,-4.624858871E-2,1.732337624E-1,-2.722631991E-1
1.744323600E1,1.832927465E-1,5.285684019E-2,-1.982786059E-1
1.753822500E1,1.890116334E-1,9.113117307E-2,2.751250751E-2
1.763321100E1,-6.860468537E-2,-9.289967269E-2,1.398446858E-1
1.772819600E1,3.013250977E-2,4.919925332E-2,1.029118672E-1
1.782318200E1,1.802421734E-2,1.073455662E-1,-1.142087765E-2
1.791816800E1,-3.218667209E-2,-1.685747318E-2,-7.424479723E-2
1.801315300E1,-5.058373883E-2,-1.541048884E-1,2.839797735E-2
1.810814000E1,-1.085051596E-1,-6.307634711E-2,-8.862394094E-2
1.820312600E1,-2.287033387E-2,-1.088350117E-1,-1.462412328E-1
1.829810600E1,1.303438991E-1,-4.118133336E-2,-1.866380870E-1
1.839309700E1,5.154783651E-2,2.092473768E-2,-5.125433579E-2
1.848808300E1,1.573746502E-1,5.831078812E-2,-1.420404464E-1
1.858304200E1,7.713387161E-2,-5.606404971E-3,-4.661594331E-2
1.867304500E1,-3.551377729E-2,-1.013327017E-1,1.295640469E-1
1.876804000E1,-1.338693202E-1,-1.254589707E-1,6.376248598E-2
1.886300000E1,1.054464560E-2,-5.082367361E-2,-8.434027433E-2
1.895301300E1,5.448175129E-3,-2.646134049E-2,-1.249727979E-1
1.904798400E1,-8.975943923E-2,-5.207991600E-2,-3.626530245E-2
1.914298000E1,9.720166028E-2,-6.033511832E-2,-1.516859233E-1
1.923797000E1,-1.170394793E-1,-6.883789599E-2,6.582026184E-2
1.933292700E1,-4.169805907E-3,-5.142895877E-2,3.909877315E-2
1.942792300E1,-1.026050467E-2,-6.894183811E-3,-1.972778328E-2
1.952291900E1,-7.752510905E-2,3.452415764E-2,7.888820255E-4
1.961791300E1,6.118978932E-2,2.311586402E-2,-5.643334612E-2
1.971289800E1,-3.514860943E-2,-4.717609286E-2,6.013320014E-2
1.980788500E1,-1.823950559E-2,-1.935859956E-2,6.337374449E-2
1.990286900E1,3.338957205E-2,-1.948685572E-2,-1.710909046E-2
1.999785600E1,7.932660170E-3,-5.263683945E-2,-1.188530121E-2
2.009284300E1,-6.128734723E-2,-6.001079455E-3,-1.804135554E-2
2.018782800E1,2.727022581E-2,-4.877605825E-4,-6.092107669E-2
2.028281000E1,7.419598103E-2,-2.166999318E-2,-7.105634362E-2
2.037780100E1,4.026776180E-3,-5.816357955E-2,-5.877880752E-2
2.047278400E1,-2.749321982E-2,-7.021996379E-2,-1.069626287E-1
2.056777100E1,-3.486874327E-2,-7.560230047E-2,-1.134046763E-1
2.066275700E1,-1.478637662E-2,-5.094199628E-2,-1.047547832E-1
2.075773900E1,-4.048024770E-3,-6.231779233E-3,-1.378592700E-1
2.085271700E1,6.265357137E-2,1.657026634E-2,-1.064392254E-1
2.094771500E1,-5.927946046E-2,-3.249776736E-2,1.087498665E-2
2.104270000E1,6.250645220E-2,1.133330911E-2,-8.404973894E-2
2.113767000E1,-7.939513773E-2,-4.540760070E-2,3.281980753E-3
2.123266700E1,-2.846642770E-2,-4.620278627E-2,1.973717101E-2
2.132765700E1,-9.208986536E-3,3.153858334E-2,-2.939818613E-2
2.142264500E1,-1.169077028E-2,-2.256252803E-2,4.323272780E-2
2.151760900E1,-3.084459715E-2,-6.203416362E-2,6.132408231E-2
2.161261600E1,3.446786851E-2,1.359679457E-2,-2.888179757E-2
2.170760200E1,-4.456797906E-4,-4.627140984E-2,-2.790215611E-2
2.180258900E1,5.427766964E-2,-4.633286968E-2,-9.557331353E-2
2.189756300E1,-1.526864711E-2,-8.576340973E-2,-2.042586915E-2
2.199256000E1,3.930126876E-2,-6.809713691E-2,7.375977188E-2
2.208743692E1,2.950727344E-1,-2.207268775E-1,6.289356947E-2
2.218242092E1,-3.821424395E-2,-1.744893044E-1,-4.585352540E-2
2.227740692E1,-5.790600777E-1,-2.210168988E-1,5.584311113E-2
2.237236692E1,-4.399603903E-1,-3.125129342E-1,-2.240318432E-2
2.246736892E1,1.634773463E-1,2.717854455E-2,-2.269569486E-1
2.256236492E1,-2.395005077E-1,-4.779947102E-1,2.688214183E-1
2.265735192E1,5.452030897E-2,1.930370927E-1,-5.194279552E-1
2.275231092E1,-1.010432765E-1,-1.661465466E-1,-3.471147642E-2
2.284730692E1,-2.002787031E-2,-6.690142304E-2,-1.025359109E-1
2.294228492E1,3.139910400E-1,2.104015797E-1,3.575660586E-1
2.303229792E1,-1.699978262E-1,-1.821349859E-1,8.297782540E-1
2.312728192E1,-1.549521387E-1,1.290088594E-1,-5.662496760E-2
2.322226792E1,1.770584285E-2,1.188377887E-1,-1.039883345E-1
2.331724292E1,-9.217254072E-2,-1.619333923E-1,2.071886063E-1
2.341223992E1,-1.058724076E-1,3.537422791E-2,-4.193501920E-2
2.350722692E1,-1.539891493E-2,7.402871549E-2,-7.001373917E-2
2.360221392E1,-1.077821627E-1,1.029724907E-2,8.491951227E-2
2.369719892E1,-4.194451496E-2,-1.917289756E-2,1.133816764E-1
2.379218492E1,8.260712959E-3,-4.358668253E-2,9.263719618E-2
2.388717192E1,-3.625695826E-3,-9.142532200E-2,1.385204196E-1
2.398214992E1,3.045879863E-2,-7.215949148E-2,1.227820441E-1
2.407714392E1,5.307773128E-2,-4.774883389E-2,7.176127285E-2
2.417212992E1,1.746594347E-2,-7.740496844E-2,1.557084322E-1
2.426711092E1,3.536770493E-2,-8.681315184E-2,1.836097986E-1
2.436210192E1,-5.844034255E-3,-2.749681100E-2,1.222676262E-1
2.445708892E1,-3.098561428E-2,-4.271788523E-2,7.628460974E-2
2.455205492E1,1.073779445E-2,-3.523386642E-2,3.935401887E-2
2.464704792E1,-9.369032457E-3,-4.920893162E-2,3.176450729E-2
2.474204692E1,3.657518886E-3,-1.308018621E-2,-1.616247185E-2
2.483703192E1,7.673626533E-4,-2.816328220E-2,-5.128696561E-2
2.493199392E1,-5.345058069E-2,-5.713686720E-2,-4.208778217E-2
2.502698992E1,-9.954580106E-3,-1.536931004E-2,-4.504756629E-2
2.512199092E1,-3.776961565E-2,-2.606827999E-3,-2.831136249E-2
2.521697692E1,-3.795883432E-2,-1.953556947E-2,4.779113457E-3
2.531196292E1,1.505343616E-2,-3.201004490E-2,3.195394576E-2
2.540694892E1,-2.237344347E-2,-4.481760412E-2,6.574758887E-2
2.550193592E1,-5.206052586E-2,-3.114758991E-2,4.730788618E-2
2.559692292E1,5.746351928E-2,-1.898591220E-2,4.401382804E-2
2.569190792E1,-2.119128965E-2,-3.336446593E-3,3.473824263E-2
2.578689392E1,6.629965454E-2,-9.539548308E-3,-2.776406705E-3
2.588188092E1,4.171772301E-2,5.218994990E-2,-1.177209616E-2
2.597686592E1,2.264391258E-2,2.439126372E-2,-9.708295576E-3
2.607185292E1,5.037542433E-2,7.419465110E-3,-1.364534441E-2
2.616683992E1,1.821930707E-2,-2.151162596E-3,2.444762364E-2
2.626180092E1,-1.269240379E-1,-5.248379707E-2,1.170483977E-1
2.635678692E1,-8.133009821E-2,2.277388982E-2,-4.262693599E-2
2.644679892E1,1.335463766E-2,3.165227920E-2,-5.137186870E-2
2.654178692E1,-9.351259470E-2,4.596625268E-2,1.606476456E-1
2.663674092E1,-9.960931726E-3,6.893318892E-2,2.145971805E-1
2.672674792E1,-1.482222509E-2,6.334413588E-2,1.570858806E-1
2.682174492E1,9.220577031E-2,8.024380542E-3,8.693114668E-2
2.691673292E1,7.190289348E-2,7.998215035E-3,1.005919054E-1
2.701171692E1,-2.809567750E-2,9.437240660E-2,-7.435758412E-2
2.710653354E1,2.478552759E-1,3.562688082E-2,-1.078382954E-1
2.720151954E1,-4.480917752E-2,-9.260338545E-2,1.211349443E-1
2.729652254E1,-6.238718517E-3,1.598924398E-1,2.717652619E-1
2.739150954E1,3.834404796E-2,2.910803556E-1,2.279816866E-1
2.748649654E1,-1.032339707E-1,3.368500173E-1,7.946994901E-2
2.758148154E1,1.134246066E-1,5.280210972E-1,1.883178055E-1
2.767644054E1,-9.484311193E-2,1.671790779E-1,3.145947158E-1
2.776644554E1,-1.979249567E-1,1.289778799E-1,1.954204738E-1
2.786143154E1,1.145954803E-1,4.172063172E-1,-5.211400986E-2
2.795642854E1,3.277444839E-1,4.731714725E-1,-1.377169490E-1
2.805141454E1,-5.964622647E-2,9.790695459E-2,-2.346396595E-1
2.814639754E1,3.474917114E-1,1.448062062E-1,-3.759339452E-1
2.824138654E1,5.587782860E-1,9.685508162E-2,-3.077312410E-1
2.833637354E1,6.421602964E-1,5.115794763E-2,-3.483242989E-1
2.843136054E1,5.628779531E-1,9.529834986E-2,-4.333972335E-1
2.852634554E1,4.135277867E-1,-1.094797105E-1,-2.837575972E-1
2.862133354E1,3.012219369E-1,7.357967645E-2,-2.759350538E-1
2.871632054E1,9.070279002E-1,3.679507598E-2,-2.094405740E-1
2.881130554E1,9.857666492E-1,2.151287496E-1,2.379973792E-2
2.890629254E1,6.588224173E-1,1.581251770E-1,-3.653827310E-2
2.900127954E1,5.154917836E-1,1.723478436E-1,-7.628156245E-2
2.909623654E1,3.334407806E-1,2.122143209E-1,-6.534867734E-2
2.919122454E1,-1.046602800E-1,1.859744042E-1,-6.185886264E-2
2.928123954E1,-6.425969005E-1,5.515941381E-1,-3.879137337E-1
2.937622554E1,-1.164619207E0,8.855794668E-1,-1.429607391E0
2.947118254E1,-6.949296594E-1,5.198061466E-1,-1.078622341E0
2.956617854E1,-5.871878266E-1,-4.084839523E-1,-7.362228036E-1
2.965617954E1,-3.374925852E-1,-7.332084179E-1,-5.696179867E-1
2.975117254E1,-5.456330180E-1,-7.244171500E-1,-3.042580485E-1
2.984613854E1,-2.481122762E-1,-3.966660500E-1,-2.591173947E-1
2.994111754E1,-2.010804117E-1,-1.942934841E-1,-3.766726255E-1
3.003611454E1,4.059623927E-2,-1.848520786E-1,-1.251780987E-1
3.012612054E1,2.858866155E-1,-8.144514263E-2,-1.201271936E-1
3.022108854E1,3.196302354E-1,2.591763332E-4,-2.618336380E-1
3.031608654E1,2.690171301E-1,2.879193127E-1,-2.943385839E-1
3.041105254E1,3.648988605E-1,-7.537488639E-2,-1.820977591E-2
3.050106654E1,-3.804687858E-1,-3.622461557E-1,-6.340505928E-2
3.059605154E1,-6.857111454E-1,-4.252032042E-1,-3.402811661E-2
3.069102554E1,-7.462388277E-1,-8.304862976E-1,5.636155009E-1
3.078599954E1,-9.564657211E-1,-3.251687586E-1,1.728746146E-1
3.088101254E1,1.557256132E-1,1.070743203E0,-1.262697101E0
3.097599854E1,1.385097802E-1,1.488756537E-1,-2.620294094E-1
3.107098654E1,2.141272128E-1,-1.089316383E-1,2.713063061E-1
3.116596854E1,-7.227943093E-2,-3.519463539E-1,8.598172665E-1
3.126095854E1,-1.883361191E-1,-2.814655378E-2,5.964438319E-1
3.135594554E1,3.567453939E-3,1.153941154E-1,2.982237749E-2
3.145093154E1,1.727731153E-2,9.954061359E-2,5.238483846E-2
3.154591854E1,-1.142414138E-1,-4.161719605E-2,3.564149141E-1
3.164090654E1,-1.024116576E-1,5.738029256E-2,2.964720130E-1
3.173589154E1,-1.597886346E-2,-2.076186053E-2,1.420426369E-1
3.183087854E1,2.703420259E-2,5.801650509E-2,5.685099214E-2
3.192586554E1,-3.557181731E-2,3.533287346E-2,4.677031934E-2
3.202083454E1,-7.103302330E-2,-3.442293033E-2,-2.146596462E-2
3.211569325E1,-1.184652522E-1,-3.591839224E-2,-7.942884415E-2
3.221068925E1,-4.494230077E-2,-4.817776382E-3,-1.118958145E-1
3.230567125E1,-6.181382388E-2,3.718806431E-2,-3.546806402E-4
3.240065525E1,-5.393218994E-2,5.642803386E-3,1.010548621E-1
3.249563325E1,2.399793640E-2,5.112047121E-2,1.889563948E-1
3.259063625E1,2.562416531E-2,6.099729240E-2,2.549869716E-1
3.268562225E1,-1.018057913E-1,-1.185149401E-1,3.045927882E-1
3.278060725E1,-1.456868798E-1,-2.634728253E-1,1.098020822E-1
3.287559525E1,1.011487097E-1,-9.165311605E-2,-1.123547256E-1
3.297058325E1,-8.104064316E-2,-2.055354267E-1,1.282410026E-1
3.306556725E1,3.927475959E-2,-1.652641892E-1,-5.510814860E-2
3.316055525E1,3.644103929E-2,-3.982279077E-2,-1.568407714E-1
3.325554325E1,1.989497058E-2,-5.232783407E-2,-6.958672404E-2
3.335053025E1,1.200669445E-2,-6.383011490E-2,-4.630102776E-3
3.344551625E1,3.660954535E-2,-3.826290742E-2,-3.646609187E-2
3.354050325E1,1.178235468E-2,-4.078070167E-3,-6.110096001E-4
3.363546725E1,9.239349514E-3,1.745411567E-2,4.828733578E-2
3.372547825E1,4.803264886E-2,2.857626602E-2,1.210486293E-1
3.382046425E1,-4.467799515E-2,1.020520460E-2,1.554197520E-1
3.391545125E1,5.372796953E-2,1.789861941E-3,9.027931839E-2
3.401043925E1,-1.761277393E-2,4.941680818E-4,1.034720838E-1
3.410542525E1,5.660854746E-3,9.166369215E-3,1.164375395E-1
3.420041325E1,4.761345685E-2,4.799453542E-3,5.185732991E-2
3.429539925E1,7.258960046E-3,-3.912375774E-3,4.725570604E-2
3.439038425E1,3.758064285E-2,4.411798436E-3,-3.239811212E-2
3.448537325E1,8.999031037E-3,1.913099736E-2,-5.722505227E-2
3.458033425E1,4.642721638E-2,2.236091346E-2,-8.778557181E-2
3.467034825E1,6.864112616E-2,-8.358909748E-3,-5.869258940E-2
3.476532725E1,5.271956697E-2,8.213016554E-5,-6.739694625E-2
3.486032025E1,4.740471765E-2,-2.863799222E-2,-4.605161026E-2
3.495530825E1,-2.103966835E-6,-3.060152940E-2,3.981113806E-2
3.505027725E1,9.224471636E-3,-4.526723549E-2,9.428984672E-2
3.514526625E1,-1.836564392E-2,-5.287204683E-2,8.873625845E-2
3.523527025E1,-5.235035345E-2,-9.030027688E-2,9.815772623E-2
3.533025625E1,-9.783514775E-3,-6.672067195E-2,8.460973203E-2
3.542523825E1,-7.574296091E-3,-2.873355756E-3,4.602341354E-2
3.552020425E1,-1.616610028E-2,2.056787536E-2,4.798146710E-2
3.561020725E1,5.358036142E-3,8.791689761E-3,1.733215712E-2
3.570520525E1,-3.069055080E-2,-4.191264044E-3,7.460664492E-3
3.580017825E1,-3.250736743E-2,-2.244957490E-3,-3.624361008E-2
3.589517425E1,5.172921345E-2,-7.318868767E-3,-5.570385233E-2
3.599014025E1,-5.675185844E-2,-2.158601210E-2,-4.919679463E-2
3.608015325E1,-3.220171481E-2,-1.727749966E-2,-6.390111148E-2
3.617513925E1,1.780165709E-3,-6.987001689E-5,-6.471911818E-2
