"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.368970688E1,-1.197659454E0,2.395618286E0,-9.488768005E0
8.379084588E1,-1.224603424E0,2.295775909E0,-9.354646912E0
8.389199988E1,-1.256038055E0,2.227517853E0,-9.300908661E0
8.399312388E1,-1.304836578E0,2.175875244E0,-9.184899902E0
8.409427688E1,-1.279988251E0,2.510429535E0,-9.066795502E0
8.419544688E1,-1.464404755E0,2.617906036E0,-9.094338226E0
8.429659788E1,-1.755399628E0,2.459984436E0,-9.565708008E0
8.439772588E1,-1.992805939E0,2.084415436E0,-9.670490112E0
8.449886388E1,-1.967957611E0,2.221081238E0,-9.408983917E0
8.459999688E1,-2.002835083E0,2.792443085E0,-9.258397064E0
8.470116788E1,-2.370320892E0,2.396366730E0,-9.279203796E0
8.480231188E1,-2.229912872E0,1.747466125E0,-9.230704651E0
8.490347788E1,-2.446662140E0,1.905687103E0,-8.919052734E0
8.500463588E1,-2.729573822E0,1.181942139E0,-9.022936707E0
8.510577788E1,-3.057541809E0,6.179150391E-1,-8.854087830E0
8.520694488E1,-3.344195709E0,1.398691406E0,-8.892557831E0
8.530807588E1,-4.036206665E0,1.482517090E0,-8.818761292E0
8.540922588E1,-4.606221313E0,2.516267395E-1,-8.605005798E0
8.551036788E1,-4.887187042E0,6.920109558E-1,-8.477920074E0
8.561150388E1,-4.950505371E0,8.936416626E-1,-8.346194000E0
8.571263088E1,-5.723198547E0,8.000862122E-1,-8.229436798E0
8.581379088E1,-6.044729919E0,1.075962524E0,-8.244255981E0
8.591491988E1,-6.116281128E0,4.758604431E-1,-7.513026581E0
8.601604188E1,-6.266418915E0,5.134323120E-1,-7.521109772E0
8.611714588E1,-6.355783081E0,1.485660553E0,-7.618108063E0
8.621830288E1,-6.330335999E0,7.767347717E-1,-7.411238251E0
8.631930779E1,-6.671925659E0,3.525169373E-1,-7.634723511E0
8.642044079E1,-6.438411255E0,8.719367981E-1,-7.848479004E0
8.652155979E1,-6.543193359E0,9.696835327E-1,-7.893984375E0
8.662272079E1,-6.267766113E0,1.361568604E0,-7.914491730E0
8.672385579E1,-6.070775757E0,1.299597473E0,-7.926167450E0
8.682498879E1,-5.916147308E0,9.389973450E-1,-7.896678772E0
8.692614879E1,-5.690566406E0,5.053491211E-1,-8.174351349E0
8.702728579E1,-4.895719299E0,1.166673889E0,-8.330776062E0
8.712842679E1,-4.692292328E0,1.677411804E0,-8.419691162E0
8.722956779E1,-4.946613464E0,6.864724731E-1,-8.454269257E0
8.733069179E1,-4.732408905E0,-6.924600220E-1,-8.745563507E0
8.743181079E1,-3.884871368E0,1.000669098E0,-9.132808228E0
8.753296079E1,-3.895499268E0,9.604028320E-1,-8.517138519E0
8.763409879E1,-4.176914062E0,-2.766247559E-1,-8.568930817E0
8.773523379E1,-4.168232117E0,6.271957397E-2,-8.730894012E0
8.783635579E1,-4.377646637E0,-4.685256958E-2,-8.700507202E0
8.793747579E1,-3.979324951E0,1.496887207E-1,-8.804840240E0
8.803861179E1,-4.127516785E0,3.308120728E-1,-8.881331177E0
8.813972879E1,-4.185146942E0,3.026705933E-1,-8.894803162E0
8.824084979E1,-4.058360596E0,3.972738647E-1,-8.883426819E0
8.834199379E1,-3.809877319E0,2.911445618E-1,-8.849447479E0
8.844313879E1,-4.187092896E0,2.630030823E-1,-8.939111023E0
8.854425679E1,-3.939358063E0,6.730004883E-1,-8.916807404E0
8.864543779E1,-3.892056427E0,8.672964478E-1,-8.947643280E0
8.874658179E1,-3.812422028E0,7.994874573E-1,-8.957223358E0
8.884773079E1,-3.501668243E0,8.541238403E-1,-9.323661346E0
8.894887479E1,-3.288960571E0,6.002517700E-1,-9.408983917E0
8.905002079E1,-3.132086792E0,4.149371338E-1,-9.399703217E0
8.915116079E1,-2.815644836E0,7.917036438E-1,-9.462572479E0
8.925229479E1,-2.658022614E0,8.657995605E-1,-9.336684265E0
8.935341079E1,-2.304906921E0,1.114881592E0,-1.016386414E1
8.945456379E1,-4.278552704E0,1.641935577E0,-8.274493103E0
8.955570379E1,-3.052302704E0,4.984634399E-2,-8.863218842E0
8.965684379E1,-1.933379517E0,8.315208435E-1,-9.087751923E0
8.975799779E1,-2.927612000E0,9.846524048E-1,-9.456734619E0
8.985912779E1,-4.473297729E0,1.309027863E0,-9.669891357E0
8.996028879E1,-3.541934509E0,6.971003723E-1,-9.350006561E0
9.006142579E1,-3.143912201E0,1.087338867E0,-9.139095154E0
9.016254079E1,-2.583777008E0,9.440867615E-1,-8.970545654E0
9.026372679E1,-2.620001678E0,8.334667969E-1,-9.226663055E0
9.036487779E1,-2.435884552E0,6.469546509E-1,-9.465117188E0
9.046600479E1,-2.485730896E0,9.160949707E-2,-9.608968048E0
9.056715979E1,-2.282453613E0,1.270408173E0,-1.005608826E1
9.066831679E1,-3.310665436E0,1.162033539E0,-9.077872467E0
9.076948279E1,-3.133883057E0,5.188211060E-1,-8.950786743E0
9.087063679E1,-1.601070557E0,3.857478333E-1,-9.029822388E0
9.097175979E1,-3.357368317E0,8.454418945E-1,-9.204359436E0
9.107294179E1,-4.424349518E0,9.922865295E-1,-9.622739410E0
9.117409979E1,-3.171155548E0,9.337582397E-1,-9.248517609E0
9.127525679E1,-3.520079956E0,7.587721252E-1,-9.130562897E0
9.137626892E1,-3.608845367E0,4.776567078E-1,-8.941056976E0
9.147743692E1,-3.560645599E0,-4.879852295E-2,-9.039701843E0
9.157859592E1,-4.016747131E0,9.466314697E-1,-9.112899628E0
9.167976092E1,-3.460054779E0,1.421144714E0,-9.212592316E0
9.178091192E1,-3.955374756E0,4.113446045E-1,-9.012608185E0
9.188208592E1,-4.264781342E0,-2.769241333E-2,-8.635542297E0
9.198324092E1,-4.449646912E0,5.754034424E-1,-8.824898529E0
9.208438792E1,-4.300556946E0,5.986051941E-1,-8.884025574E0
9.218554692E1,-4.669988708E0,3.224295044E-1,-8.643625488E0
9.228671192E1,-4.896318054E0,3.697311401E-1,-8.818761292E0
9.238786492E1,-4.574936371E0,3.582051086E-1,-8.670719147E0
9.248902192E1,-3.775448914E0,4.558021545E-1,-8.951385498E0
9.259016292E1,-4.657863922E0,3.930825806E-1,-8.333021393E0
9.269133992E1,-5.300028534E0,-9.131011963E-2,-8.525521088E0
9.279249592E1,-5.303321686E0,2.541714478E-1,-8.248746643E0
9.289363592E1,-4.547393646E0,9.544152832E-1,-9.005123749E0
9.299478492E1,-5.178780670E0,1.441801758E0,-8.787775726E0
9.309594792E1,-5.485343170E0,2.275268555E-2,-8.076754303E0
9.319710292E1,-4.479135590E0,3.451821899E-1,-8.780890045E0
9.329825592E1,-4.196972351E0,9.642947388E-1,-8.357270966E0
9.339940892E1,-4.158951416E0,1.621577911E0,-8.950187988E0
9.350055592E1,-4.300556946E0,4.320016479E-1,-8.668024750E0
9.360171092E1,-3.970343628E0,1.646575928E-3,-8.365503845E0
9.370283992E1,-3.858675842E0,8.806187439E-1,-8.958271179E0
9.380401992E1,-3.712879028E0,3.224295044E-1,-8.671766968E0
9.390518292E1,-4.084855499E0,3.891906738E-2,-9.027577057E0
9.400633692E1,-4.390819244E0,1.389111328E-1,-8.563542023E0
9.410751692E1,-4.291725311E0,2.327659607E-1,-8.681796112E0
9.420868692E1,-4.590354309E0,-1.329235840E-1,-8.807534637E0
9.430985092E1,-4.845723267E0,-5.523513794E-1,-8.521479492E0
9.441098092E1,-4.578678589E0,-2.031275940E-1,-8.586145020E0
9.451213592E1,-4.630919952E0,8.196954346E-1,-8.807983704E0
9.461330192E1,-4.583019562E0,4.352947998E-1,-8.589438171E0
9.471446092E1,-4.848417664E0,-1.490899658E-1,-8.638386383E0
9.481561192E1,-4.847070465E0,-8.470884705E-1,-8.252189484E0
9.491673792E1,-5.196593628E0,6.463558960E-1,-8.592282257E0
9.501790992E1,-4.614005127E0,1.460961914E0,-8.805588684E0
9.511905092E1,-4.974605255E0,6.782395935E-1,-8.535699921E0
9.522019692E1,-4.932542725E0,8.906478882E-1,-8.626560974E0
9.532130992E1,-4.362827454E0,8.418493652E-1,-8.329428864E0
9.542243392E1,-4.215533752E0,9.747729492E-1,-8.609346771E0
9.552360492E1,-4.989723816E0,7.243437195E-1,-8.827892303E0
9.562473792E1,-4.592749329E0,8.753796387E-1,-8.780440979E0
9.572588092E1,-4.312532043E0,8.205935669E-1,-9.009015656E0
9.582701792E1,-4.135749664E0,1.166823578E0,-8.763077087E0
9.592814692E1,-3.801644440E0,1.046324158E0,-8.810079346E0
9.602929292E1,-3.727997589E0,1.001118164E0,-8.855435028E0
9.613040092E1,-3.592229919E0,7.292834473E-1,-9.050329742E0
9.623154892E1,-3.524271240E0,1.555415497E0,-9.161099396E0
9.633258117E1,-4.172573090E0,1.763333130E0,-8.925639038E0
9.643371117E1,-4.052971802E0,2.195933533E0,-8.223149872E0
9.653486317E1,-6.482719116E0,-1.102158051E0,-5.812862091E0
9.663601917E1,-5.689069519E0,1.049317932E0,-6.905889130E0
9.673716617E1,-7.971373444E0,9.494755554E-1,-5.983956299E0
9.683831317E1,-9.166637878E0,-2.870730286E0,-6.662794647E0
9.693944817E1,-7.527845764E0,-3.348386993E0,-5.852230225E0
9.704057717E1,-9.185199280E0,1.164578247E-1,-6.713688812E0
9.714172617E1,-5.170996857E0,6.605314178E0,-8.239915009E0
9.724282917E1,-5.350623322E0,-1.290765839E0,-7.925718384E0
9.734398117E1,-4.366569672E0,-1.272803192E0,-8.269852753E0
9.744514217E1,-3.503165131E0,1.644629974E0,-8.207432556E0
9.754628417E1,-3.439397736E0,2.220632172E0,-8.519832916E0
9.764741617E1,-3.528462524E0,1.239572296E0,-8.701405334E0
9.774855917E1,-4.010160828E0,5.035528564E-1,-9.063202972E0
9.784969417E1,-4.813989258E0,1.218166809E0,-8.794511719E0
9.795084117E1,-4.540957031E0,1.999691620E0,-8.629255371E0
9.805198517E1,-4.390819244E0,2.868335266E0,-8.500223694E0
9.815312317E1,-4.865631866E0,2.393073578E0,-8.225544891E0
9.825428817E1,-4.865182800E0,1.256936188E0,-8.305478668E0
9.835543917E1,-5.223687286E0,2.080224152E0,-8.150999908E0
9.845656317E1,-5.396128693E0,3.365750885E0,-8.055648193E0
9.855774017E1,-4.934488678E0,2.036664734E0,-8.210126953E0
9.865888517E1,-5.210215302E0,2.270777893E0,-7.927364960E0
9.876004617E1,-5.104984131E0,3.255130920E0,-7.712711334E0
9.886119517E1,-5.055437164E0,2.339934082E0,-8.078550568E0
9.896233317E1,-5.480852509E0,2.334245911E0,-8.232879639E0
9.906349517E1,-5.333558807E0,2.358196106E0,-8.329728241E0
9.916464617E1,-5.287005615E0,2.616259460E0,-8.165519714E0
9.926579617E1,-4.875810699E0,2.504891052E0,-8.301886139E0
9.936695717E1,-4.715943146E0,2.152523804E0,-8.296497345E0
9.946810717E1,-4.669389954E0,2.317181396E0,-8.404871979E0
9.956923317E1,-4.260440369E0,2.535726929E0,-8.311765594E0
9.967039917E1,-4.029620361E0,2.809507599E0,-8.596024475E0
9.977152417E1,-3.529210968E0,2.402054901E0,-8.653804321E0
9.987266717E1,-3.830983429E0,2.481389923E0,-8.693322144E0
9.997379317E1,-3.634442139E0,2.411934357E0,-8.644074554E0
1.000749102E2,-3.668271790E0,2.581531677E0,-8.791667633E0
1.001760672E2,-3.549868011E0,2.825374603E0,-8.769813080E0
1.002771962E2,-3.329226837E0,3.096311188E0,-8.834478607E0
1.003783202E2,-3.199147339E0,2.868934021E0,-8.895850983E0
1.004794412E2,-3.267854462E0,2.746638336E0,-8.980874176E0
1.005805812E2,-2.982398071E0,2.603535919E0,-8.856632538E0
1.006817302E2,-2.814147949E0,2.944975891E0,-9.160201263E0
1.007828712E2,-2.398761749E0,2.873574371E0,-9.009165344E0
1.008839862E2,-2.466271362E0,2.616858215E0,-9.079668732E0
1.009851602E2,-2.070943451E0,2.415975952E0,-9.177265778E0
1.010863092E2,-1.960173798E0,2.428998871E0,-9.142088928E0
1.011874602E2,-1.882036285E0,2.518063660E0,-9.161099396E0
1.012886132E2,-1.798809357E0,2.392474823E0,-9.231602783E0
1.013896505E2,-1.666484528E0,2.345472565E0,-9.324559479E0
1.014908055E2,-1.466949463E0,2.215393066E0,-9.361682281E0
1.015919385E2,-1.348246307E0,2.147135010E0,-9.427245941E0
1.016931265E2,-1.358125763E0,1.993853760E0,-9.482331390E0
1.017943025E2,-1.288221130E0,2.063908081E0,-9.316925354E0
1.018954705E2,-1.294807434E0,2.066452789E0,-9.487570496E0
1.019966475E2,-1.203796692E0,1.745220795E0,-9.675729218E0
1.020978255E2,-1.085991669E0,1.707798615E0,-9.577832794E0
1.021990115E2,-9.786648560E-1,1.816472626E0,-9.576485596E0
1.023001775E2,-9.921368408E-1,1.588945770E0,-9.530531158E0
1.024013115E2,-9.934840393E-1,1.442400513E0,-9.634415131E0
1.025024885E2,-8.617579651E-1,1.479373627E0,-9.601782990E0
1.026036645E2,-8.605604553E-1,1.407523041E0,-9.602381744E0
1.027048225E2,-8.675958252E-1,1.325643311E0,-9.651030579E0
1.028059575E2,-7.734416199E-1,1.167122955E0,-9.609267426E0
1.029071265E2,-8.144563293E-1,1.139131165E0,-9.679920502E0
1.030082865E2,-7.741900635E-1,1.063238983E0,-9.699080658E0
1.031094395E2,-7.779322815E-1,1.109492798E0,-9.642648010E0
1.032105595E2,-7.710466003E-1,1.113534393E0,-9.643097076E0
1.033117285E2,-7.412585449E-1,1.113833771E0,-9.694889374E0
1.034129125E2,-8.985813904E-1,9.978250122E-1,-9.722132721E0
1.035140855E2,-7.650590515E-1,9.919871521E-1,-9.658814392E0
1.036152465E2,-7.803273010E-1,8.352630615E-1,-9.827812958E0
1.037164055E2,-8.023315430E-1,7.243437195E-1,-9.772877197E0
1.038175605E2,-7.200027466E-1,1.140777740E0,-9.714348907E0
1.039186865E2,-7.156617737E-1,9.876461792E-1,-9.630972290E0
1.040198525E2,-7.310797119E-1,5.234614563E-1,-9.717192993E0
1.041210065E2,-7.354206848E-1,4.532574463E-1,-9.642797699E0
1.042221605E2,-7.264393616E-1,8.629554749E-1,-9.710157623E0
1.043233115E2,-6.968009949E-1,8.044271851E-1,-9.695188751E0
1.044244735E2,-6.635700989E-1,7.101232910E-1,-9.801916809E0
1.045256315E2,-6.258485413E-1,5.754034424E-1,-9.720635834E0
1.046267925E2,-6.108796692E-1,5.340893555E-1,-9.770931244E0
1.047279555E2,-6.289920044E-1,7.161108398E-1,-9.712552643E0
1.048291205E2,-6.128256226E-1,7.128176880E-1,-9.728719025E0
1.049302775E2,-6.324348450E-1,6.486012268E-1,-9.608518982E0
1.050314215E2,-5.773493958E-1,7.497908020E-1,-9.773326263E0
1.051325655E2,-5.846841431E-1,4.975653076E-1,-9.730066223E0
1.052336925E2,-5.442681885E-1,6.589297485E-1,-9.832004242E0
1.053348755E2,-5.144801331E-1,7.071295166E-1,-9.730066223E0
1.054360325E2,-5.384303284E-1,6.346801758E-1,-9.707014160E0
1.055371515E2,-5.164260864E-1,6.968009949E-1,-9.737700348E0
1.056383235E2,-3.552113342E-1,7.647596741E-1,-9.880353699E0
1.057394865E2,-4.089495850E-1,6.764433289E-1,-9.739346924E0
1.058406355E2,-3.812571716E-1,7.237449646E-1,-9.698481903E0
1.059417955E2,-2.618055725E-1,8.583151245E-1,-9.610914001E0
1.060429275E2,-2.926414490E-1,8.487350464E-1,-9.844877472E0
1.061440965E2,-2.168989563E-1,6.596781921E-1,-9.643546143E0
1.062452395E2,-1.686991882E-1,7.921527100E-1,-9.742490387E0
1.063462452E2,-1.402583313E-1,8.996292114E-1,-9.708361359E0
1.064473762E2,-1.413061523E-1,7.442523193E-1,-9.773475952E0
1.065485592E2,-2.023791504E-1,6.661148071E-1,-9.801767120E0
1.066497142E2,-1.154100037E-1,6.709048462E-1,-9.749675446E0
1.067508622E2,-1.359173584E-1,5.631289673E-1,-9.763297119E0
1.068520082E2,-1.386117554E-1,3.550616455E-1,-9.789043579E0
1.069531542E2,-7.514373779E-2,6.388714600E-1,-9.752519531E0
1.070542982E2,-6.735992432E-3,6.965016174E-1,-9.867031403E0
1.071554432E2,-8.696914673E-2,-2.616558838E-1,-9.799970856E0
1.072565852E2,8.292755127E-2,-8.442443848E-2,-9.715696106E0
1.073577352E2,1.820214844E-1,5.387297058E-1,-9.787546692E0
1.074588652E2,1.514849854E-1,1.213975525E-1,-9.715845795E0
1.075600392E2,1.648072815E-1,-2.567161560E-1,-9.785301361E0
1.076611872E2,3.183879089E-1,-7.738906860E-2,-9.755213928E0
1.077623392E2,4.209246826E-1,5.703140259E-2,-9.762548676E0
1.078634852E2,3.571572876E-1,-1.396595764E-1,-9.699978790E0
1.079646282E2,3.335064697E-1,-2.495310974E-1,-9.636361084E0
1.080657602E2,4.984634399E-1,2.460882568E-1,-9.783654785E0
1.081669142E2,3.844006348E-1,-3.827540588E-1,-9.740095367E0
1.082680462E2,3.821553040E-1,-4.610412598E-1,-9.804611206E0
1.083691952E2,3.697311401E-1,-4.948709106E-1,-9.899962921E0
1.084703282E2,4.796026611E-1,-2.246827698E-1,-9.727072449E0
1.085714622E2,3.667373657E-1,-1.589694214E-1,-9.764943695E0
1.086726162E2,4.834945679E-1,-5.727090454E-1,-9.919572144E0
1.087737582E2,6.825805664E-1,-7.336244202E-1,-9.734556885E0
1.088749232E2,8.890013123E-1,-5.680686951E-1,-9.697733459E0
1.089760832E2,5.462141418E-1,-1.103505249E0,-9.468110962E0
1.090772332E2,6.304888916E-1,-1.117126923E0,-9.718540192E0
1.091784042E2,7.978408813E-1,-5.523513794E-2,-9.780211945E0
1.092795372E2,5.876779175E-1,-1.327289886E0,-9.670789490E0
1.093806902E2,6.237528992E-1,-1.594035187E0,-9.560169525E0
1.094818272E2,6.984475708E-1,-7.809260559E-1,-9.719138947E0
1.095829582E2,3.068618774E-1,-8.502319336E-1,-9.847871246E0
1.096841082E2,3.025209045E-1,-1.716031494E0,-9.615554352E0
1.097852742E2,3.855981445E-1,-1.367855530E0,-9.659113770E0
1.098864112E2,3.655398560E-1,-1.248104553E0,-9.623038788E0
1.099875772E2,4.604425049E-1,-1.562450867E0,-9.579479370E0
1.100887142E2,4.131408691E-2,-1.600022736E0,-9.388177185E0
1.101898732E2,4.770579529E-1,-1.343605957E0,-9.734107819E0
1.102910292E2,2.558180237E-1,-1.396146698E0,-9.576784973E0
1.103921812E2,-2.142045593E-1,-1.794019318E0,-9.610315247E0
1.104933172E2,1.219963074E-1,-1.520987091E0,-9.563462677E0
1.105944542E2,8.562194824E-2,-1.664239197E0,-9.478888550E0
1.106955602E2,-1.396595764E-1,-1.608255615E0,-9.658964081E0
1.107967162E2,7.349716187E-2,-1.582359467E0,-9.547595673E0
1.108978492E2,-5.119354248E-2,-1.803599396E0,-9.577533417E0
1.109989822E2,1.737886047E-1,-1.704206085E0,-9.611812134E0
1.111001012E2,6.421646118E-2,-1.716181183E0,-9.549691315E0
1.112012182E2,1.815724182E-1,-1.658101959E0,-9.638456726E0
1.113022537E2,9.071136475E-2,-1.754052429E0,-9.358987885E0
1.114033787E2,2.688409424E-1,-1.546284485E0,-9.441466370E0
1.115044887E2,-6.122268677E-2,-1.638343048E0,-9.662556610E0
1.116055337E2,1.791773987E-1,-1.595981140E0,-9.567354584E0
1.117066357E2,6.165678406E-1,-2.022294617E0,-9.715696106E0
1.118077607E2,1.167572021E-2,-1.091979218E0,-9.473050690E0
1.119088997E2,8.934919739E-1,-2.057770844E0,-9.553732910E0
1.120100107E2,-5.029541016E-1,-1.150806885E0,-9.539512482E0
1.121111477E2,1.008901978E0,-2.034269714E0,-9.750723267E0
1.122122597E2,1.082249451E-1,-1.601519623E0,-9.690997467E0
1.123133957E2,5.373825073E-2,-1.413809967E0,-9.686806183E0
1.124145147E2,2.266287231E-1,-1.443598022E0,-9.664053497E0
1.125156377E2,1.127156067E-1,-1.750459900E0,-9.554930420E0
1.126167427E2,2.140548706E-1,-1.529968414E0,-9.654922485E0
1.127178867E2,1.933978271E-1,-1.425335999E0,-9.631271667E0
1.128189987E2,1.233435059E-1,-1.530267792E0,-9.636660461E0
1.129201477E2,1.571731567E-1,-1.553469543E0,-9.644444275E0
1.130212707E2,2.089654541E-1,-1.395248566E0,-9.665700073E0
1.131224207E2,2.124082947E-1,-1.573378143E0,-9.546697540E0
1.132235287E2,1.628613281E-1,-1.404529266E0,-9.708361359E0
1.133246417E2,1.193019104E-1,-1.421294403E0,-9.645941162E0
1.134257797E2,2.728825378E-1,-1.459015961E0,-9.577683105E0
1.135269167E2,2.375559998E-1,-1.403331757E0,-9.647438049E0
1.136280137E2,1.374142456E-1,-1.528471527E0,-9.666149139E0
1.137291597E2,1.881587219E-1,-1.452130280E0,-9.627978516E0
1.138302667E2,3.234773254E-1,-1.199755096E0,-9.670639801E0
1.139313967E2,4.547543335E-1,-1.169667664E0,-9.792785797E0
1.140325317E2,4.764591980E-1,-1.544338531E0,-9.658515015E0
1.141336597E2,7.033872986E-1,-1.351240082E0,-9.480684814E0
1.142347767E2,1.511856079E-1,-6.598278809E-1,-9.834099884E0
1.143359307E2,5.432203674E-1,-9.815089417E-1,-9.546248474E0
1.144370657E2,6.140231323E-1,-6.026467896E-1,-9.541608124E0
1.145382057E2,7.086264038E-1,-6.483018494E-1,-9.639953613E0
1.146393327E2,4.785548401E-1,-4.411326599E-1,-9.853709106E0
1.147404837E2,4.724176025E-1,5.848338318E-1,-1.005728577E1
1.148416517E2,8.403524780E-1,6.107299805E-1,-9.831255798E0
1.149427897E2,1.006057892E0,4.788542175E-1,-9.735904083E0
1.150439197E2,9.364526367E-1,2.674937439E-1,-9.693542175E0
1.151450617E2,1.022074585E0,5.520520020E-1,-9.627080383E0
1.152462087E2,1.026415558E0,1.121916962E0,-9.629924469E0
1.153473247E2,1.106499023E0,1.474733276E0,-9.608069916E0
1.154484897E2,1.020577698E0,1.256187744E0,-9.687105560E0
1.155496257E2,1.025218048E0,9.743238831E-1,-9.691446533E0
1.156507957E2,1.143322449E0,1.301393738E0,-9.605375519E0
1.157519417E2,1.304986267E0,1.671723633E0,-9.535620575E0
1.158530737E2,1.345252533E0,1.520088959E0,-9.664951630E0
1.159542367E2,1.354084167E0,1.325194244E0,-9.628277893E0
1.160553797E2,1.423390045E0,1.519789581E0,-9.474697266E0
1.161565147E2,1.510359192E0,1.543440399E0,-9.523795166E0
1.162576437E2,1.688189392E0,1.430126038E0,-9.499695282E0
1.163586496E2,1.806892548E0,1.348994751E0,-9.563612366E0
1.164598046E2,1.738185425E0,1.291065216E0,-9.418563995E0
1.165609446E2,1.727707214E0,1.174757080E0,-9.514065399E0
1.166620646E2,1.811532898E0,1.192869415E0,-9.499994659E0
1.167632216E2,1.834884338E0,1.118474121E0,-9.460476837E0
1.168643686E2,1.896556091E0,1.164428558E0,-9.462572479E0
1.169654916E2,1.902693329E0,1.022224274E0,-9.550888824E0
1.170666696E2,1.825753326E0,9.719288635E-1,-9.560468903E0
1.171678196E2,1.840123444E0,1.032103729E0,-9.612410889E0
1.172689526E2,1.889670410E0,1.037791901E0,-9.439670105E0
1.173700836E2,1.879940643E0,1.022373962E0,-9.591155090E0
1.174711976E2,1.875749359E0,9.192384338E-1,-9.534273376E0
1.175723486E2,1.851948853E0,9.210346985E-1,-9.510472870E0
1.176734876E2,1.911225586E0,9.636959839E-1,-9.531129913E0
1.177746136E2,1.886526947E0,8.337661743E-1,-9.549541626E0
1.178757646E2,1.908231812E0,8.744815063E-1,-9.513466644E0
1.179768976E2,1.985620880E0,1.064735870E0,-9.518556061E0
1.180780286E2,1.889520721E0,1.040785675E0,-9.520052948E0
1.181791676E2,1.910477142E0,9.617500305E-1,-9.544901276E0
1.182803126E2,2.067799988E0,1.009051666E0,-9.539063416E0
1.183814566E2,2.023791504E0,1.181942139E0,-9.622440033E0
1.184825986E2,2.058369598E0,1.001567230E0,-9.478738861E0
1.185837226E2,2.171983337E0,1.030457153E0,-9.475595398E0
1.186848786E2,2.250719604E0,1.037941589E0,-9.447004852E0
1.187860266E2,2.214045868E0,1.019679565E0,-9.379644928E0
1.188871686E2,2.365680542E0,1.002016296E0,-9.359586639E0
1.189882806E2,2.433938599E0,1.110091553E0,-9.385931854E0
1.190894416E2,2.549198914E0,9.087602234E-1,-9.363927612E0
1.191905896E2,2.520458679E0,1.041983185E0,-9.431736603E0
1.192917356E2,2.529140625E0,9.891430664E-1,-9.334438934E0
1.193928596E2,2.572550354E0,9.515711975E-1,-9.400002594E0
1.194940226E2,2.701282654E0,9.096583557E-1,-9.360335083E0
1.195951746E2,2.626438293E0,9.148974609E-1,-9.270970917E0
1.196963096E2,2.635419617E0,9.701325989E-1,-9.349108429E0
1.197974716E2,2.707868958E0,8.572673035E-1,-9.319320374E0
1.198986226E2,2.758164368E0,8.361611938E-1,-9.355994110E0
1.199997416E2,2.708916779E0,9.253756714E-1,-9.355994110E0
1.201009256E2,2.713706818E0,9.035211182E-1,-9.420959015E0
1.202020666E2,2.698887634E0,8.375083923E-1,-9.343869324E0
1.203032106E2,2.640658722E0,8.593629456E-1,-9.288484497E0
1.204043706E2,2.595003662E0,7.927514648E-1,-9.045988770E0
1.205055006E2,2.637964325E0,8.309220886E-1,-9.344168701E0
1.206066746E2,2.394570465E0,9.512718201E-1,-9.573192444E0
1.207078426E2,2.384092255E0,8.644523621E-1,-9.586365051E0
1.208089686E2,2.638263702E0,9.139993286E-1,-9.339228973E0
1.209101446E2,2.607577515E0,8.822653198E-1,-9.294322357E0
1.210112866E2,2.478695526E0,7.475454712E-1,-9.360634460E0
1.211124436E2,2.388283539E0,8.378077698E-1,-9.584119720E0
1.212135826E2,2.997816010E0,5.542973328E-1,-9.294621735E0
1.213145636E2,4.821773071E0,-1.851649475E-1,-8.435408478E0
1.214157176E2,2.716850281E0,-5.671705627E-1,-8.382718048E0
1.215168516E2,2.696791992E0,-5.134323120E-2,-9.853858795E0
1.216179896E2,2.645598450E0,6.500981140E-1,-9.829010468E0
1.217191376E2,3.852987671E0,1.027313690E0,-9.167685699E0
1.218202876E2,2.773432617E0,1.323996735E0,-9.751471710E0
1.219214456E2,2.351460114E0,8.069718933E-1,-8.581205292E0
1.220225826E2,2.646646271E0,1.226399689E0,-8.902137909E0
1.221237186E2,3.835623779E0,1.373992767E0,-9.933044128E0
1.222248466E2,2.436034241E0,2.558180237E-1,-8.862171021E0
1.223259976E2,2.323468323E0,5.068460083E-1,-9.670939178E0
1.224271336E2,2.846331024E0,1.174308014E0,-9.330397339E0
1.225282666E2,2.625989227E0,1.110241241E0,-9.429491272E0
1.226294186E2,2.498903503E0,3.156935120E-1,-9.692943420E0
1.227305576E2,2.278112640E0,5.749543762E-1,-8.724906464E0
1.228317016E2,3.401825867E0,1.579515381E0,-1.005369324E1
1.229328166E2,1.581311646E0,8.014334106E-1,-8.519084473E0
1.230339796E2,4.043391724E0,-2.023791504E-1,-9.099577332E0
1.231351386E2,3.231629791E0,4.644841003E-1,-8.949289856E0
1.232362826E2,2.806064758E0,9.192384338E-1,-9.586365051E0
1.233374206E2,3.298840027E0,6.087840271E-1,-9.304201813E0
1.234385636E2,3.021317139E0,3.276686096E-1,-9.324409790E0
1.235396936E2,2.390977936E0,-1.486408997E-1,-9.228459320E0
1.236408156E2,2.876119080E0,6.066883850E-1,-9.230405273E0
1.237419196E2,2.918630676E0,1.032103729E0,-9.329050140E0
1.238430666E2,2.723586273E0,9.430389404E-3,-9.371861115E0
1.239442036E2,2.416874084E0,5.643264771E-2,-9.574389954E0
1.240453316E2,3.429518280E0,4.005670166E-1,-9.660460968E0
1.241464476E2,3.139870605E0,1.663041687E-1,-9.504185944E0
1.242475906E2,3.052751770E0,1.081201630E0,-9.670041046E0
