"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.616176464E2,2.774181061E0,1.007449997E1,-7.504344635E0
4.617188264E2,4.574636993E0,-4.004173279E-1,-7.151528320E0
4.618199824E2,-1.821711731E0,-2.720442810E0,-9.786349182E0
4.619211204E2,6.543492737E0,5.260061646E-1,-5.767805786E0
4.620222724E2,6.187682648E0,6.048921204E-1,-7.081773376E0
4.621234324E2,7.085665283E0,-4.659959564E0,-1.013272888E1
4.622244408E2,8.723259888E0,1.575922852E0,-7.015311584E0
4.623256138E2,6.101911011E0,2.701582031E0,-5.394482117E0
4.624267688E2,4.691244507E0,-4.683460693E0,-5.878575439E0
4.625279338E2,7.155270538E0,1.996248779E0,-2.962339783E-1
4.626291008E2,4.529580688E0,2.818189545E0,-6.976093140E0
4.627302718E2,4.999752960E0,-5.796096954E0,-2.374063110E0
4.628314398E2,8.275540924E0,-2.903512115E0,-4.543501740E0
4.629326108E2,5.828280029E0,1.285526733E0,-9.396110687E0
4.630337438E2,4.832850037E0,-3.411405945E0,-9.844727783E0
4.631348798E2,3.164120178E0,-2.825075226E0,-9.375154266E0
4.632360468E2,4.133504333E0,9.722282410E-1,-9.179660797E0
4.633371778E2,2.759361877E0,9.280700684E-2,-8.917705536E0
4.634383458E2,2.844983826E0,-1.292113037E0,-1.023302032E1
4.635394818E2,2.128274231E0,-6.719526672E-1,-9.534423065E0
4.636406508E2,2.381996613E0,8.105644226E-1,-9.438921661E0
4.637418058E2,2.729573822E0,1.237476654E0,-1.007420059E1
4.638429728E2,1.575174408E0,4.656816101E-1,-7.890840912E0
4.639441108E2,3.006348267E0,9.187893677E-1,-1.264525406E1
4.640452788E2,1.194665680E0,-1.475930786E-1,-9.515262909E0
4.641464198E2,1.797462158E0,3.182232513E0,-7.927814026E0
4.642475838E2,9.488768005E-1,4.061054993E-1,-7.892487488E0
4.643487158E2,-1.072220306E0,3.652404785E-1,-1.086799988E1
4.644498868E2,-4.513713684E0,3.177592163E0,-1.172047714E1
4.645510478E2,-6.891668701E-1,3.512296143E0,-7.953859863E0
4.646521968E2,2.652484131E0,2.260898438E0,-9.370813293E0
4.647533788E2,-1.766326904E-2,1.543889465E0,-1.115390533E1
4.648545498E2,-3.283721466E0,-1.038690033E0,-9.144783325E0
4.649556908E2,1.708397369E0,-3.397185516E0,-1.085542603E1
4.650568878E2,1.702409821E0,2.862048340E0,-9.120084686E0
4.651580308E2,1.305135956E0,2.853815460E0,-8.473728790E0
4.652591938E2,-6.753955078E-1,1.871558075E0,-8.772058411E0
4.653603588E2,-5.586383057E-1,9.250762939E-2,-9.573491821E0
4.654615218E2,-3.038681030E-2,-1.032403107E0,-9.161698151E0
4.655626748E2,2.987786865E0,9.346563721E-1,-1.311288162E1
4.656638288E2,7.494914246E-1,2.779420166E0,-8.939111023E0
4.657649728E2,1.506766663E0,1.708397369E0,-1.086620361E1
4.658661328E2,2.117945709E0,5.105882263E-1,-8.731792145E0
4.659672678E2,2.602488098E0,2.111958160E0,-8.863817596E0
4.660684288E2,9.660910034E-1,7.753875732E-1,-9.293573914E0
4.661695938E2,1.346000977E0,1.679507446E0,-8.872649231E0
4.662707388E2,2.241738281E0,2.258054352E0,-9.201365662E0
4.663718788E2,2.404898987E0,2.095043335E0,-8.900042267E0
4.664730238E2,2.185155945E0,2.621498566E0,-9.853858795E0
4.665741678E2,2.154619446E0,1.415456543E0,-9.296417999E0
4.666753258E2,2.281106415E0,7.250921631E-1,-9.860145721E0
4.667764718E2,2.908900909E0,7.780819702E-1,-9.496701508E0
4.668776208E2,3.138074341E0,6.117778015E-1,-9.106612701E0
4.669787878E2,3.067121887E0,1.054407349E0,-8.871751099E0
4.670799518E2,3.454216919E0,2.655477905E-1,-9.824968872E0
4.671809348E2,2.297572174E0,1.105600891E0,-9.415570221E0
4.672821158E2,2.996319122E0,-1.001417542E-1,-9.191486206E0
4.673832578E2,2.958896942E0,8.810678101E-1,-9.703421631E0
4.674844308E2,2.669099579E0,1.565893707E0,-9.127419434E0
4.675856028E2,2.686613159E0,1.259031830E0,-9.457782440E0
4.676867558E2,2.805466003E0,1.426982574E0,-9.118288422E0
4.677879218E2,3.052153015E0,1.677112427E0,-9.164093170E0
4.678890868E2,2.928210754E0,2.125729523E0,-8.911268921E0
4.679902448E2,2.778821411E0,1.537153473E0,-9.327702942E0
4.680914068E2,2.781366119E0,1.773661652E0,-9.201066284E0
4.681925708E2,2.924468536E0,2.458038483E0,-8.997489624E0
4.682937088E2,2.943628693E0,2.985691223E0,-8.562793579E0
4.683948908E2,2.612517242E0,2.338886261E0,-9.330247650E0
4.684960578E2,2.441572723E0,2.608924713E0,-9.012608185E0
4.685972258E2,2.051932983E0,2.285148010E0,-1.047087570E1
4.686983868E2,2.461331635E0,2.605781250E0,-9.579329681E0
4.687995498E2,1.822160797E0,-4.120631104E0,-1.070244415E1
4.689007348E2,-1.443148956E0,-3.043620758E0,-9.798923035E0
4.690019008E2,-4.925657043E0,1.106843307E1,-9.726473694E0
4.691030518E2,-4.997657318E0,2.603805359E1,3.718716888E0
4.692042438E2,-6.514453125E0,-2.463427277E0,-2.073622879E1
4.693054108E2,2.866539001E-1,2.238295441E0,-8.046217804E0
4.694065608E2,1.578916626E0,4.593348083E0,-8.806786194E0
4.695077458E2,1.141376495E0,3.194207611E0,-1.033480865E1
4.696088898E2,1.035546570E0,1.342408447E0,-9.974807281E0
4.697100598E2,1.129401398E0,1.559307404E0,-1.003228775E1
4.698112118E2,1.707050171E0,1.340612183E0,-1.011476624E1
4.699123388E2,5.635780334E-1,1.385518799E0,-9.471853180E0
4.700135098E2,1.285975800E0,2.284698944E0,-9.778265991E0
4.701146638E2,1.850152588E0,5.291496277E-1,-9.065148926E0
4.702158208E2,2.207609253E0,3.701802063E-1,-9.395511932E0
4.703169478E2,2.182611237E0,-2.682421875E-1,-9.514065399E0
4.704181048E2,1.922901306E0,1.319655762E0,-9.665999451E0
4.705192808E2,2.057172089E0,1.083896027E0,-9.449100494E0
4.706204318E2,1.770518188E0,9.708810425E-1,-9.303453369E0
4.707215718E2,1.484612732E0,1.558109894E0,-9.832004242E0
4.708227428E2,2.210303650E0,1.493444366E0,-9.665700073E0
4.709238968E2,1.723815308E0,1.418001251E0,-9.655970306E0
4.710250468E2,1.871558075E0,1.353036346E0,-9.678423615E0
4.711261858E2,1.885778503E0,1.527723083E0,-9.268276520E0
4.712273398E2,1.732197876E0,1.603465576E0,-9.307944031E0
4.713285088E2,1.848056946E0,1.611399078E0,-9.320817261E0
4.714296738E2,1.897903290E0,1.325792999E0,-9.563462677E0
4.715308108E2,2.168091431E0,1.753902740E0,-8.954678650E0
4.716319898E2,2.166145477E0,1.243015137E0,-9.514664154E0
4.717331298E2,2.769540710E0,1.594783630E0,-9.696236572E0
4.718342538E2,1.942360840E0,2.401156769E0,-8.310568085E0
4.719354248E2,1.757195892E0,-1.044827271E0,-7.472910004E0
4.720365728E2,2.644550629E0,4.348307648E0,-5.871839447E0
4.721376111E2,-6.623725891E-1,5.069507904E0,-1.566103271E1
4.722387451E2,2.381846924E0,4.018393707E0,-1.335537735E1
4.723398851E2,2.524799652E0,1.237925720E-1,-1.062849792E1
4.724410441E2,-2.374661865E0,1.986069946E0,-6.855144653E0
4.725421931E2,-1.695673828E0,1.077459412E0,-8.531957703E0
4.726433271E2,-2.314636688E0,1.161883850E0,-1.254331604E1
4.727444721E2,-1.298399963E0,5.617518311E0,-6.991361389E0
4.728456141E2,-2.181264038E0,2.508782959E0,-8.436905365E0
4.729467571E2,-1.027762756E0,1.395398254E0,-7.533833313E0
4.730479071E2,3.104544067E0,7.437134399E0,-1.144025986E1
4.731490701E2,-1.768721924E0,2.892584839E0,-7.744894409E0
4.732502251E2,-4.069886627E0,1.729653168E0,-9.927355957E0
4.733513801E2,-1.374591522E0,1.692680054E0,-9.501192169E0
4.734525201E2,-1.765129395E0,1.970801697E0,-9.937085724E0
4.735536821E2,-2.340981903E0,2.101629639E0,-1.070723419E1
4.736548321E2,-1.888173523E0,2.424059143E0,-9.253607025E0
4.737559811E2,-2.245181122E0,1.262923737E0,-8.875493317E0
4.738571221E2,-2.845283203E0,-4.822222137E0,-9.854457550E0
4.739582851E2,-2.501148834E0,3.947291565E-1,-1.285302200E1
4.740594391E2,-3.650309143E0,3.129542084E0,-1.080602875E1
4.741605871E2,1.636846161E0,9.733958130E0,-8.097411346E0
4.742617241E2,-3.052302704E0,-2.466870117E-1,-1.121288269E1
4.743628961E2,-8.197403412E0,-6.360722809E0,-9.222172394E0
4.744640491E2,-4.240681458E0,2.067650299E0,-8.063731384E0
4.745651891E2,-8.149053955E-1,-2.699785767E0,-7.743547211E0
4.746663571E2,-8.285270691E-1,3.100053406E-1,-6.976991272E0
4.747675171E2,-1.334325256E0,5.287903748E0,-9.519005127E0
4.748686581E2,-3.639232178E0,7.252418518E-1,-1.020188507E1
4.749698251E2,-1.516795807E0,-1.832938385E0,-1.152378616E1
4.750709591E2,1.445094910E0,6.767427063E0,-9.058862000E0
4.751721281E2,-4.672683105E0,2.450404358E0,-9.076076202E0
4.752732781E2,-5.032834167E0,-9.678872681E-1,-1.007689499E1
4.753744321E2,-2.652035065E0,-3.928131409E0,-1.005474106E1
4.754755911E2,1.456920319E0,1.112666199E1,-9.294322357E0
4.755767541E2,-1.476978607E0,3.336711273E0,-8.125852203E0
4.756778911E2,-3.366948395E0,-2.695744171E0,-8.847052460E0
4.757790381E2,-8.915460205E-1,1.329235840E0,-8.346643066E0
4.758801591E2,-2.692900085E0,5.876330109E0,-8.829838257E0
4.759813121E2,-1.213227081E0,2.636916504E0,-8.749156036E0
4.760824611E2,-1.872755585E0,4.743485870E0,-1.129700775E1
4.761836131E2,-2.472707977E0,4.100872192E0,-1.019185593E1
4.762847441E2,-1.906734924E0,-4.032614136E0,-8.391998749E0
4.763858941E2,-7.138655090E-1,1.701362000E0,-9.176517334E0
4.764870451E2,-1.479972382E0,3.549418945E0,-8.264463959E0
4.765882001E2,-2.690954132E0,-7.087760925E-1,-9.395960999E0
4.766893381E2,-2.701731720E0,2.475851440E0,-9.855056305E0
4.767904941E2,-1.977238312E0,2.505340118E0,-7.991132355E0
4.768916491E2,-9.280700684E-1,-1.316063232E0,-1.035726196E1
4.769928001E2,-1.843865662E0,3.311114502E-1,-1.107397156E1
4.770939811E2,-6.372248840E-1,3.485801239E0,-9.279054108E0
4.771950074E2,4.212240601E-1,-2.664459229E-2,-8.122559052E0
4.772961254E2,1.534309387E-1,5.221142578E-1,-8.355474701E0
4.773973014E2,-1.929936676E0,2.275717621E0,-1.195803314E1
4.774984574E2,-1.719025269E0,3.457809448E0,-9.433682556E0
4.775995944E2,9.425898743E-1,4.682113495E0,-8.658594360E0
4.777007534E2,2.249073029E0,1.068478088E0,-1.257954071E1
4.778019044E2,-2.158211975E0,-1.434017944E-1,-8.941955109E0
4.779030604E2,2.251318359E-1,-1.910327454E0,-9.527986450E0
4.780042154E2,9.226812744E-1,2.627785492E0,-9.168733521E0
4.781053694E2,5.986051941E-1,3.498524780E0,-8.353229370E0
4.782064974E2,-2.264490967E0,2.864742737E0,-1.042507095E1
4.783076844E2,-5.807922363E-2,-1.303489380E0,-8.319998474E0
4.784088294E2,3.269950104E0,-1.354982300E0,-1.340013428E1
4.785099894E2,-6.239025879E-1,2.218087463E0,-8.417894897E0
4.786110994E2,2.960094452E0,6.214027863E0,-8.437204742E0
4.787122714E2,1.619631958E0,-1.317111053E0,-1.016760635E1
4.788134264E2,-6.843768311E-1,-2.701881409E-1,-9.596094818E0
4.789145914E2,-6.075865173E-1,4.980143738E0,-8.955277405E0
4.790157274E2,-7.828720093E-1,5.100792847E0,-7.393574982E0
4.791169054E2,5.970484314E0,2.591111755E0,-1.188064407E1
4.792180504E2,-1.733096008E0,2.519261169E-1,-1.016880386E1
4.793192124E2,1.487756195E0,-4.538861389E0,-6.075715485E0
4.794203344E2,7.667056274E-1,5.389692078E0,-9.614057465E0
4.795215224E2,2.833607483E-1,4.343966675E0,-8.503217468E0
4.796226904E2,-1.871408386E0,2.727328491E0,-1.018751495E1
4.797238404E2,-3.635939026E-1,-2.502496033E0,-9.224866791E0
4.798249974E2,4.247417450E0,2.487227783E0,-1.197180450E1
4.799261634E2,-2.104773102E0,4.528981934E0,-6.778204651E0
4.800272774E2,2.364932098E0,8.159232788E0,-8.571924591E0
4.801284554E2,-1.362167358E-2,2.147584076E0,-1.026490402E1
4.802295914E2,-1.779649200E0,1.697769470E0,-8.847950592E0
4.803307554E2,-2.619702301E0,3.307072906E0,-8.774752808E0
4.804319134E2,-1.221160583E0,4.504283295E0,-8.681047668E0
4.805330354E2,2.148781586E0,1.135359009E1,-1.158231445E1
4.806341914E2,2.129172363E0,-1.407073975E0,-1.039228912E1
4.807353674E2,4.793032837E-1,-1.761536865E0,-1.097921860E1
4.808365174E2,1.485959930E0,7.940387878E0,-7.709867249E0
4.809376694E2,-3.514242096E0,6.181545410E0,-3.910318451E0
4.810388324E2,3.679498444E0,4.032165070E0,-1.082249451E1
4.811399904E2,-4.650828552E-1,4.327949982E0,-7.640561371E0
4.812411624E2,1.236728210E0,-3.222798157E-1,-1.050725006E1
4.813423254E2,-1.374591522E0,1.131646729E0,-1.024260040E1
4.814434684E2,2.530487823E0,2.538720703E0,-8.772208099E0
4.815446384E2,-3.333567810E-1,1.535506897E0,-1.279808624E1
4.816458014E2,-2.411485291E0,9.767488403E0,-1.019455032E1
4.817469474E2,6.194119263E-1,4.338428192E0,-6.101162567E0
4.818481234E2,-2.863096161E0,3.620970154E0,-8.516988831E0
4.819492754E2,-1.270857239E0,4.966671753E-1,-6.854845276E0
4.820504754E2,-2.984942780E0,2.209405518E0,-2.160023209E1
4.821515026E2,1.122216339E0,1.113833771E0,-1.150058441E1
4.822526456E2,-6.846762085E-1,-5.528453522E0,-4.112398224E0
4.823537916E2,-6.073320465E0,1.048509613E1,-6.164480896E0
4.824549746E2,-9.154962158E-1,6.129753113E0,-1.146944916E1
4.825561376E2,3.350632324E0,2.574645996E0,-4.167184296E0
4.826573016E2,4.781955872E0,1.670211777E1,-1.501392838E1
4.827584886E2,-7.533234558E0,4.245321808E0,-1.256382339E1
4.828596556E2,-7.032376099E-1,8.403075714E0,-1.281964142E1
4.829608086E2,-1.182091827E0,2.613415375E0,-1.219514008E0
4.830619606E2,-5.059029694E0,5.439239044E0,-5.442681885E0
4.831631546E2,1.153800659E0,5.878276062E-1,-1.458402237E1
4.832643036E2,-1.252744904E0,-3.499722290E0,-1.725716354E1
4.833654846E2,-2.447410583E-1,8.701405334E0,-2.271526337E0
4.834666346E2,-2.098037109E0,-6.390660553E0,-1.421982971E1
4.835678086E2,-2.018402710E0,-4.015250244E0,-5.740562439E0
4.836689726E2,-2.990032196E0,6.291716309E0,-1.200518509E1
4.837701246E2,-4.796475677E0,6.086343384E0,-2.517315216E0
4.838712876E2,-2.671793976E0,-1.540446625E0,-1.522753418E1
4.839724336E2,3.213816833E-1,5.119354248E-2,-9.999805298E0
4.840735716E2,6.306385803E-1,6.353687439E0,-8.479716339E0
4.841747466E2,-3.970193939E0,4.425247650E0,-8.739875336E0
4.842758966E2,-1.929487610E-1,1.791773987E0,-8.622818756E0
4.843770636E2,-6.032455444E-1,-6.721023560E-2,-5.318589935E0
4.844782356E2,2.322869568E0,2.089909012E1,-1.632879410E1
4.845793986E2,2.709365845E-2,-6.155050507E0,-6.468049622E-1
4.846805536E2,-3.719764709E0,7.091952209E0,-5.832920380E0
4.847817196E2,-4.126768341E0,9.085356903E0,-1.397164581E1
4.848828746E2,-4.992717590E0,-1.157093811E-1,-5.979016571E0
4.849840506E2,-6.025270386E0,5.219196625E0,-8.111332397E0
4.850852046E2,-4.320465546E0,4.203109589E0,-6.298751678E0
4.851863806E2,-5.787564697E0,2.814896393E0,-6.536008301E0
4.852875456E2,-6.373146973E0,7.170688477E0,-8.020171967E0
4.853886926E2,-4.284240875E0,1.369352417E0,-7.585026855E0
4.854898896E2,-4.761298828E0,1.427281952E0,-8.777746582E0
4.855910446E2,-5.787564697E0,1.579365692E0,-8.258775787E0
4.856922026E2,-3.909270630E0,4.584965515E-1,-8.418793030E0
4.857933786E2,-4.968168640E0,2.079326019E0,-1.026400589E1
4.858945466E2,-4.773573303E0,-3.426374817E-1,-9.968370667E0
4.859956936E2,-3.136577454E0,-8.750802612E-1,-9.055419159E0
4.860968656E2,-2.313139801E0,-2.847079468E-1,-9.328451385E0
4.861980286E2,-2.193837891E0,6.721023560E-2,-9.597741394E0
4.862991836E2,-1.552721100E0,-1.120420074E0,-9.790690155E0
4.864003546E2,-9.234297180E-1,-8.884025574E-1,-9.160350952E0
4.865015086E2,-2.896476746E-1,-1.469943237E-1,-9.712552643E0
4.866026516E2,-2.951861572E-1,-8.050259399E-1,-9.448801117E0
4.867038336E2,2.661465454E-1,-2.067201233E-1,-9.840386810E0
4.868049876E2,3.122506714E-1,-7.420069885E-1,-9.705367584E0
4.869061626E2,5.043013000E-1,-1.965113525E0,-9.743089142E0
4.870073076E2,7.264393616E-1,-1.384171600E0,-9.451495514E0
4.871084886E2,8.337661743E-1,-1.314416656E0,-9.801318054E0
4.872095196E2,7.836204529E-1,-1.457818451E0,-9.166039124E0
4.873106946E2,8.153544617E-1,-1.375190277E0,-9.239386597E0
4.874118616E2,1.018332367E0,-1.400188293E0,-9.202712860E0
4.875130286E2,8.146060181E-1,-1.363664246E0,-9.692194977E0
4.876141766E2,1.419049072E0,-1.414857788E0,-9.187444611E0
4.877153636E2,9.741741943E-1,-1.556463318E0,-9.083560638E0
4.878165226E2,1.437161407E0,-3.420387268E-1,-1.014545242E1
4.879176596E2,1.088237000E0,-2.550845490E0,-9.990973663E0
4.880188366E2,6.304888916E-1,-1.800455933E0,-9.736652527E0
4.881200026E2,1.089434509E0,-1.372495880E0,-9.677675171E0
4.882211576E2,1.161734161E0,-1.567839661E0,-9.681267700E0
4.883223376E2,1.073567505E0,-1.358425140E0,-9.559570770E0
4.884234886E2,1.291065216E0,-1.132694550E0,-9.602681122E0
4.885246586E2,1.317709808E0,-1.625320129E0,-9.218729553E0
4.886258206E2,1.383722534E0,-1.540147247E0,-9.393865356E0
4.887269906E2,1.522184601E0,-1.085243225E0,-9.364077301E0
4.888281596E2,1.381477203E0,-9.093589783E-1,-9.412426758E0
4.889293276E2,1.703008575E0,-4.282594299E-1,-9.611512756E0
4.890304836E2,1.584006042E0,-8.893006897E-1,-9.697583771E0
4.891316776E2,1.410965881E0,-8.592132568E-1,-9.553134155E0
4.892328546E2,1.274599457E0,-1.059646454E0,-9.752669220E0
4.893340256E2,1.138682098E0,-1.095122681E0,-9.706415405E0
4.894351776E2,1.028511200E0,-1.079555054E0,-9.765093384E0
4.895363656E2,8.906478882E-1,-1.361718292E0,-9.706864471E0
4.896375356E2,9.351054382E-1,-1.459614716E0,-9.573791199E0
4.897387076E2,8.026309204E-1,-1.356179810E0,-9.586514740E0
4.898398946E2,8.430468750E-1,-1.330283661E0,-9.876461792E0
4.899410496E2,4.147874451E-1,-1.404828644E0,-9.578281860E0
4.900422296E2,5.798941040E-1,-1.688339081E0,-9.622440033E0
4.901434036E2,6.578819275E-1,-1.380878448E0,-9.714348907E0
4.902445526E2,6.578819275E-1,-1.707050171E0,-9.567803650E0
4.903457246E2,-2.859054565E-2,-1.372495880E0,-9.698631592E0
4.904468996E2,8.250842285E-1,-1.518143005E0,-9.515412598E0
4.905480756E2,7.626640320E-1,-1.427581329E0,-9.542655945E0
4.906492416E2,7.405101013E-1,-1.278940430E0,-9.631121979E0
4.907504436E2,8.072712708E-1,-1.569785614E0,-9.408085785E0
4.908516326E2,7.792794800E-1,-1.152453461E0,-9.461674347E0
4.909528266E2,8.140072632E-1,-1.049617310E0,-9.774374084E0
4.910539916E2,6.114784241E-1,-1.438957672E0,-9.945617981E0
4.911551976E2,1.056502991E0,-1.177451477E0,-9.710756378E0
4.912563936E2,8.110134888E-1,-1.288670197E0,-9.768835602E0
4.913575746E2,4.525090027E-1,-1.331032104E0,-9.165590057E0
4.914587456E2,5.911207581E-1,-2.223176880E0,-9.333241425E0
4.915599446E2,2.686912537E-1,-1.401086426E0,-1.028032196E1
4.916610966E2,-4.041595459E-3,-9.262738037E-1,-1.013946487E1
4.917622956E2,2.227368164E-1,-1.432970123E0,-9.667496338E0
4.918634666E2,-4.550537109E-2,-2.204914856E0,-8.655001831E0
4.919646386E2,6.622229004E-1,-2.684367828E0,-9.400002594E0
4.920658166E2,-3.924838257E-1,-2.984344025E0,-1.068627777E1
4.921668654E2,9.089099121E-1,-1.776356049E0,-1.060754150E1
4.922680204E2,9.768685913E-1,-2.060165863E0,-8.887318726E0
4.923692214E2,5.213658142E-1,-1.050964508E0,-9.719138947E0
4.924703624E2,1.009650421E0,-2.007924500E0,-7.941585388E0
4.925715514E2,8.205935669E-1,-1.385369110E0,-8.691974945E0
4.926726844E2,-4.787045288E-1,-2.428400116E0,-8.927734680E0
4.927738834E2,-1.844763794E0,-2.111359406E0,-9.401649170E0
4.928750574E2,-4.276606750E-1,-1.291663971E0,-9.642348633E0
4.929762234E2,-1.595681763E-1,-1.355730743E0,-9.295070801E0
4.930773974E2,-1.103954315E0,-1.034349060E0,-9.796228638E0
4.931785514E2,-8.216413879E-1,-1.295855255E0,-1.188184158E1
4.932797094E2,-1.920206909E0,-2.620301056E0,-9.946815491E0
4.933808704E2,2.956352234E-1,-1.221160583E0,-1.022912842E1
4.934820104E2,2.511776733E-1,6.077362061E-2,-9.572444000E0
4.935831644E2,3.688330078E-1,-1.353784790E0,-9.291178894E0
4.936843514E2,4.716691589E-1,-1.082249451E0,-8.952583008E0
4.937855274E2,-5.842350769E-1,-3.603007507E-1,-1.027029282E1
4.938866964E2,-4.209246826E-1,-4.300556946E-1,-9.079519043E0
4.939878864E2,4.839436340E-1,-1.347497864E0,-9.565558319E0
4.940890664E2,7.173083496E-1,-8.223898315E-1,-9.551487579E0
4.941902504E2,1.264869690E0,-6.236032104E-1,-9.911488953E0
4.942914284E2,7.367678833E-1,-5.771997070E-1,-9.307045898E0
4.943925944E2,2.070793762E0,-6.767427063E-1,-1.015218842E1
4.944937624E2,2.209555206E0,-1.437011719E-2,-9.576485596E0
4.945949124E2,1.998943176E0,4.046086121E-1,-9.105115814E0
4.946960304E2,1.888622589E0,-1.955533447E0,-9.240883484E0
4.947971864E2,2.005978546E0,3.266207886E-1,-9.195827179E0
4.948983384E2,2.606978760E0,9.027726746E-1,-9.813891907E0
4.949994994E2,1.839973755E0,-2.915936279E-1,-1.001731888E1
4.951006324E2,2.813399506E0,4.915777588E-1,-9.730664978E0
4.952017994E2,2.354453888E0,1.122665405E-2,-9.103020172E0
4.953029424E2,2.580633545E0,-1.874102783E-1,-9.306896210E0
4.954041344E2,2.820285187E0,9.011260986E-2,-9.094038849E0
4.955052954E2,3.006497955E0,-3.023712158E-1,-9.064101105E0
4.956064564E2,3.203188934E0,-2.793191528E-1,-9.100176086E0
4.957076224E2,3.087778931E0,-4.414320374E-1,-9.369615784E0
4.958087994E2,3.081641693E0,-3.977229309E-1,-9.220974884E0
4.959099724E2,3.018173676E0,-3.510200500E-1,-9.110205231E0
4.960111564E2,2.987188110E0,-7.351213074E-1,-9.165590057E0
4.961123544E2,3.119662628E0,-3.731739807E-1,-9.111552429E0
4.962135304E2,3.134631500E0,-4.227209473E-1,-9.292526093E0
4.963146884E2,2.958298187E0,-6.942562866E-1,-9.375902710E0
4.964158864E2,3.152594147E0,-3.817062378E-1,-9.370064850E0
4.965170654E2,2.959645386E0,-3.689826965E-1,-9.109606476E0
4.966182194E2,3.125650177E0,-4.203259277E-1,-9.432335358E0
4.967194004E2,2.874173126E0,-5.661227417E-1,-9.209748230E0
4.968205594E2,3.043022003E0,-5.547463989E-1,-9.281449127E0
4.969217304E2,3.009042664E0,-2.490820312E-1,-9.332642670E0
4.970228774E2,3.380719757E0,2.800675964E-1,-9.522447968E0
4.971240154E2,2.903512115E0,-3.019221497E-1,-8.966204681E0
4.972250452E2,3.382516022E0,-3.351530457E-1,-9.447603607E0
4.973262022E2,2.757266235E0,-6.301895142E-1,-8.631201324E0
4.974273372E2,2.784210205E0,5.179229736E-2,-8.622818756E0
4.975285112E2,2.562820587E0,-1.883084106E-1,-9.823771362E0
4.976296662E2,2.501897278E0,-8.083190918E-2,-9.365424500E0
4.977308272E2,2.290985870E0,1.199006653E-1,-9.190737762E0
4.978319822E2,2.894530792E0,3.902384949E-1,-9.045539703E0
4.979331332E2,2.535128174E0,4.589456177E-1,-1.069376221E1
4.980343132E2,2.323618011E0,-7.777825928E-1,-1.060454773E1
4.981354772E2,2.446961517E0,-1.359922028E0,-1.040935364E1
4.982366262E2,9.057664490E-1,-1.900148621E0,-9.467811584E0
4.983378142E2,2.476599884E0,-2.152673492E0,-8.658594360E0
4.984389842E2,2.712359619E0,-2.364483032E0,-7.899522858E0
4.985401502E2,2.049987030E0,-1.038690033E0,-8.866811371E0
4.986412952E2,1.095721436E-1,-1.370849304E0,-8.522527313E0
4.987424582E2,1.434017944E-1,-2.527194672E0,-9.859846344E0
4.988436162E2,6.614744568E-1,-4.358336792E0,-8.369844818E0
4.989447852E2,2.217788086E0,-2.726430359E0,-7.753276978E0
4.990459282E2,3.503165131E0,-5.222040710E0,-1.165326691E1
4.991471212E2,3.808081055E0,-2.600392456E0,-1.122231308E1
4.992482712E2,2.008223877E0,1.115330658E0,-8.835676117E0
4.993494242E2,2.653382263E0,-1.766775970E0,-8.885672150E0
4.994505612E2,1.634301453E0,-4.542304230E0,-7.881111145E0
4.995517432E2,1.592687988E0,-3.062481537E0,-7.594756622E0
4.996529142E2,1.412313080E0,-1.381626892E0,-9.996961212E0
4.997540862E2,4.861889648E-1,-2.384541321E0,-1.048329987E1
4.998552242E2,7.378157043E-1,-2.139351196E0,-8.096662903E0
4.999564062E2,1.914518738E0,-2.035766602E-1,-1.114686996E1
5.000575772E2,9.624984741E-2,-1.421893158E0,-1.192120972E1
5.001587252E2,-7.699987793E-1,-5.494923248E0,-9.532626801E0
5.002598572E2,2.633473663E0,-1.712588654E0,-8.779692535E0
5.003610402E2,2.843037872E0,-1.076261902E0,-8.440348206E0
5.004621912E2,3.072360992E0,-1.898951111E0,-7.575147400E0
5.005633512E2,2.084265747E0,-1.125958557E0,-7.747439117E0
5.006645062E2,1.936073914E0,-1.925146637E0,-9.084907837E0
5.007657002E2,1.581910400E0,-2.921325073E0,-9.021140442E0
5.008668792E2,2.009571075E0,-2.803520050E0,-9.587712250E0
5.009680472E2,2.190993805E0,-2.189347229E0,-9.210197296E0
5.010692392E2,2.681523743E0,-1.924098816E0,-8.919052734E0
5.011704272E2,2.827320557E0,-1.878144379E0,-9.590107269E0
5.012716142E2,2.110161896E0,-1.941462708E0,-8.932375031E0
5.013728022E2,2.953358459E0,-1.090332642E0,-9.538015594E0
5.014739752E2,2.704426117E0,-2.582280121E0,-8.778345337E0
5.015751682E2,2.914888458E0,-2.472258911E0,-9.088350677E0
5.016763362E2,2.909948730E0,-1.778451691E0,-8.933273163E0
5.017774962E2,2.390229492E0,-1.567989349E0,-9.845476227E0
5.018786972E2,2.129920807E0,-2.730471954E0,-9.513466644E0
5.019798752E2,2.263892212E0,-1.816023560E0,-9.404642944E0
5.020810542E2,2.327809296E0,-2.793341217E0,-9.251062317E0
5.021820928E2,2.270328827E0,-2.760409698E0,-9.037007446E0
5.022832478E2,2.719544678E0,-1.557361450E0,-8.853788452E0
5.023844298E2,2.419718170E0,-2.109413452E0,-8.749006348E0
5.024856008E2,2.057920532E0,-2.728825378E0,-8.752449188E0
5.025867638E2,2.168540497E0,-2.574795685E0,-8.959319000E0
