"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.833398625E0,1.863025818E0,6.430627441E0,7.214696960E0
7.934616625E0,1.930385742E0,6.309828644E0,7.345075836E0
8.035683667E0,1.977986755E0,4.450545044E0,7.170089722E0
8.136891667E0,1.682201843E0,5.923781433E0,7.435637512E0
8.238099667E0,1.787882080E0,5.843847656E0,7.716752930E0
8.339313667E0,1.770667877E0,5.378166046E0,7.680228882E0
8.440522667E0,1.938319244E0,6.548432465E0,7.675738220E0
8.541732667E0,2.290836182E0,6.130950623E0,6.446195068E0
8.642915667E0,6.945556641E-1,6.151607666E0,7.015012207E0
8.744147667E0,1.099613342E0,6.467151489E0,6.638395386E0
8.845355667E0,1.520388336E0,6.799161072E0,7.026538239E0
8.946547667E0,1.522334290E0,6.664590912E0,7.044650574E0
9.047728667E0,1.576970673E0,6.700516205E0,7.098538513E0
9.148912667E0,1.502575378E0,6.701114960E0,6.846313019E0
9.250105667E0,1.655706940E0,6.842570801E0,6.885830841E0
9.351289667E0,1.624122620E0,6.803052979E0,6.859335938E0
9.452446667E0,1.277892609E0,6.588998108E0,5.528752899E0
9.553649667E0,1.669927368E0,6.851851501E0,6.564149780E0
9.654841667E0,1.819765778E0,6.702462158E0,6.640191650E0
9.756034667E0,2.156864777E0,6.927743683E0,7.143295441E0
9.857231667E0,2.174827423E0,6.775061188E0,6.676416321E0
9.958433667E0,2.990481262E0,6.781797180E0,6.835535431E0
1.005962267E1,2.436932373E0,6.594087524E0,6.815177765E0
1.016081567E1,2.861150208E0,6.208190002E0,7.272327118E0
1.026200667E1,1.465751953E0,5.799539795E0,7.228917389E0
1.036322267E1,2.409988403E0,6.592890015E0,6.823560333E0
1.046443867E1,2.528242493E0,6.140830078E0,7.222780151E0
1.056565967E1,2.332000580E0,6.114185486E0,7.307054901E0
1.066684367E1,1.991608429E0,5.779032440E0,7.855364685E0
1.076806867E1,6.843768311E-1,5.581892395E0,7.969277802E0
1.086927967E1,1.955533447E0,6.837331696E0,7.729626160E0
1.097049067E1,1.187779999E0,6.004613342E0,7.431745605E0
1.107168967E1,8.177494812E-1,6.215674438E0,7.215595093E0
1.117288867E1,7.262896729E-1,6.141129456E0,7.307653656E0
1.127409767E1,7.917036438E-1,6.286028137E0,7.623945923E0
1.137527567E1,6.798861694E-1,6.383774872E0,7.572752380E0
1.147648367E1,1.700463867E-1,6.022426300E0,7.352859650E0
1.157771967E1,8.372090149E-1,6.243666229E0,8.498277740E0
1.167892967E1,1.113833771E0,6.664590912E0,7.156318359E0
1.178012267E1,2.290237427E-1,5.864953766E0,7.498357086E0
1.188134267E1,1.237027588E0,6.714287567E0,7.201823730E0
1.198254067E1,8.214916992E-1,6.231990509E0,7.399861908E0
1.208376067E1,1.553768921E0,6.496340790E0,7.175628204E0
1.218493767E1,1.746567993E0,6.488407288E0,7.164850616E0
1.228615567E1,2.242187347E0,6.680906982E0,6.669231262E0
1.238736967E1,2.005679169E0,6.244264984E0,7.104376373E0
1.248858367E1,2.653681641E0,6.033802643E0,7.456743622E0
1.258978367E1,2.380200348E0,5.414390717E0,7.656727753E0
1.269101067E1,2.600392456E0,5.303171997E0,7.598349152E0
1.279220767E1,2.432441711E0,6.330785065E0,7.464377747E0
1.289342467E1,2.516716461E0,6.620432739E0,7.324867859E0
1.299450754E1,2.486479340E0,6.590794373E0,6.111491089E0
1.309570454E1,1.549278259E0,6.456523590E0,7.397766266E0
1.319690254E1,2.487078094E0,6.936575317E0,6.312822418E0
1.329809654E1,2.544857941E0,6.567293243E0,6.995253296E0
1.339930154E1,2.070943451E0,6.850803680E0,6.721472626E0
1.350048954E1,2.817441101E0,6.974446564E0,6.494544525E0
1.360170754E1,2.281555481E0,6.438710632E0,6.606362000E0
1.370291554E1,2.217788086E0,6.474785614E0,6.703659668E0
1.380409054E1,2.007625122E0,6.284830627E0,6.623576202E0
1.390530454E1,2.700833588E0,6.646478577E0,7.358996887E0
1.400654454E1,2.426903229E0,6.397546234E0,6.765930176E0
1.410773854E1,2.759810944E0,6.224955139E0,7.407945099E0
1.420892154E1,1.995350647E0,5.725892944E0,7.447911987E0
1.431008054E1,2.156116333E0,5.683980103E0,7.088958435E0
1.441128654E1,2.399659882E0,6.219266968E0,7.803572388E0
1.451246854E1,2.277813263E0,6.462960205E0,7.570057983E0
1.461366154E1,2.139949951E0,7.066205750E0,6.762786713E0
1.471482654E1,2.240840149E0,6.525081024E0,5.977519684E0
1.481604054E1,2.248773651E0,7.282505951E0,5.899831238E0
1.491720654E1,2.309247894E0,7.012916565E0,6.234684906E0
1.501841154E1,2.864593048E0,7.146887970E0,6.052962799E0
1.511959954E1,3.379073181E0,7.312294006E0,5.748495941E0
1.522079554E1,2.775677948E0,7.121141510E0,6.326294403E0
1.532199254E1,3.083437958E0,6.960076447E0,6.119424591E0
1.542316954E1,2.614612885E0,6.967261505E0,6.209387512E0
1.552435354E1,3.068618774E0,6.823111267E0,6.422843628E0
1.562554954E1,2.709814911E0,7.131320343E0,5.664520569E0
1.572672954E1,2.792293396E0,7.152127075E0,6.578220520E0
1.582791154E1,1.393003235E0,5.867648163E0,6.152206421E0
1.592909654E1,3.655398560E0,4.093088379E0,7.442523193E0
1.603027454E1,9.756710815E-1,8.678353271E0,4.575385437E0
1.613150154E1,2.508333893E0,7.926915894E0,4.482728119E0
1.623266754E1,2.168390808E0,7.549700317E0,5.610782318E0
1.633387854E1,2.124082947E0,7.648943939E0,5.892795868E0
1.643508054E1,2.659968567E0,7.940836945E0,6.014642487E0
1.653627454E1,2.053729248E0,7.602690125E0,5.476361847E0
1.663748254E1,2.143542480E0,7.822283478E0,5.952671356E0
1.673868454E1,2.235900421E0,7.437433777E0,5.920338593E0
1.683986254E1,1.970202942E0,7.296876068E0,5.938450928E0
1.694109754E1,2.465822296E0,7.258256378E0,5.848188629E0
1.704229654E1,2.720293121E0,7.219337311E0,6.159092102E0
1.714350054E1,2.325713654E0,6.824159088E0,6.327491913E0
1.724469654E1,2.352657623E0,6.872209167E0,6.690936127E0
1.734588254E1,2.139650574E0,6.551725616E0,7.029082947E0
1.744710454E1,2.412682800E0,6.923851776E0,6.492897949E0
1.754829554E1,2.414628754E0,6.385122070E0,6.791227570E0
1.764951754E1,2.703228607E0,6.780449982E0,7.091503143E0
1.775071554E1,2.185006256E0,6.365213470E0,7.367678833E0
1.785190254E1,2.371219025E0,6.329138489E0,6.936126251E0
1.795308954E1,2.572999420E0,6.290518799E0,7.013814697E0
1.805414225E1,3.281476135E0,7.658973083E0,6.730304260E0
1.815531025E1,1.706451416E0,6.449787598E0,6.956034851E0
1.825649225E1,2.043849792E0,6.774312744E0,6.050268402E0
1.835768025E1,2.553090820E0,7.285350037E0,6.671027527E0
1.845887425E1,2.688858490E0,7.168143768E0,5.871240692E0
1.856008225E1,2.980751495E0,7.489076385E0,6.150709534E0
1.866124725E1,2.927312622E0,7.077282715E0,5.953569489E0
1.876247625E1,2.422262878E0,7.024143219E0,6.113137665E0
1.886367825E1,2.334545288E0,6.954238586E0,6.403833160E0
1.896488525E1,2.824177094E0,6.604565735E0,6.037993927E0
1.906606325E1,2.473755798E0,6.789580994E0,6.686445465E0
1.916729425E1,3.050656128E0,6.426436157E0,6.722969513E0
1.926847825E1,3.218606873E0,6.509214020E0,6.571783905E0
1.936972525E1,2.651585999E0,5.987548828E0,6.560557251E0
1.947090725E1,3.639232178E0,6.911726990E0,7.285350037E0
1.957209325E1,2.282752991E0,5.865103455E0,6.890171814E0
1.967323125E1,1.290915527E0,6.636449432E0,6.940467224E0
1.977442025E1,1.908531189E-1,6.416706390E0,7.094047852E0
1.987565925E1,1.769320679E-1,6.794371033E0,6.870412903E0
1.997685425E1,2.034269714E-1,7.136858826E0,7.108717346E0
2.007805825E1,7.773335266E-1,7.127428436E0,7.147187347E0
2.017926925E1,7.078779602E-1,6.530170441E0,6.941664734E0
2.028046125E1,1.795216827E0,7.193441162E0,6.593339081E0
2.038165325E1,1.611698456E0,6.334527283E0,6.892716522E0
2.048287525E1,1.972897339E0,6.592590637E0,7.066954193E0
2.058407825E1,2.470312958E0,6.702013092E0,6.779551849E0
2.068529725E1,2.577939148E0,6.532415771E0,6.944059753E0
2.078651225E1,2.864293671E0,6.650819550E0,6.369554443E0
2.088771525E1,2.584675140E0,6.799460449E0,6.791377258E0
2.098893525E1,2.766996002E0,6.506968689E0,6.655759277E0
2.109015325E1,2.504591675E0,6.449787598E0,6.696474609E0
2.119138725E1,2.984793091E0,7.033573608E0,6.373745728E0
2.129261925E1,2.509381714E0,6.872358856E0,6.479875031E0
2.139384525E1,2.216889954E0,7.196135559E0,5.928870850E0
2.149504725E1,1.810634766E0,7.399712219E0,6.411766663E0
2.159627425E1,2.077829132E0,7.332352295E0,5.859864349E0
2.169748725E1,2.279310150E0,7.406747589E0,5.415737915E0
2.179870325E1,2.730022888E0,7.570057983E0,5.347629547E0
2.189989325E1,2.775528259E0,7.452402649E0,5.758674774E0
2.200109325E1,2.556982727E0,7.062014465E0,6.393654327E0
2.210229825E1,2.914888458E0,7.549850006E0,6.216722260E0
2.220351025E1,3.098107452E0,7.468269653E0,6.053411865E0
2.230469825E1,2.887196045E0,7.604486389E0,6.100713501E0
2.240590425E1,2.651885376E0,7.331753540E0,5.513185272E0
2.250709725E1,2.647394714E0,7.570207672E0,5.296436005E0
2.260829725E1,2.392474823E0,7.226971436E0,5.783672791E0
2.270946525E1,2.176623688E0,6.963668976E0,6.451434174E0
2.281069225E1,2.009720764E0,7.134164429E0,6.275549927E0
2.291189625E1,1.761536865E0,7.215595093E0,6.655310211E0
2.301298637E1,1.553918610E0,7.432344360E0,6.964267731E0
2.311416538E1,1.019529877E0,6.956633606E0,6.575376434E0
2.321536737E1,6.346801758E-1,6.691534882E0,7.050189056E0
2.331659438E1,1.046623535E0,6.728058929E0,7.389234009E0
2.341779038E1,8.333171082E-1,6.866371307E0,6.589596863E0
2.351898638E1,1.100960541E0,6.660848694E0,6.768325195E0
2.362016638E1,1.241218872E0,7.084767151E0,6.828200684E0
2.372137938E1,1.084644470E0,6.736291809E0,7.047494659E0
2.382257038E1,6.963519287E-1,6.253395996E0,7.473059692E0
2.392374138E1,6.177653503E-1,6.073021088E0,7.753127289E0
2.402495638E1,6.548881531E-1,6.029761047E0,7.599846039E0
2.412615237E1,-1.450932770E0,5.496719513E0,9.217681732E0
2.422734137E1,2.177372131E0,6.620283051E0,6.411916351E0
2.432849638E1,2.337688751E0,6.833439789E0,6.218518524E0
2.442971137E1,4.948260040E0,7.393275604E0,3.810625763E0
2.453091738E1,6.381379852E0,6.600973206E0,2.588117981E-1
2.463211338E1,6.956633606E0,6.054160309E0,-2.164498901E0
2.473328137E1,6.647676086E0,6.154002686E0,-1.987566833E0
2.483450138E1,7.044351196E0,4.812342682E0,-5.616320801E-1
2.493569838E1,8.408763885E0,4.751419373E0,-1.605261841E0
2.503691738E1,1.029723679E1,4.920118561E0,-2.212548981E0
2.513809738E1,4.999303894E0,6.693929901E0,6.130800934E0
2.523935338E1,-2.868035889E-1,5.052593079E0,9.106612701E0
2.534055438E1,-5.583389282E-2,4.738246765E0,8.281378784E0
2.544176138E1,1.483415222E0,4.869972839E0,8.309819641E0
2.554295738E1,3.064427490E0,3.324287109E0,9.117689667E0
2.564419638E1,3.711980896E0,2.131866760E0,1.097921860E1
2.574539138E1,4.347110138E0,1.329235840E-1,1.156644745E1
2.584661738E1,3.288810883E0,8.029302979E-1,8.821455688E0
2.594773338E1,3.467838593E0,3.043022003E0,6.326144714E0
2.604894638E1,1.834135895E0,3.718567200E0,6.983128510E0
2.615017838E1,-5.610333252E-1,6.457421722E0,6.558162231E0
2.625138337E1,9.836045837E-1,4.638404388E0,1.106948090E1
2.635259438E1,5.424270172E0,9.139993286E-1,1.312590454E1
2.645378738E1,6.224057007E0,2.532733154E0,1.237162308E1
2.655499337E1,6.352789307E0,2.065105591E0,1.098281113E1
2.665617938E1,3.042423248E0,1.823507996E0,5.183421021E0
2.675740138E1,5.115162964E0,3.112776947E0,6.839427338E0
2.685859638E1,5.097948761E0,1.866917725E0,6.477779388E0
2.695977838E1,3.989952850E0,1.782942352E0,3.310815125E0
2.706096438E1,7.173532562E0,3.766168213E-1,7.214098206E0
2.716219638E1,8.147257690E0,1.504371643E0,1.193887299E1
2.726338838E1,1.079270645E1,4.158652039E0,7.626041565E0
2.736461337E1,4.996609497E0,2.927013245E0,4.812642059E0
2.746580838E1,3.069816284E0,2.991379395E0,4.069886627E0
2.756701638E1,3.531905365E0,4.119433594E0,6.184838562E0
2.766821438E1,4.391567688E0,5.279371490E0,1.123982666E1
2.776942238E1,8.853638763E0,1.793270874E0,1.662368088E1
2.787062538E1,6.570137329E0,-2.826123047E-1,9.330097961E0
2.797171117E1,5.004243622E0,-4.408332825E-1,5.874982910E0
2.807291417E1,4.451742554E0,6.601272583E-1,3.418141937E0
2.817414017E1,6.808890839E0,3.969295807E0,3.998784485E0
2.827533917E1,6.987619171E0,2.639610901E0,3.904480591E0
2.837655317E1,8.098459167E0,9.014254761E-1,3.555556183E0
2.847776717E1,1.012958542E1,3.310216370E0,8.257727966E0
2.857895217E1,8.334368591E0,-2.157912598E0,1.163036453E1
2.868015517E1,3.317551117E0,2.127675476E0,6.214027863E0
2.878137817E1,4.578528900E0,3.827839966E0,3.675157471E0
2.888259017E1,4.495152283E0,5.612428894E0,3.837719421E0
2.898379817E1,6.286477203E0,6.669830017E0,3.967050476E0
2.908498517E1,7.665709076E0,6.474785614E0,7.374714203E0
2.918621017E1,1.003198837E1,4.229005737E0,7.147486725E0
2.928741117E1,9.171727295E0,2.933000793E0,3.078947296E0
2.938861217E1,6.797514496E0,2.186503143E0,-2.606080627E-1
2.948980017E1,7.574398956E0,1.894909515E0,-8.532257080E-2
2.959101317E1,7.488926697E0,4.302951965E0,3.104843445E0
2.969221217E1,7.078180847E0,4.511917419E0,1.100316879E1
2.979341717E1,7.102729797E0,3.540886688E0,1.113115265E1
2.989459617E1,5.195246429E0,2.501597900E0,3.836821289E0
2.999582317E1,4.890480194E0,3.114124146E0,3.043770447E0
3.009703017E1,4.356839905E0,3.725153503E0,3.117566986E0
3.019820517E1,4.123475189E0,5.467380524E0,2.812800751E0
3.029940117E1,5.496270447E0,7.786058807E0,6.576573944E0
3.040062617E1,8.607101440E0,6.460565186E0,1.492231888E1
3.050184017E1,8.685987396E0,2.949017487E0,8.744964752E0
3.060306017E1,6.513405304E0,3.436403961E0,2.158211975E0
3.070424017E1,6.775659943E0,3.560495911E0,3.283422089E0
3.080546717E1,6.214327240E0,1.816772003E0,1.519789581E0
3.090666517E1,7.197033691E0,7.472460938E-1,4.045187988E0
3.100783617E1,8.497379608E0,3.991599426E0,5.918542328E0
3.110906717E1,1.146091690E1,2.242187347E0,1.179008240E1
3.121027317E1,7.156318359E0,1.961221619E0,4.143084412E0
3.131148217E1,5.190755768E0,2.653531952E0,3.454067230E0
3.141269717E1,5.913003845E0,3.459456024E0,2.402953033E0
3.151387617E1,6.744674377E0,4.779860229E0,8.457412720E-1
3.161511017E1,4.597239990E0,8.115972748E0,4.304897919E0
3.171631417E1,7.597001953E0,7.442523193E0,1.347512833E1
3.181751717E1,8.288414154E0,3.843407593E0,9.786498871E0
3.191872517E1,5.164410553E0,2.743644562E0,5.725593567E0
3.201993817E1,5.184618530E0,1.958078156E0,3.564986572E0
3.212114317E1,7.240293732E0,1.874102783E0,4.035009155E0
3.222234517E1,6.785539398E0,3.925586700E0,5.528154144E0
3.232353817E1,6.413113861E0,5.745801544E0,1.190968369E1
3.242474417E1,6.675518188E0,2.839595032E0,5.386997681E0
3.252593917E1,6.604715424E0,3.135230255E0,3.955225067E0
3.262713617E1,5.443879395E0,3.622916107E0,3.021915894E0
3.272832617E1,4.952750702E0,6.105952606E0,1.967658234E0
3.282952217E1,4.995561676E0,9.385632477E0,4.564308472E0
3.293073217E1,8.580007782E0,9.935439148E0,1.078671890E1
3.303181162E1,6.954687653E0,5.265001373E0,7.476652222E0
3.313302162E1,5.648204498E0,3.751498718E0,5.408702545E0
3.323423363E1,5.431305542E0,3.349135437E0,2.605481873E0
3.333544663E1,5.071453857E0,3.590583344E0,2.709066467E0
3.343665163E1,6.810986481E0,5.832471313E0,2.753973083E0
3.353783863E1,9.835896149E0,4.841082916E0,4.703369293E0
3.363907263E1,1.004965164E1,5.259462891E0,8.842262421E0
3.374027763E1,5.970634003E0,2.598895569E0,6.611002350E0
3.384149562E1,6.913373566E0,2.846031647E0,5.467380524E0
3.394268462E1,3.883973236E0,4.178261261E0,7.364984436E0
3.404390963E1,5.871689758E0,5.037923584E0,4.835694122E0
3.414510862E1,6.798712006E0,4.846172333E0,6.068380737E0
3.424629163E1,7.768545227E0,4.603077850E0,6.891069946E0
3.434749963E1,6.469546509E0,4.039799194E0,4.410428467E0
3.444871963E1,5.856271820E0,3.886967010E0,6.154900818E0
3.454991163E1,5.861810303E0,4.287084961E0,4.719835052E0
3.465113963E1,7.221432953E0,5.060376892E0,5.859265594E0
3.475234663E1,7.807015228E0,5.145250397E0,5.229674835E0
3.485356263E1,6.395001526E0,4.833149414E0,4.546345825E0
3.495475562E1,6.838379517E0,5.245541840E0,5.175188141E0
3.505592463E1,6.988068237E0,4.831951904E0,4.231700134E0
3.515713063E1,7.964487762E0,4.787793732E0,4.560566254E0
3.525837763E1,7.154073029E0,4.531227264E0,2.443818054E0
3.535957963E1,6.994953918E0,5.515729980E0,3.686084747E0
3.546078563E1,8.142018585E0,5.925577698E0,1.761387177E0
3.556195663E1,7.399712219E0,5.373226318E0,1.457668762E0
3.566318063E1,7.598349152E0,5.381159821E0,1.462758179E0
3.576437163E1,8.637488251E0,6.163433075E0,1.910776520E0
3.586556063E1,9.946815491E0,7.906258850E0,5.212460632E0
3.596673762E1,1.083716400E1,7.089856567E0,3.862118683E0
3.606796363E1,8.819360046E0,5.548062744E0,3.354973297E0
3.616916662E1,5.746549988E0,2.903961182E0,1.758393402E0
3.627037363E1,6.265371094E0,1.929188232E0,1.708696747E0
3.637154563E1,7.037166138E0,1.839524689E0,-1.395248566E0
3.647277363E1,9.201814728E0,2.201771393E0,-4.568649445E0
3.657398363E1,8.803792419E0,1.278790741E0,-3.833528137E0
3.667516763E1,8.616531830E0,7.843688965E-2,-4.434827728E0
3.677640062E1,8.061785431E0,-6.177653503E-1,-5.682034149E0
3.687762163E1,9.052724762E0,6.123765564E-1,-4.214934998E0
3.697881963E1,6.718478851E0,-5.733078003E-2,-2.059417419E0
3.708001663E1,1.079809525E1,6.364914093E0,-5.908064117E0
3.718120663E1,8.557255096E0,3.913162537E0,-7.436535645E-1
3.728241763E1,1.161868881E1,1.393901367E0,-2.859653320E0
3.738360363E1,1.040860519E1,2.514171753E0,3.356021118E-1
3.748477363E1,8.981323242E0,2.934797058E0,-2.213896179E-1
3.758600462E1,3.534001007E0,1.703158264E0,-5.015170898E0
3.768721963E1,-3.803590393E-1,-1.371148682E0,-9.684710541E0
3.778844263E1,3.769760742E0,3.455863495E0,-4.462370453E0
3.788964663E1,6.569837952E-1,1.872007141E0,-1.166344574E1
3.799072550E1,1.349593506E0,2.338886261E0,-1.037627243E1
3.809193950E1,2.719544678E0,9.107061768E-1,-7.636370087E0
3.819314150E1,1.895208893E0,9.677375793E-1,-1.043974045E1
3.829434350E1,3.247646484E0,3.067421265E0,-8.196505280E0
3.839555450E1,3.887416077E-1,1.939516754E0,-1.261711258E1
3.849676050E1,4.327051849E0,1.105900269E0,-7.333400116E0
3.859794250E1,1.925895081E0,2.932851105E0,-1.002704865E1
3.869916450E1,2.227667542E0,2.262245636E0,-8.822653198E0
3.880036150E1,2.293680267E0,9.116043091E-2,-8.980574799E0
3.890156950E1,2.561174011E0,1.270258484E0,-9.349108429E0
3.900277350E1,2.224973145E0,3.099454651E0,-1.028196854E1
3.910396650E1,2.473007355E0,1.379381561E0,-9.079369354E0
3.920516650E1,2.140099640E0,4.454736328E-1,-9.776769104E0
3.930636650E1,2.800226898E0,1.124910736E0,-9.937085724E0
3.940755850E1,2.645448761E0,1.709744568E0,-1.056802368E1
3.950875250E1,2.925216980E0,1.817969513E0,-1.001686981E1
3.960993050E1,3.049757996E0,3.758683777E0,-9.505383453E0
3.971114250E1,3.066074066E0,6.031407623E0,-9.051826630E0
3.981233950E1,3.076252899E0,6.807393951E0,-5.846691742E0
3.991351750E1,2.118993530E0,6.531966705E0,-6.373146973E0
4.001475250E1,1.980381775E0,5.109774170E0,-5.249433746E0
4.011596250E1,2.647394714E0,6.734645233E0,-3.727698212E0
4.021714550E1,1.915267181E0,7.858208771E0,-4.616549835E0
4.031834250E1,2.603685608E0,7.178172913E0,-5.780229950E0
4.041954550E1,2.537822571E0,5.949527893E0,-4.676874390E0
4.052075350E1,5.622308350E-1,5.093458099E0,-5.475912781E0
4.062195850E1,2.359094238E-1,3.772904205E0,-6.849456482E0
4.072315750E1,2.384541321E0,-1.212478638E-1,-6.265670471E0
4.082437050E1,1.255139923E0,-2.858306122E0,-7.455845490E0
4.092557450E1,2.291285248E0,-1.754501495E0,-1.000115250E1
4.102676650E1,2.008074188E0,1.012943573E0,-1.359443024E1
4.112794350E1,3.950435028E0,1.839524689E0,-1.071531738E1
4.122914650E1,1.137185211E0,1.093476105E0,-1.146974854E1
4.133033650E1,3.296295319E0,-4.337979126E-1,-9.364376678E0
4.143152450E1,1.509011993E0,-3.643423462E-1,-1.059017761E1
4.153270550E1,2.057321777E0,4.505630493E-2,-9.354048157E0
4.163391550E1,2.063459015E0,-2.163002014E-1,-9.393266602E0
4.173510750E1,2.242037659E0,-3.924838257E-1,-1.006087830E1
4.183629250E1,2.186203766E0,7.625143433E-1,-8.111631775E0
4.193748250E1,1.623074799E0,3.888912964E-1,-9.262588348E0
4.203869550E1,2.674787750E0,-1.431323547E0,-8.624315643E0
4.213989050E1,1.206341400E0,-3.353027344E0,-1.031864227E1
4.224109050E1,1.132993927E0,-4.565356293E0,-8.464148712E0
4.234226450E1,4.496649170E-1,-4.403393097E0,-8.887169037E0
4.244348750E1,1.725611572E0,-4.298760681E0,-8.222850494E0
4.254467550E1,2.128274231E0,-4.058210907E0,-1.091829529E1
4.264588050E1,1.911375275E0,-2.132166138E0,-1.035172348E1
4.274708350E1,1.409768372E0,-1.996248779E0,-7.760911102E0
4.284827950E1,1.590292969E0,-3.431464233E0,-8.727451172E0
4.294946250E1,1.354533234E0,-3.574716339E0,-8.610693970E0
4.305052900E1,9.901908875E-1,-3.991449738E0,-9.128467255E0
